schema_version,analysis_id,created_utc,git_commit,source_path,source_sha256,campaign_id,case_id,classification,eligible,inclusion_rule,model,reference_model,metric,value,unit,applicable,reason
1.0.0,p1_5_resource_derivation_v1,2026-08-19T20:25:41.478313Z,a5a2a9c58f5e65b7986e24c7c64879246d946131,campaigns/p1/pilot/data_raw.csv,a4416cae58654371ddcf680ce1a8470ab227c58760b8e1d507893e91883574da,p1_dimer_resource_pilot,p1_pilot_rigid_ka010_d0210_t000,development,false,resource_evidence_only;exclude_from_scientific_tables,B_E,,pilot_case_wall_seconds,494.13323493499774,s,true,unconfirmed_at_21
1.0.0,p1_5_resource_derivation_v1,2026-08-19T20:25:41.478313Z,a5a2a9c58f5e65b7986e24c7c64879246d946131,campaigns/p1/pilot/data_raw.csv,a4416cae58654371ddcf680ce1a8470ab227c58760b8e1d507893e91883574da,p1_dimer_resource_pilot,p1_pilot_rigid_ka010_d0210_t000,development,false,resource_evidence_only;exclude_from_scientific_tables,B_E,,pilot_peak_rss_bytes,311857152,byte,true,unconfirmed_at_21
1.0.0,p1_5_resource_derivation_v1,2026-08-19T20:25:41.478313Z,a5a2a9c58f5e65b7986e24c7c64879246d946131,campaigns/p1/pilot/data_raw.csv,a4416cae58654371ddcf680ce1a8470ab227c58760b8e1d507893e91883574da,p1_dimer_resource_pilot,p1_pilot_rigid_ka010_d0210_t000,development,false,resource_evidence_only;exclude_from_scientific_tables,B_E,,pilot_attempt_count,20,count,true,unconfirmed_at_21
1.0.0,p1_5_resource_derivation_v1,2026-08-19T20:25:41.478313Z,a5a2a9c58f5e65b7986e24c7c64879246d946131,campaigns/p1/pilot/data_raw.csv,a4416cae58654371ddcf680ce1a8470ab227c58760b8e1d507893e91883574da,p1_dimer_resource_pilot,p1_pilot_rigid_ka010_d0210_t000,development,false,resource_evidence_only;exclude_from_scientific_tables,B_E,,pilot_final_lmax,21,1,true,unconfirmed_at_21
1.0.0,p1_5_resource_derivation_v1,2026-08-19T20:25:41.478313Z,a5a2a9c58f5e65b7986e24c7c64879246d946131,campaigns/p1/pilot/data_raw.csv,a4416cae58654371ddcf680ce1a8470ab227c58760b8e1d507893e91883574da,p1_dimer_resource_pilot,p1_pilot_rigid_ka010_d0210_t000,development,false,resource_evidence_only;exclude_from_scientific_tables,B_E,,pilot_wall_limit_fraction,0.27451846385277651,1,true,unconfirmed_at_21
1.0.0,p1_5_resource_derivation_v1,2026-08-19T20:25:41.478313Z,a5a2a9c58f5e65b7986e24c7c64879246d946131,campaigns/p1/pilot/data_raw.csv,a4416cae58654371ddcf680ce1a8470ab227c58760b8e1d507893e91883574da,p1_dimer_resource_pilot,p1_pilot_rigid_ka010_d0210_t000,development,false,resource_evidence_only;exclude_from_scientific_tables,B_E,,pilot_memory_limit_fraction,0.072609901428222656,1,true,unconfirmed_at_21
