holdout_order,case_id,particle_count,family,stratum,target_level,f1,distance_ratio,lambda_max,rho_l1,lmax,final_lmax,standard_lmax_cap,extension_lmax_cap,extended_beyond_13,full_modes_per_particle,active_modes_per_particle,system_dimension,expected_system_dimension,mode_dimension_consistent,production_solver,physical_residual_relative,balanced_condition_number,balanced_backward_error,effective_incident_closure_error,scattering_closure_error,force_decomposition_residual,max_abs_fz,fz_tolerance,finite,diagnostics_pass,coordinates_xyz,total_forces_xyz,external_forces_xyz,interaction_forces_xyz,external_scattered_forces_xyz,scattered_scattered_forces_xyz,campaign_complete,total_rms,total_successive_change,total_absolute_change,total_change_applicable,total_minimum_confirmed_lmax,total_confirmed,interaction_rms,interaction_successive_change,interaction_absolute_change,interaction_change_applicable,interaction_minimum_confirmed_lmax,interaction_confirmed,external_scattered_rms,external_scattered_successive_change,external_scattered_absolute_change,external_scattered_change_applicable,external_scattered_minimum_confirmed_lmax,external_scattered_confirmed,scattered_scattered_rms,scattered_scattered_successive_change,scattered_scattered_absolute_change,scattered_scattered_change_applicable,scattered_scattered_minimum_confirmed_lmax,scattered_scattered_confirmed
2,n6_linear_f1.0_d6.0,6,linear,n6_linear,2,1,6,0.010588134430727021,0.0055972766743282833,4,8,13,21,false,25,10,60,60,true,balanced_sqrt,1.2025509515978119e-15,1.0101605130993938,2.7020451186412087e-17,7.7888798816659531e-18,1.2534764289006012e-16,0,0,2.8444441889013669e-16,true,true,-15:0:0;-9:0:0;-3:0:0;3:0:0;9:0:0;15:0:0,0.017248641664974002:2.6811900118237036e-20:0;0.0016901738239894013:1.889925351076052e-18:0;0.00032827038315702041:2.0641973379913792e-18:0;-0.00032827038315701206:2.077651529317205e-18:0;-0.0016901738239894022:2.1179500892189477e-18:0;-0.017248641664974005:2.1189213802679932e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.017248641664974002:2.6811900118237036e-20:0;0.0016901738239894013:1.889925351076052e-18:0;0.00032827038315702041:2.0641973379913792e-18:0;-0.00032827038315701206:2.077651529317205e-18:0;-0.0016901738239894022:2.1179500892189477e-18:0;-0.017248641664974005:2.1189213802679932e-18:0,0.017185241334348806:2.9330925977534064e-20:0;0.0016787630880101792:1.8788893797461698e-18:0;0.00032590002266475105:2.0496883026349265e-18:0;-0.00032590002266474276:2.0662928958148909e-18:0;-0.0016787630880101801:2.10519231564305e-18:0;-0.017185241334348809:2.1138978855603693e-18:0,6.340033062519459e-05:-2.5190258592970284e-21:0;1.1410735979222213e-05:1.1035971329882292e-20:0;2.3703604922693781e-06:1.4509035356452513e-20:0;-2.3703604922693188e-06:1.1358633502314042e-20:0;-1.1410735979222215e-05:1.2757773575897659e-20:0;-6.3400330625194617e-05:5.023494707623941e-21:0,true,0.010007998272822163,8.6574349380013474e-05,8.6643593906587736e-07,true,6,true,0.010007998272822163,8.6574349380013474e-05,8.6643593906587736e-07,true,6,true,0.009970907281524069,6.1233557211593355e-05,6.1055412147469679e-07,true,6,true,3.7217493323412739e-05,0.0068798202297817943,2.5604966346818382e-07,true,8,true
2,n6_linear_f1.0_d6.0,6,linear,n6_linear,2,1,6,0.010588134430727021,0.0055972766743282833,5,8,13,21,false,36,15,90,90,true,balanced_sqrt,3.1175873757002194e-14,1.0101606345681728,2.738693998146998e-17,2.4400104244041458e-19,1.4548154443563874e-16,0,0,2.8444487381513975e-16,true,true,-15:0:0;-9:0:0;-3:0:0;3:0:0;9:0:0;15:0:0,0.01724866929900323:5.3602067168800488e-20:0;0.0016901761207641882:1.9032821376974433e-18:0;0.0003282705055189298:2.0641947487655352e-18:0;-0.00032827050551892427:2.0910334543544166e-18:0;-0.001690176120764188:2.117920801923099e-18:0;-0.017248669299003233:2.1457153805032521e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.01724866929900323:5.3602067168800488e-20:0;0.0016901761207641882:1.9032821376974433e-18:0;0.0003282705055189298:2.0641947487655352e-18:0;-0.00032827050551892427:2.0910334543544166e-18:0;-0.001690176120764188:2.117920801923099e-18:0;-0.017248669299003233:2.1457153805032521e-18:0,0.017185243965208676:5.359945152510151e-20:0;0.0016787643248662566:1.8914364556701171e-18:0;0.00032590004175456639:2.0520143587162065e-18:0;-0.00032590004175456086:2.077851380216295e-18:0;-0.0016787643248662564:2.1054891120225088e-18:0;-0.017185243965208676:2.1373482180051557e-18:0,6.3425333794553694e-05:2.6156436989806893e-24:0;1.1411795897931602e-05:1.1845682027326235e-20:0;2.3704637643634295e-06:1.2180390049328796e-20:0;-2.3704637643633901e-06:1.3182074138121523e-20:0;-1.1411795897931599e-05:1.2431689900590164e-20:0;-6.3425333794556215e-05:8.3671624980963897e-21:0,true,0.010008014279072743,1.5996861304682102e-06,1.6009681635760471e-08,true,6,true,0.010008014279072743,1.5996861304682102e-06,1.6009681635760471e-08,true,6,true,0.0099709088626096093,1.6833488222948497e-07,1.6784517691083166e-09,true,6,true,3.7231801599461196e-05,0.00038807346738127638,1.4448674343554659e-08,true,8,true
2,n6_linear_f1.0_d6.0,6,linear,n6_linear,2,1,6,0.010588134430727021,0.0055972766743282833,6,8,13,21,false,49,21,126,126,true,balanced_sqrt,6.7621620423715428e-13,1.0101606351410322,3.9092103053363499e-17,2.3903440360770176e-20,2.4293501377788916e-16,0,0,2.8444489406915167e-16,true,true,-15:0:0;-9:0:0;-3:0:0;3:0:0;9:0:0;15:0:0,0.017248670543271873:2.6824414447086143e-20:0;0.0016901760814954619:1.9032890067749116e-18:0;0.00032827050633193322:2.0574919735004054e-18:0;-0.00032827050633192975:2.0910489691715537e-18:0;-0.001690176081495463:2.1045533656198851e-18:0;-0.017248670543271886:2.1188942741735505e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.017248670543271873:2.6824414447086143e-20:0;0.0016901760814954619:1.9032890067749116e-18:0;0.00032827050633193322:2.0574919735004054e-18:0;-0.00032827050633192975:2.0910489691715537e-18:0;-0.001690176081495463:2.1045533656198851e-18:0;-0.017248670543271886:2.1188942741735505e-18:0,0.017185243973778609:2.5976972622951491e-20:0;0.0016787642696621139:1.8927838135872494e-18:0;0.00032590004128270025:2.0441582315563991e-18:0;-0.00032590004128269683:2.0776528959101567e-18:0;-0.001678764269662115:2.0919040494066312e-18:0;-0.017185243973778623:2.1121917842679833e-18:0,6.3426569493263933e-05:8.4744182413465115e-22:0;1.1411811833348046e-05:1.0505193187662373e-20:0;2.3704650492329529e-06:1.3333741944006404e-20:0;-2.3704650492329406e-06:1.3396073261396901e-20:0;-1.1411811833348057e-05:1.2649316213253823e-20:0;-6.342656949326396e-05:6.7024899055671516e-21:0,true,0.010008014991697435,7.1816105528975367e-08,7.1873666077931059e-10,true,6,true,0.010008014991697435,7.1816105528975367e-08,7.1873666077931059e-10,true,6,true,0.0099709088644298373,3.2349152569558912e-09,3.225504521126082e-11,true,6,true,3.7232504936561454e-05,1.916311270839202e-05,7.1349068851508937e-10,true,8,true
2,n6_linear_f1.0_d6.0,6,linear,n6_linear,2,1,6,0.010588134430727021,0.0055972766743282833,7,8,13,21,false,64,28,168,168,true,balanced_sqrt,2.0565305760396206e-11,1.0101606353329138,3.2968907839225001e-17,3.1881126914697319e-22,2.3106772328834345e-16,0,0,2.8444489506167946e-16,true,true,-15:0:0;-9:0:0;-3:0:0;3:0:0;9:0:0;15:0:0,0.017248670603752923:5.3634124676798951e-20:0;0.001690176084597198:1.9167159591771529e-18:0;0.00032827050640381778:2.0574967391938521e-18:0;-0.00032827050640382786:2.0977357546200085e-18:0;-0.0016901760845971919:2.1179554112463473e-18:0;-0.017248670603752923:2.0384995905485129e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.017248670603752923:5.3634124676798951e-20:0;0.001690176084597198:1.9167159591771529e-18:0;0.00032827050640381778:2.0574967391938521e-18:0;-0.00032827050640382786:2.0977357546200085e-18:0;-0.0016901760845971919:2.1179554112463473e-18:0;-0.017248670603752923:2.0384995905485129e-18:0,0.017185243978453404:5.3620276815115151e-20:0;0.001678764272007134:1.9053694601328277e-18:0;0.00032590004129596378:2.0441145562818649e-18:0;-0.00032590004129597375:2.0848192220410817e-18:0;-0.0016787642720071281:2.1045772651121224e-18:0;-0.017185243978453404:2.03013124513821e-18:0,6.3426625299518692e-05:1.3847861683802156e-23:0;1.1411812590063969e-05:1.1346499044325288e-20:0;2.3704651078539919e-06:1.3382182911987223e-20:0;-2.3704651078540796e-06:1.2916532578926694e-20:0;-1.1411812590063928e-05:1.3378146134225108e-20:0;-6.3426625299518679e-05:8.3683454103027877e-21:0,true,0.010008015026618902,3.4936659239927934e-09,3.4964661065306288e-11,true,6,true,0.010008015026618902,3.4936659239927934e-09,3.4964661065306288e-11,true,6,true,0.0099709088672473144,3.0283530906927153e-10,3.0195432685143803e-12,true,6,true,3.7232536704267318e-05,8.6544562189776006e-07,3.2222735882855808e-11,true,8,true
2,n6_linear_f1.0_d6.0,6,linear,n6_linear,2,1,6,0.010588134430727021,0.0055972766743282833,8,8,13,21,false,81,36,216,216,true,balanced_sqrt,2.6462612033403107e-10,1.010160635333665,2.5970510505574625e-17,3.1595195076320327e-23,1.672276660862685e-16,0,0,2.8444489510000759e-16,true,true,-15:0:0;-9:0:0;-3:0:0;3:0:0;9:0:0;15:0:0,0.017248670606108029:5.3621037040951589e-20:0;0.0016901760845179344:1.9167003095662104e-18:0;0.00032827050640509735:2.0641845586385356e-18:0;-0.00032827050640509253:2.1044403309287936e-18:0;-0.0016901760845179276:2.1179538714892013e-18:0;-0.017248670606108046:2.1188824758025804e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.017248670606108029:5.3621037040951589e-20:0;0.0016901760845179344:1.9167003095662104e-18:0;0.00032827050640509735:2.0641845586385356e-18:0;-0.00032827050640509253:2.1044403309287936e-18:0;-0.0016901760845179276:2.1179538714892013e-18:0;-0.017248670606108046:2.1188824758025804e-18:0,0.017185243978453245:5.4438162066841993e-20:0;0.001678764271913319:1.904218462198817e-18:0;0.00032590004129561353:2.0509865393006891e-18:0;-0.00032590004129560876:2.092015816453075e-18:0;-0.0016787642719133123:2.1050874687662296e-18:0;-0.017185243978453262:2.1113546680699259e-18:0,6.3426627654782544e-05:-8.1712502589040479e-22:0;1.1411812604615317e-05:1.2481847367393336e-20:0;2.3704651094838036e-06:1.31980193378465e-20:0;-2.3704651094837735e-06:1.2424514475718384e-20:0;-1.1411812604615275e-05:1.2866402722971714e-20:0;-6.3426627654782612e-05:7.5278077326542947e-21:0,true,0.010008015027967453,1.3594064294291884e-10,1.3604959974842895e-12,true,6,true,0.010008015027967453,1.3594064294291884e-10,1.3604959974842895e-12,true,6,true,0.0099709088672419594,5.4322820612483832e-12,5.4164789373890019e-14,true,6,true,3.7232538043206985e-05,3.6522853165519408e-08,1.359838519931664e-12,true,8,true
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,2,13,13,21,false,9,3,18,18,true,balanced_sqrt,1.2841283222691904e-16,1.0244061916669536,2.8299252043588368e-17,2.053467675611574e-17,1.7400326866980284e-16,0,0,1.7655856344717811e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.010728497170832971:1.7787268449605676e-21:0;0.00080742905698654094:1.2252289032051911e-18:0;0.00013434171832189294:1.3017664730339354e-18:0;-0.00013434171832188917:1.3224834092281821e-18:0;-0.00080742905698654485:1.3246283445412227e-18:0;-0.010728497170832975:1.3184551160793008e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.010728497170832971:1.7787268449605676e-21:0;0.00080742905698654094:1.2252289032051911e-18:0;0.00013434171832189294:1.3017664730339354e-18:0;-0.00013434171832188917:1.3224834092281821e-18:0;-0.00080742905698654485:1.3246283445412227e-18:0;-0.010728497170832975:1.3184551160793008e-18:0,0.010656863299841831:1.7264113495205507e-21:0;0.00079766894936651918:1.2104105391218063e-18:0;0.00013263493504172213:1.2852396810525875e-18:0;-0.00013263493504171841:1.305694222340018e-18:0;-0.00079766894936652297:1.3085903754703926e-18:0;-0.010656863299841834:1.3096137973499379e-18:0,7.1633870991139249e-05:5.2315495440016695e-23:0;9.760107620021779e-06:1.4818364083384728e-20:0;1.7067832801708133e-06:1.6526791981347774e-20:0;-1.7067832801707653e-06:1.6789186888164107e-20:0;-9.7601076200218264e-06:1.6037969070830119e-20:0;-7.1633870991139249e-05:8.8413187293628213e-21:0,true,0.0062121021917951671,0,0,false,12,true,0.0062121021917951671,0,0,false,12,true,0.0061704295682524614,0,0,false,11,true,4.1751583934405252e-05,0,0,false,0,false
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,3,13,13,21,false,16,6,36,36,true,balanced_sqrt,2.6175051372077423e-15,1.0355882189069019,3.100930648972485e-17,8.5974992746913431e-18,1.4233070906505345e-16,0,0,1.7919148547752929e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.010885548820375209:3.8024721038771752e-21:0;0.00085734328616458746:1.2293439651666938e-18:0;0.00013793112814989593:1.3138374600277907e-18:0;-0.00013793112814989813:1.3218211410191433e-18:0;-0.00085734328616458237:1.3365780679862673e-18:0;-0.010885548820375212:1.3363363025570198e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.010885548820375209:3.8024721038771752e-21:0;0.00085734328616458746:1.2293439651666938e-18:0;0.00013793112814989593:1.3138374600277907e-18:0;-0.00013793112814989813:1.3218211410191433e-18:0;-0.00085734328616458237:1.3365780679862673e-18:0;-0.010885548820375212:1.3363363025570198e-18:0,0.01074518804504792:3.7170758427353038e-21:0;0.00083669929165565502:1.2189354227385838e-18:0;0.00013449819584251569:1.3012583542583185e-18:0;-0.00013449819584251783:1.3089482129006828e-18:0;-0.00083669929165565004:1.3236283442172254e-18:0;-0.010745188045047923:1.3191031127803362e-18:0,0.00014036077532728877:8.5396261141871438e-23:0;2.0643994508932409e-05:1.0408542428110001e-20:0;3.4329323073802354e-06:1.2579105769472261e-20:0;-3.4329323073802913e-06:1.2872928118460441e-20:0;-2.064399450893229e-05:1.2949723769041806e-20:0;-0.00014036077532728885:1.7233189776683624e-20:0,true,0.0063047399001919264,0.015094311176469331,9.5165705940199134e-05,true,12,true,0.0063047399001919264,0.015094311176469331,9.5165705940199134e-05,true,12,true,0.0062230009264765155,0.0089605796177114182,5.576169526278474e-05,true,11,true,8.1933116593128438e-05,0.49047738551105435,4.0186340813370023e-05,true,0,false
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,4,13,13,21,false,25,10,60,60,true,balanced_sqrt,7.0864647915076381e-14,1.0380869211814368,2.7924237519024805e-17,1.1653050666511263e-18,1.5414612482095082e-16,0,0,1.7989131365593831e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.010929612076243373:3.1937576169671148e-21:0;0.00084091923562017667:1.2553795975003753e-18:0;0.0001376206367513594:1.3345737921301735e-18:0;-0.00013762063675136049:1.3488444817259215e-18:0;-0.00084091923562017753:1.3565151035350231e-18:0;-0.010929612076243368:1.3417648598139593e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.010929612076243373:3.1937576169671148e-21:0;0.00084091923562017667:1.2553795975003753e-18:0;0.0001376206367513594:1.3345737921301735e-18:0;-0.00013762063675136049:1.3488444817259215e-18:0;-0.00084091923562017753:1.3565151035350231e-18:0;-0.010929612076243368:1.3417648598139593e-18:0,0.010750167452353082:2.9875662858819963e-21:0;0.00081943938331245788:1.2306328783148857e-18:0;0.00013407650982129408:1.3072933977799407e-18:0;-0.00013407650982129513:1.3212626382097969e-18:0;-0.00081943938331245874:1.32924291868006e-18:0;-0.010750167452353077:1.3198751300984389e-18:0,0.0001794446238902909:2.0619133108511858e-22:0;2.1479852307718748e-05:2.4746719185489514e-20:0;3.5441269300653216e-06:2.7280394350232807e-20:0;-3.5441269300653547e-06:2.7581843516124516e-20:0;-2.1479852307718778e-05:2.7272184854963056e-20:0;-0.00017944462389029084:2.1889729715520447e-20:0,true,0.0063293629152193186,0.0042895786343517756,2.7150299930183255e-05,true,12,true,0.0063293629152193186,0.0042895786343517756,2.7150299930183255e-05,true,12,true,0.006225098598068972,0.0016665238224604381,1.0374275110847017e-05,true,11,true,0.00010436205877294963,0.21626941619113529,2.2570321523330765e-05,true,0,false
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,5,13,13,21,false,36,15,90,90,true,balanced_sqrt,5.1429154631167062e-12,1.0441541343797849,2.6168953345698234e-17,9.4406925122512776e-21,1.5522661492898918e-16,0,0,1.8044697590278608e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.01096294194038811:6.0005642373317603e-21:0;0.00084913635292845633:1.2585580785846396e-18:0;0.00013777145938220179:1.3299844824723782e-18:0;-0.00013777145938220263:1.3540122920339617e-18:0;-0.0008491363529284547:1.3522783631380231e-18:0;-0.01096294194038811:1.3508762630544278e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.01096294194038811:6.0005642373317603e-21:0;0.00084913635292845633:1.2585580785846396e-18:0;0.00013777145938220179:1.3299844824723782e-18:0;-0.00013777145938220263:1.3540122920339617e-18:0;-0.0008491363529284547:1.3522783631380231e-18:0;-0.01096294194038811:1.3508762630544278e-18:0,0.01076447510200702:5.7126250589722201e-21:0;0.00082657874754679694:1.2371211258077976e-18:0;0.00013415962218947677:1.3061415448012914e-18:0;-0.00013415962218947755:1.3296808780243889e-18:0;-0.00082657874754679542:1.3282366392622728e-18:0;-0.01076447510200702:1.3263724728331235e-18:0,0.00019846683838108922:2.8793917835954045e-22:0;2.2557605381659381e-05:2.1436952776841896e-20:0;3.6118371927250311e-06:2.3842937671086947e-20:0;-3.6118371927250688e-06:2.4331414009572857e-20:0;-2.2557605381659327e-05:2.4041723875750241e-20:0;-0.0001984668383810892:2.4503790221304421e-20:0,true,0.0063489135424681271,0.0031216964955522713,1.9819381156087108e-05,true,12,true,0.0063489135424681271,0.0031216964955522713,1.9819381156087108e-05,true,12,true,0.0062336494247444679,0.0014809851385119849,9.2319421567403404e-06,true,11,true,0.00011534148843824123,0.095370395238280392,1.1000163339726615e-05,true,0,false
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,6,13,13,21,false,49,21,126,126,true,balanced_sqrt,4.9983107800334986e-10,1.0456172544399471,5.849126966632353e-17,2.9634150887131893e-22,3.3442371042818496e-16,0,0,1.805670482220724e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.010970496625936726:6.1016656556351544e-21:0;0.0008463583727148687:1.2578134510532369e-18:0;0.00013775591954431831:1.332171637367355e-18:0;-0.00013775591954432693:1.3527153622303067e-18:0;-0.00084635837271485612:1.3736562253905273e-18:0;-0.010970496625936722:1.342902589749067e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.010970496625936726:6.1016656556351544e-21:0;0.0008463583727148687:1.2578134510532369e-18:0;0.00013775591954431831:1.332171637367355e-18:0;-0.00013775591954432693:1.3527153622303067e-18:0;-0.00084635837271485612:1.3736562253905273e-18:0;-0.010970496625936722:1.342902589749067e-18:0,0.010764545336641606:5.8687030901049273e-21:0;0.00082394896596427007:1.2326987472097306e-18:0;0.00013414161064417715:1.304542714471925e-18:0;-0.00013414161064418545:1.3246118667465101e-18:0;-0.00082394896596425793:1.3453884153817193e-18:0;-0.010764545336641602:1.3178351444348251e-18:0,0.0002059512892951202:2.3296256553022751e-22:0;2.2409406750598581e-05:2.5114703843506145e-20:0;3.6143089001411444e-06:2.7628922895430023e-20:0;-3.6143089001414811e-06:2.810349548379671e-20:0;-2.2409406750598154e-05:2.8267810008807944e-20:0;-0.00020595128929512012:2.5067445314242031e-20:0,true,0.0063531382116274659,0.00073148827520466188,4.6472461125602053e-06,true,12,true,0.0063531382116274659,0.00073148827520466188,4.6472461125602053e-06,true,12,true,0.0062335736720555484,0.00024365856907441086,1.5188820989447615e-06,true,11,true,0.00011962605388189436,0.036129228277552432,4.3219970086417482e-06,true,0,false
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,7,13,13,21,false,64,28,168,168,true,balanced_sqrt,2.6689652216586627e-08,1.0488644872168047,4.5734222602079085e-17,1.4083218165940935e-24,3.0746913410252153e-16,0,0,1.8064901405279126e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.010975424674547311:8.2222446826150059e-21:0;0.00084742371409227645:1.2579472136407417e-18:0;0.00013776114739375003:1.3456370417298687e-18:0;-0.00013776114739374646:1.3589197393982492e-18:0;-0.00084742371409227916:1.3477746083086775e-18:0;-0.010975424674547306:1.3628461863950771e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.010975424674547311:8.2222446826150059e-21:0;0.00084742371409227645:1.2579472136407417e-18:0;0.00013776114739375003:1.3456370417298687e-18:0;-0.00013776114739374646:1.3589197393982492e-18:0;-0.00084742371409227916:1.3477746083086775e-18:0;-0.010975424674547306:1.3628461863950771e-18:0,0.010766425150631065:8.1737267309103614e-21:0;0.00082487471360927016:1.2335370589827103e-18:0;0.00013414415905820069:1.3186126042938675e-18:0;-0.00013414415905819725:1.3313439727831364e-18:0;-0.00082487471360927266:1.3211121191260809e-18:0;-0.010766425150631059:1.3365898454577596e-18:0,0.00020899952391624689:4.8517951704645136e-23:0;2.2549000483006319e-05:2.4410154658031449e-20:0;3.6169883355493601e-06:2.7024437436001196e-20:0;-3.6169883355492191e-06:2.7575766615112784e-20:0;-2.2549000483006481e-05:2.6662489182596517e-20:0;-0.00020899952391624678:2.6256340937317473e-20:0,true,0.0063560221279140485,0.00045798076191800176,2.9109358569097549e-06,true,12,true,0.0063560221279140485,0.00045798076191800176,2.9109358569097549e-06,true,12,true,0.0062346965569759286,0.00019404020135605366,1.2097817753095036e-06,true,11,true,0.00012138415742951515,0.014513790257670049,1.7617442015359844e-06,true,0,false
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,8,13,13,21,false,81,36,216,216,true,balanced_sqrt,1.7936078916167793e-06,1.0496425421084314,5.1448995143768383e-17,5.2755007651865613e-26,2.5345116793401889e-16,0,0,1.8066532537262142e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.010976449118745251:2.7128188423169991e-21:0;0.00084706912377386647:1.2567879285828781e-18:0;0.00013776053379945932:1.3600329262509595e-18:0;-0.0001377605337994453:1.3500419956216377e-18:0;-0.00084706912377386766:1.3635402925718041e-18:0;-0.010976449118745256:1.3608254672567679e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.010976449118745251:2.7128188423169991e-21:0;0.00084706912377386647:1.2567879285828781e-18:0;0.00013776053379945932:1.3600329262509595e-18:0;-0.0001377605337994453:1.3500419956216377e-18:0;-0.00084706912377386766:1.3635402925718041e-18:0;-0.010976449118745256:1.3608254672567679e-18:0,0.010766440777565937:2.3065656900817613e-21:0;0.0008245675773452145:1.23170451009295e-18:0;0.00013414355454911106:1.3319757457726893e-18:0;-0.00013414355454909751:1.3221794557587464e-18:0;-0.0008245675773452157:1.3357808528524038e-18:0;-0.010766440777565943:1.3344956717061707e-18:0,0.00021000834117931332:4.0625315223523788e-22:0;2.2501546428651974e-05:2.508341848992806e-20:0;3.6169792503482374e-06:2.8057180478270166e-20:0;-3.6169792503477906e-06:2.786253986289127e-20:0;-2.2501546428651994e-05:2.7759439719400191e-20:0;-0.00021000834117931356:2.632979555059714e-20:0,true,0.0063565960314602129,9.8463315441990924e-05,6.2589152018297464e-07,true,12,true,0.0063565960314602129,9.8463315441990924e-05,6.2589152018297464e-07,true,12,true,0.0062346920052148719,2.8478518658695996e-05,1.7755492222914667e-07,true,11,true,0.0001219602469324399,0.0047809426366170219,5.8308494453164223e-07,true,0,false
3,n6_linear_f0.1_d2.1,6,linear,n6_linear,3,0.10000000000000001,2.1000000000000001,0.024695357272832699,0.011194361890108773,9,13,13,21,false,100,45,270,270,true,balanced_sqrt,0.00020056504887520636,1.0513163954770472,4.3453189599752359e-17,1.4582388267896396e-28,3.3257152890326682e-16,0,0,1.806752275810066e-16,true,true,-5.25:0:0;-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0;5.25:0:0,0.010977044896023564:1.7647253436741035e-21:0;0.00084719239013902393:1.2547683577270459e-18:0;0.00013776078041186928:1.3354050281312882e-18:0;-0.00013776078041187237:1.3482374285147726e-18:0;-0.00084719239013902946:1.3509248971879362e-18:0;-0.010977044896023566:1.3454456941424164e-18:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.010977044896023564:1.7647253436741035e-21:0;0.00084719239013902393:1.2547683577270459e-18:0;0.00013776078041186928:1.3354050281312882e-18:0;-0.00013776078041187237:1.3482374285147726e-18:0;-0.00084719239013902946:1.3509248971879362e-18:0;-0.010977044896023566:1.3454456941424164e-18:0,0.010766646374596432:1.6785110444371329e-21:0;0.00082466751568321885:1.2299526046562986e-18:0;0.00013414362386794383:1.3080013067169735e-18:0;-0.00013414362386794678:1.3205052607528177e-18:0;-0.00082466751568322416:1.3235591485673836e-18:0;-0.010766646374596435:1.3194615197898538e-18:0,0.00021039852142713209:8.621429923697071e-23:0;2.2524874455805123e-05:2.4815753070747284e-20:0;3.6171565439254583e-06:2.7403721414314781e-20:0;-3.617156543925582e-06:2.7732167761954906e-20:0;-2.2524874455805275e-05:2.7365748620552601e-20:0;-0.00021039852142713204:2.5984174352562583e-20:0,true,0.0063569444344445383,5.5255693211032974e-05,3.5125737142925092e-07,true,12,true,0.0063569444344445383,5.5255693211032974e-05,3.5125737142925092e-07,true,12,true,0.0062348147574422261,2.1168566150417218e-05,1.3198208862851324e-07,true,11,true,0.0001221856396491781,0.001846967943523908,2.2567295959099577e-07,true,0,false
