case_id,particle_index,x,y,z,a_x,a_y,b_l_x,b_l_y,d_x,d_y,collective_x,collective_y
n4_compact_f0.4_d2.1,0,-1.05,-1.05,0,0.1840535632065613,0.1840535632065613,0.19713163135122236,0.19713163135122236,0.20671086261647362,0.20671086261647367,0.009579231265251259,0.0095792312652513145
n4_compact_f0.4_d2.1,1,1.05,-1.05,0,-0.1840535632065613,0.1840535632065613,-0.19713163135122236,0.19713163135122236,-0.20671086261647362,0.20671086261647365,-0.009579231265251259,0.0095792312652512868
n4_compact_f0.4_d2.1,2,1.05,1.05,0,-0.1840535632065613,-0.1840535632065613,-0.19713163135122236,-0.19713163135122236,-0.20671086261647373,-0.20671086261647362,-0.00957923126525137,-0.009579231265251259
n4_compact_f0.4_d2.1,3,-1.05,1.05,0,0.1840535632065613,-0.1840535632065613,0.19713163135122236,-0.19713163135122236,0.20671086261647356,-0.20671086261647362,0.0095792312652512035,-0.009579231265251259
n4_compact_f0.4_d2.5,0,-1.25,-1.25,0,0.091966047086900038,0.091966047086900038,0.094511790200486515,0.094511790200486515,0.096940022405159892,0.096940022405159879,0.0024282322046733779,0.002428232204673364
n4_compact_f0.4_d2.5,1,1.25,-1.25,0,-0.091966047086900038,0.091966047086900038,-0.094511790200486515,0.094511790200486515,-0.096940022405159879,0.096940022405159892,-0.002428232204673364,0.0024282322046733779
n4_compact_f0.4_d2.5,2,1.25,1.25,0,-0.091966047086900038,-0.091966047086900038,-0.094511790200486515,-0.094511790200486515,-0.096940022405159892,-0.096940022405159892,-0.0024282322046733779,-0.0024282322046733779
n4_compact_f0.4_d2.5,3,-1.25,1.25,0,0.091966047086900038,-0.091966047086900038,0.094511790200486515,-0.094511790200486515,0.096940022405159879,-0.096940022405159906,0.002428232204673364,-0.0024282322046733917
n4_compact_f0.4_d3.0,0,-1.5,-1.5,0,0.044592706096698138,0.044592706096698138,0.045144720927168876,0.045144720927168876,0.045769206666924349,0.045769206666924335,0.00062448573975547317,0.00062448573975545929
n4_compact_f0.4_d3.0,1,1.5,-1.5,0,-0.044592706096698138,0.044592706096698138,-0.045144720927168876,0.045144720927168876,-0.045769206666924335,0.045769206666924349,-0.00062448573975545929,0.00062448573975547317
n4_compact_f0.4_d3.0,2,1.5,1.5,0,-0.044592706096698138,-0.044592706096698138,-0.045144720927168876,-0.045144720927168876,-0.045769206666924349,-0.045769206666924335,-0.00062448573975547317,-0.00062448573975545929
n4_compact_f0.4_d3.0,3,-1.5,1.5,0,0.044592706096698138,-0.044592706096698138,0.045144720927168876,-0.045144720927168876,0.045769206666924335,-0.045769206666924342,0.00062448573975545929,-0.00062448573975546623
n4_compact_f0.4_d4.0,0,-2,-2,0,0.014309456798163865,0.014309456798163865,0.014369791300838503,0.014369791300838503,0.014449472405940798,0.014449472405940798,7.9681105102294772e-05,7.9681105102294772e-05
n4_compact_f0.4_d4.0,1,2,-2,0,-0.014309456798163865,0.014309456798163865,-0.014369791300838503,0.014369791300838503,-0.014449472405940798,0.014449472405940791,-7.9681105102294772e-05,7.9681105102287833e-05
n4_compact_f0.4_d4.0,2,2,2,0,-0.014309456798163865,-0.014309456798163865,-0.014369791300838503,-0.014369791300838503,-0.014449472405940803,-0.014449472405940798,-7.9681105102299976e-05,-7.9681105102294772e-05
n4_compact_f0.4_d4.0,3,-2,2,0,0.014309456798163865,-0.014309456798163865,0.014369791300838503,-0.014369791300838503,0.014449472405940791,-0.0144494724059408,7.9681105102287833e-05,-7.9681105102296507e-05
n4_compact_f0.4_d6.0,0,-3,-3,0,0.0029471500483393615,0.0029471500483393615,0.0029505532439804598,0.0029505532439804598,0.0029555266933024185,0.0029555266933024172,4.9734493219586763e-06,4.9734493219573753e-06
n4_compact_f0.4_d6.0,1,3,-3,0,-0.0029471500483393615,0.0029471500483393615,-0.0029505532439804598,0.0029505532439804598,-0.0029555266933024172,0.0029555266933024185,-4.9734493219573753e-06,4.9734493219586763e-06
n4_compact_f0.4_d6.0,2,3,3,0,-0.0029471500483393615,-0.0029471500483393615,-0.0029505532439804598,-0.0029505532439804598,-0.0029555266933024181,-0.0029555266933024181,-4.9734493219582426e-06,-4.9734493219582426e-06
n4_compact_f0.4_d6.0,3,-3,3,0,0.0029471500483393615,-0.0029471500483393615,0.0029505532439804598,-0.0029505532439804598,0.0029555266933024181,-0.0029555266933024181,4.9734493219582426e-06,-4.9734493219582426e-06
n4_compact_f0.4_d10.0,0,-5,-5,0,0.00043966305052980286,0.00043966305052980286,0.0004397831871733233,0.0004397831871733233,0.00043996749463305938,0.00043996749463305938,1.8430745973608024e-07,1.8430745973608024e-07
n4_compact_f0.4_d10.0,1,5,-5,0,-0.00043966305052980286,0.00043966305052980286,-0.0004397831871733233,0.0004397831871733233,-0.00043996749463305938,0.00043996749463305938,-1.8430745973608024e-07,1.8430745973608024e-07
n4_compact_f0.4_d10.0,2,5,5,0,-0.00043966305052980286,-0.00043966305052980286,-0.0004397831871733233,-0.0004397831871733233,-0.00043996749463305943,-0.00043996749463305927,-1.8430745973613445e-07,-1.8430745973597182e-07
n4_compact_f0.4_d10.0,3,-5,5,0,0.00043966305052980286,-0.00043966305052980286,0.0004397831871733233,-0.0004397831871733233,0.00043996749463305927,-0.00043996749463305943,1.8430745973597182e-07,-1.8430745973613445e-07
n4_compact_f0.8_d2.1,0,-1.05,-1.05,0,0.7362142528262452,0.7362142528262452,0.85765876706949762,0.85765876706949762,0.9508400619722206,0.9508400619722206,0.093181294902722978,0.093181294902722978
n4_compact_f0.8_d2.1,1,1.05,-1.05,0,-0.7362142528262452,0.7362142528262452,-0.85765876706949762,0.85765876706949762,-0.9508400619722206,0.95084006197222093,-0.093181294902722978,0.093181294902723311
n4_compact_f0.8_d2.1,2,1.05,1.05,0,-0.7362142528262452,-0.7362142528262452,-0.85765876706949762,-0.85765876706949762,-0.95084006197222093,-0.95084006197222037,-0.093181294902723311,-0.093181294902722756
n4_compact_f0.8_d2.1,3,-1.05,1.05,0,0.7362142528262452,-0.7362142528262452,0.85765876706949762,-0.85765876706949762,0.9508400619722206,-0.95084006197222082,0.093181294902722978,-0.0931812949027232
n4_compact_f0.8_d2.5,0,-1.25,-1.25,0,0.36786418834760015,0.36786418834760015,0.38939206272211302,0.38939206272211302,0.41051980054717946,0.41051980054717946,0.021127737825066439,0.021127737825066439
n4_compact_f0.8_d2.5,1,1.25,-1.25,0,-0.36786418834760015,0.36786418834760015,-0.38939206272211302,0.38939206272211302,-0.41051980054717946,0.41051980054717929,-0.021127737825066439,0.021127737825066273
n4_compact_f0.8_d2.5,2,1.25,1.25,0,-0.36786418834760015,-0.36786418834760015,-0.38939206272211302,-0.38939206272211302,-0.41051980054717957,-0.41051980054717935,-0.02112773782506655,-0.021127737825066328
n4_compact_f0.8_d2.5,3,-1.25,1.25,0,0.36786418834760015,-0.36786418834760015,0.38939206272211302,-0.38939206272211302,0.41051980054717918,-0.41051980054717951,0.021127737825066162,-0.021127737825066495
n4_compact_f0.8_d3.0,0,-1.5,-1.5,0,0.17837082438679255,0.17837082438679255,0.18289775198718963,0.18289775198718963,0.18811040868916631,0.18811040868916629,0.0052126567019766812,0.0052126567019766534
n4_compact_f0.8_d3.0,1,1.5,-1.5,0,-0.17837082438679255,0.17837082438679255,-0.18289775198718963,0.18289775198718963,-0.18811040868916629,0.18811040868916623,-0.0052126567019766534,0.0052126567019765979
n4_compact_f0.8_d3.0,2,1.5,1.5,0,-0.17837082438679255,-0.17837082438679255,-0.18289775198718963,-0.18289775198718963,-0.18811040868916631,-0.18811040868916629,-0.0052126567019766812,-0.0052126567019766534
n4_compact_f0.8_d3.0,3,-1.5,1.5,0,0.17837082438679255,-0.17837082438679255,0.18289775198718963,-0.18289775198718963,0.18811040868916618,-0.18811040868916629,0.0052126567019765424,-0.0052126567019766534
n4_compact_f0.8_d4.0,0,-2,-2,0,0.057237827192655459,0.057237827192655459,0.057721208570295932,0.057721208570295932,0.058369727497058682,0.058369727497058682,0.00064851892676275058,0.00064851892676275058
n4_compact_f0.8_d4.0,1,2,-2,0,-0.057237827192655459,0.057237827192655459,-0.057721208570295932,0.057721208570295932,-0.058369727497058682,0.058369727497058682,-0.00064851892676275058,0.00064851892676275058
n4_compact_f0.8_d4.0,2,2,2,0,-0.057237827192655459,-0.057237827192655459,-0.057721208570295932,-0.057721208570295932,-0.058369727497058703,-0.058369727497058682,-0.0006485189267627714,-0.00064851892676275058
n4_compact_f0.8_d4.0,3,-2,2,0,0.057237827192655459,-0.057237827192655459,0.057721208570295932,-0.057721208570295932,0.058369727497058654,-0.058369727497058682,0.00064851892676272282,-0.00064851892676275058
n4_compact_f0.8_d6.0,0,-3,-3,0,0.011788600193357446,0.011788600193357446,0.011815374947760695,0.011815374947760695,0.011855388782674116,0.011855388782674116,4.0013834913421586e-05,4.0013834913421586e-05
n4_compact_f0.8_d6.0,1,3,-3,0,-0.011788600193357446,0.011788600193357446,-0.011815374947760695,0.011815374947760695,-0.011855388782674113,0.011855388782674113,-4.0013834913418117e-05,4.0013834913418117e-05
n4_compact_f0.8_d6.0,2,3,3,0,-0.011788600193357446,-0.011788600193357446,-0.011815374947760695,-0.011815374947760695,-0.011855388782674118,-0.011855388782674114,-4.0013834913423321e-05,-4.0013834913419852e-05
n4_compact_f0.8_d6.0,3,-3,3,0,0.011788600193357446,-0.011788600193357446,0.011815374947760695,-0.011815374947760695,0.011855388782674109,-0.011855388782674113,4.0013834913414648e-05,-4.0013834913418117e-05
n4_compact_f0.8_d10.0,0,-5,-5,0,0.0017586522021192114,0.0017586522021192114,0.001759585227929674,0.001759585227929674,0.0017610619536264946,0.0017610619536264946,1.4767256968205994e-06,1.4767256968205994e-06
n4_compact_f0.8_d10.0,1,5,-5,0,-0.0017586522021192114,0.0017586522021192114,-0.001759585227929674,0.001759585227929674,-0.0017610619536264946,0.0017610619536264946,-1.4767256968205994e-06,1.4767256968205994e-06
n4_compact_f0.8_d10.0,2,5,5,0,-0.0017586522021192114,-0.0017586522021192114,-0.001759585227929674,-0.001759585227929674,-0.0017610619536264946,-0.0017610619536264946,-1.4767256968205994e-06,-1.4767256968205994e-06
n4_compact_f0.8_d10.0,3,-5,5,0,0.0017586522021192114,-0.0017586522021192114,0.001759585227929674,-0.001759585227929674,0.0017610619536264946,-0.0017610619536264946,1.4767256968205994e-06,-1.4767256968205994e-06
n4_compact_f1.0_d2.1,0,-1.05,-1.05,0,1.1503347700410083,1.1503347700410083,1.4101030837468744,1.4101030837468744,1.6143349750146962,1.6143349750146967,0.20423189126782182,0.20423189126782226
n4_compact_f1.0_d2.1,1,1.05,-1.05,0,-1.1503347700410083,1.1503347700410083,-1.4101030837468744,1.4101030837468744,-1.6143349750146958,1.6143349750146969,-0.20423189126782137,0.20423189126782249
n4_compact_f1.0_d2.1,2,1.05,1.05,0,-1.1503347700410083,-1.1503347700410083,-1.4101030837468744,-1.4101030837468744,-1.6143349750146969,-1.6143349750146958,-0.20423189126782249,-0.20423189126782137
n4_compact_f1.0_d2.1,3,-1.05,1.05,0,1.1503347700410083,-1.1503347700410083,1.4101030837468744,-1.4101030837468744,1.6143349750146967,-1.6143349750146958,0.20423189126782226,-0.20423189126782137
n4_compact_f1.0_d2.5,0,-1.25,-1.25,0,0.57478779429312532,0.57478779429312532,0.61819786115904751,0.61819786115904751,0.66135877268588683,0.66135877268588672,0.043160911526839318,0.043160911526839207
n4_compact_f1.0_d2.5,1,1.25,-1.25,0,-0.57478779429312532,0.57478779429312532,-0.61819786115904751,0.61819786115904751,-0.66135877268588683,0.66135877268588672,-0.043160911526839318,0.043160911526839207
n4_compact_f1.0_d2.5,2,1.25,1.25,0,-0.57478779429312532,-0.57478779429312532,-0.61819786115904751,-0.61819786115904751,-0.66135877268588694,-0.66135877268588661,-0.043160911526839429,-0.043160911526839096
n4_compact_f1.0_d2.5,3,-1.25,1.25,0,0.57478779429312532,-0.57478779429312532,0.61819786115904751,-0.61819786115904751,0.66135877268588661,-0.66135877268588683,0.043160911526839096,-0.043160911526839318
n4_compact_f1.0_d3.0,0,-1.5,-1.5,0,0.27870441310436328,0.27870441310436328,0.28768959519705978,0.28768959519705978,0.29809832838132116,0.29809832838132116,0.010408733184261387,0.010408733184261387
n4_compact_f1.0_d3.0,1,1.5,-1.5,0,-0.27870441310436328,0.27870441310436328,-0.28768959519705978,0.28768959519705978,-0.29809832838132111,0.29809832838132116,-0.010408733184261332,0.010408733184261387
n4_compact_f1.0_d3.0,2,1.5,1.5,0,-0.27870441310436328,-0.27870441310436328,-0.28768959519705978,-0.28768959519705978,-0.29809832838132116,-0.29809832838132116,-0.010408733184261387,-0.010408733184261387
n4_compact_f1.0_d3.0,3,-1.5,1.5,0,0.27870441310436328,-0.27870441310436328,0.28768959519705978,-0.28768959519705978,0.29809832838132105,-0.29809832838132111,0.010408733184261276,-0.010408733184261332
n4_compact_f1.0_d4.0,0,-2,-2,0,0.089434104988524152,0.089434104988524152,0.090383465636324503,0.090383465636324503,0.091661364895882197,0.091661364895882239,0.0012778992595576938,0.0012778992595577354
n4_compact_f1.0_d4.0,1,2,-2,0,-0.089434104988524152,0.089434104988524152,-0.090383465636324503,0.090383465636324503,-0.091661364895882197,0.091661364895882225,-0.0012778992595576938,0.0012778992595577215
n4_compact_f1.0_d4.0,2,2,2,0,-0.089434104988524152,-0.089434104988524152,-0.090383465636324503,-0.090383465636324503,-0.091661364895882252,-0.091661364895882183,-0.0012778992595577493,-0.0012778992595576799
n4_compact_f1.0_d4.0,3,-2,2,0,0.089434104988524152,-0.089434104988524152,0.090383465636324503,-0.090383465636324503,0.091661364895882183,-0.091661364895882197,0.0012778992595576799,-0.0012778992595576938
n4_compact_f1.0_d6.0,0,-3,-3,0,0.018419687802121009,0.018419687802121009,0.01847191370387255,0.01847191370387255,0.018550293382335048,0.018550293382335045,7.8379678462497937e-05,7.8379678462494468e-05
n4_compact_f1.0_d6.0,1,3,-3,0,-0.018419687802121009,0.018419687802121009,-0.01847191370387255,0.01847191370387255,-0.018550293382335045,0.018550293382335051,-7.8379678462494468e-05,7.8379678462501406e-05
n4_compact_f1.0_d6.0,2,3,3,0,-0.018419687802121009,-0.018419687802121009,-0.01847191370387255,-0.01847191370387255,-0.018550293382335051,-0.018550293382335045,-7.8379678462501406e-05,-7.8379678462494468e-05
n4_compact_f1.0_d6.0,3,-3,3,0,0.018419687802121009,-0.018419687802121009,0.01847191370387255,-0.01847191370387255,0.018550293382335045,-0.018550293382335051,7.8379678462494468e-05,-7.8379678462501406e-05
n4_compact_f1.0_d10.0,0,-5,-5,0,0.0027478940658112673,0.0027478940658112673,0.0027497066803408373,0.0027497066803408373,0.002752593193550811,0.0027525931935508119,2.8865132099737713e-06,2.8865132099746386e-06
n4_compact_f1.0_d10.0,1,5,-5,0,-0.0027478940658112673,0.0027478940658112673,-0.0027497066803408373,0.0027497066803408373,-0.002752593193550811,0.0027525931935508115,-2.8865132099737713e-06,2.886513209974205e-06
n4_compact_f1.0_d10.0,2,5,5,0,-0.0027478940658112673,-0.0027478940658112673,-0.0027497066803408373,-0.0027497066803408373,-0.0027525931935508123,-0.0027525931935508106,-2.8865132099750723e-06,-2.8865132099733376e-06
n4_compact_f1.0_d10.0,3,-5,5,0,0.0027478940658112673,-0.0027478940658112673,0.0027497066803408373,-0.0027497066803408373,0.0027525931935508106,-0.002752593193550811,2.8865132099733376e-06,-2.8865132099737713e-06
n4_irregular_f0.1_d2.1,0,-1.4175000000000002,-1.2075,0,0.011556608867613756,0.0046729419735690508,0.011747555838845257,0.0047004109197639034,0.011820106088664035,0.0047439526454683629,7.2550249818777862e-05,4.3541725704459439e-05
n4_irregular_f0.1_d2.1,1,0.68249999999999988,-1.2075,0,-0.0093115366579406313,0.0071827683700022111,-0.0094849834051626818,0.0072329962117230716,-0.0095417532092115214,0.0072996829107719111,-5.6769804048839578e-05,6.6686699048839476e-05
n4_irregular_f0.1_d2.1,2,-0.78750000000000009,1.3125000000000004,0,0.0068584270445531288,-0.0069377176225567574,0.0069296947480377274,-0.0069799214273742142,0.0069793042683863491,-0.0070536642213015642,4.9609520348621768e-05,-7.3742793927349982e-05
n4_irregular_f0.1_d2.1,3,1.5225000000000002,1.1025,0,-0.0091034992542262539,-0.0049179927210145045,-0.0091922671817203025,-0.0049534857041127599,-0.0092576725528800089,-0.0049967515541626583,-6.5405371159706419e-05,-4.3265850049898323e-05
n4_irregular_f0.1_d2.5,0,-1.6875,-1.4375,0,0.0057752989852820113,0.002339399410729802,0.0058150625048948631,0.0023461206990655573,0.0058361432254088646,0.0023579133185170809,2.1080720514001471e-05,1.1792619451523548e-05
n4_irregular_f0.1_d2.5,1,0.8125,-1.4375,0,-0.0046513679764695511,0.0035935645541020043,-0.0046870259124283872,0.0036055854490718679,-0.004702384786512314,0.0036231317497563979,-1.5358874083926805e-05,1.754630068453002e-05
n4_irregular_f0.1_d2.5,2,-0.9375,1.5625,0,0.0034286980394050209,-0.0034719369917357453,0.0034448361481814785,-0.0034822241103868645,0.0034583638732118686,-0.0035020977922284552,1.3527725030390049e-05,-1.987368184159068e-05
n4_irregular_f0.1_d2.5,3,1.8125,1.3125,0,-0.0045526290482174811,-0.002461026973096061,-0.0045728727406479548,-0.0024694820377505599,-0.0045913625638615632,-0.0024819158922897273,-1.8489823213608397e-05,-1.2433854539167354e-05
n4_irregular_f0.1_d3.0,0,-2.0249999999999999,-1.7250000000000001,0,0.0028009531496676334,0.0011376434022884237,0.0028098918176553511,0.0011393277318542932,0.0028158098577742096,0.0011424498807161923,5.918040118858478e-06,3.1221488618990868e-06
n4_irregular_f0.1_d3.0,1,0.97500000000000009,-1.7250000000000001,0,-0.0022543873144234166,0.0017458081809375416,-0.0022623278840565443,0.0017487741925034043,-0.0022663931574591679,0.0017533081251146357,-4.0652734026236023e-06,4.5339326112314379e-06
n4_irregular_f0.1_d3.0,2,-1.125,1.875,0,0.0016637977688578262,-0.0016874376306326858,0.0016676276567821149,-0.0016900099457426332,0.0016712183892315003,-0.0016952321789051638,3.5907324493853615e-06,-5.2222331625305547e-06
n4_irregular_f0.1_d3.0,3,2.1750000000000003,1.5749999999999997,0,-0.002210363604102043,-0.0011960139525932798,-0.0022151915903809213,-0.0011980919786150641,-0.0022202590976551548,-0.0012015669651805052,-5.0675072742335618e-06,-3.4749865654411585e-06
n4_irregular_f0.1_d4.0,0,-2.7000000000000002,-2.2999999999999998,0,0.00089934586732400663,0.00036787298307827448,0.00090036546348492587,0.00036808787704019547,0.00090119065220155563,0.00036849664266233552,8.2518871662975914e-07,4.0876562214004104e-07
n4_irregular_f0.1_d4.0,1,1.2999999999999998,-2.2999999999999998,0,-0.00072259071542866136,0.00056304009245557694,-0.00072348706813500337,0.00056341224337080366,-0.00072402006693034443,0.00056399085493293326,-5.3299879534105844e-07,5.7861156212959865e-07
n4_irregular_f0.1_d4.0,2,-1.5000000000000002,2.5,0,0.00053497335485753561,-0.0005448226197206262,0.00053543440058722094,-0.00054515011852582034,0.00053590540899826021,-0.00054582623934189354,4.7100841103926965e-07,-6.7612081607320174e-07
n4_irregular_f0.1_d4.0,3,2.8999999999999995,2.1000000000000005,0,-0.00071172850675288077,-0.00038609045581322528,-0.00071231279593714344,-0.00038635000188517874,-0.00071300132260693498,-0.0003868335502899905,-6.8852666979153654e-07,-4.8354840481175778e-07
n4_irregular_f0.1_d6.0,0,-4.0499999999999998,-3.4500000000000002,0,0.00018558672198026548,7.7543736242246665e-05,0.00018564720864600232,7.7557895282234215e-05,0.00018570273491173844,7.7584395191942736e-05,5.5526265736120361e-08,2.649990970852111e-08
n4_irregular_f0.1_d6.0,1,1.9500000000000002,-3.4500000000000002,0,-0.00014830774346482912,0.00011772637321980584,-0.00014836036822357928,0.00011775048759784212,-0.00014839469009229406,0.00011778714499303773,-3.4321868714779716e-08,3.6657395195610122e-08
n4_irregular_f0.1_d6.0,2,-2.25,3.75,0,0.0001108446742279841,-0.00011429942825716915,0.00011087336468861402,-0.00011432096403496441,0.0001109037340393839,-0.00011436404147436155,3.0369350769883226e-08,-4.3077439397138663e-08
n4_irregular_f0.1_d6.0,3,4.3500000000000005,3.1499999999999995,0,-0.00014812365274342049,-8.097068120488336e-05,-0.00014816020511103703,-8.098741884511193e-05,-0.00014820587853406214,-8.1019993509289951e-05,-4.5673423025111232e-08,-3.2574664178021667e-08
n4_irregular_f0.1_d10.0,0,-6.75,-5.75,0,2.7832865183587412e-05,1.2415382731688174e-05,2.7835096670628107e-05,1.2415951648872981e-05,2.7837235852380077e-05,1.2416999736054637e-05,2.1391817519705305e-09,1.0480871816556604e-09
n4_irregular_f0.1_d10.0,1,3.25,-5.75,0,-2.1872987738715241e-05,1.8426469415918177e-05,-2.1874914020042962e-05,1.842743142541557e-05,-2.1876166914463119e-05,1.8428830125429829e-05,-1.252894420156192e-09,1.3987000142594243e-09
n4_irregular_f0.1_d10.0,2,-3.75,6.25,0,1.6860213893239425e-05,-1.8074799809722975e-05,1.6861320215834859e-05,-1.8075669076843838e-05,1.6862464673698745e-05,-1.8077332313078354e-05,1.1444578638860345e-09,-1.663236234516704e-09
n4_irregular_f0.1_d10.0,3,7.25,5.25,0,-2.2820091338111596e-05,-1.2767052337883378e-05,-2.2821502866420004e-05,-1.2767713997444711e-05,-2.2823284644827323e-05,-1.2769010788266208e-05,-1.7817784073189779e-09,-1.2967908214964863e-09
n4_irregular_f0.4_d2.1,0,-1.4175000000000002,-1.2075,0,0.1849057418818201,0.074767071577104813,0.19807875677484196,0.076522771500794062,0.20315191415305719,0.079526215270334918,0.0050731573782152317,0.0030034437695408561
n4_irregular_f0.4_d2.1,1,0.68249999999999988,-1.2075,0,-0.1489845865270501,0.11492429392003538,-0.16102103495627315,0.11816344723770543,-0.16504591047781367,0.12278043814200719,-0.0040248755215405163,0.0046169909043017598
n4_irregular_f0.4_d2.1,2,-0.78750000000000009,1.3125000000000004,0,0.10973483271285006,-0.11100348196090812,0.11443562799891467,-0.11370666163241787,0.11788396045535879,-0.11881996887932211,0.003448332456444117,-0.0051133072469042445
n4_irregular_f0.4_d2.1,3,1.5225000000000002,1.1025,0,-0.14565598806762006,-0.078687883536232073,-0.1514933498174835,-0.080979557106081623,-0.15602225043455326,-0.083953427962898008,-0.0045289006170697588,-0.0029738708568163852
n4_irregular_f0.4_d2.5,0,-1.6875,-1.4375,0,0.09240478376451218,0.037430390571676832,0.094968775049546289,0.037846272773002385,0.096372607905790553,0.038630911721450278,0.0014038328562442637,0.00078463894844789384
n4_irregular_f0.4_d2.5,1,0.8125,-1.4375,0,-0.074421887623512817,0.057497032865632069,-0.076728851992141453,0.058245406361116352,-0.077762674275153085,0.05941636027149802,-0.0010338222830116317,0.0011709539103816682
n4_irregular_f0.4_d2.5,2,-0.9375,1.5625,0,0.054859168630480334,-0.055550991867771925,0.05587877913436394,-0.056188097251764511,0.056782175298136325,-0.057512958611846611,0.0009033961637723853,-0.0013248613600820996
n4_irregular_f0.4_d2.5,3,1.8125,1.3125,0,-0.072842064771479698,-0.039376431569536977,-0.074118702191768762,-0.039903581882354225,-0.075349230186978783,-0.04072701892855702,-0.0012305279952100207,-0.00082343704620279484
n4_irregular_f0.4_d3.0,0,-2.0249999999999999,-1.7250000000000001,0,0.044815250394682135,0.01820229443661478,0.045371004977358687,0.018303656078261631,0.045757271362161352,0.018507854267304311,0.00038626638480266512,0.00020419818904268
n4_irregular_f0.4_d3.0,1,0.97500000000000009,-1.7250000000000001,0,-0.036070197030774666,0.027932930895000666,-0.036565271404225268,0.028112358154580734,-0.036832609840080063,0.02840952808624319,-0.00026733843585479561,0.00029716993166245542
n4_irregular_f0.4_d3.0,2,-1.125,1.875,0,0.026620764301725219,-0.026999002090122973,0.026855346507114377,-0.027153899537875691,0.027090622770489028,-0.02749573374362408,0.00023527626337465149,-0.00034183420574838974
n4_irregular_f0.4_d3.0,3,2.1750000000000003,1.5749999999999997,0,-0.035365817665632689,-0.019136223241492476,-0.035661080080247792,-0.019262114694966678,-0.035992199641369384,-0.01948840851996517,-0.00033111956112159141,-0.00022629382499849207
n4_irregular_f0.4_d4.0,0,-2.7000000000000002,-2.2999999999999998,0,0.014389533877184106,0.0058859677292523917,0.014450238630005597,0.0058984088604695124,0.014503447538540588,0.0059248226890485662,5.3208908534991065e-05,2.6413828579053764e-05
n4_irregular_f0.4_d4.0,1,1.2999999999999998,-2.2999999999999998,0,-0.011561451446858582,0.0090086414792892311,-0.011614956771996233,0.0090302851861640207,-0.01164946283396558,0.0090677174198620734,-3.4506061969346441e-05,3.7432233698052667e-05
n4_irregular_f0.4_d4.0,2,-1.5000000000000002,2.5,0,0.0085595736777205698,-0.0087171619155300192,0.0085866819248975497,-0.0087361314798203426,0.0086171373139000626,-0.0087798331903947823,3.0455389002512906e-05,-4.3701710574439723e-05
n4_irregular_f0.4_d4.0,3,2.8999999999999995,2.1000000000000005,0,-0.011387656108046092,-0.0061774472930116045,-0.011421963782906913,-0.0061925625668131897,-0.011466408753105469,-0.0062237169656244361,-4.4444970198556297e-05,-3.1154398811246431e-05
n4_irregular_f0.4_d6.0,0,-4.0499999999999998,-3.4500000000000002,0,0.0029693875516842477,0.0012406997798759466,0.0029728087329434958,0.0012414830942684566,0.0029763704915164468,0.0012431848311263353,3.5617585729509973e-06,1.701736857878753e-06
n4_irregular_f0.4_d6.0,1,1.9500000000000002,-3.4500000000000002,0,-0.0023729238954372659,0.0018836219715168934,-0.0023759071307273816,0.0018849606913036369,-0.0023781121890799535,0.0018873157580117533,-2.2050583525718218e-06,2.3550667081163532e-06
n4_irregular_f0.4_d6.0,2,-2.25,3.75,0,0.0017735147876477455,-0.0018287908521147063,0.0017751213168596791,-0.001829982707041397,0.0017770718054517973,-0.0018327491716332459,1.9504885921182817e-06,-2.7664645918488995e-06
n4_irregular_f0.4_d6.0,3,4.3500000000000005,3.1499999999999995,0,-0.0023699784438947278,-0.0012955308992781338,-0.002372022919075793,-0.0012964610785306965,-0.0023749542155606543,-0.0012985500840832329,-2.9312964848612552e-06,-2.0890055525363358e-06
n4_irregular_f0.4_d10.0,0,-6.75,-5.75,0,0.00044532584293739859,0.00019864612370701078,0.00044544623361971781,0.00019867635798974419,0.00044558321484269213,0.00019874349818664719,1.3698122297431869e-07,6.7140196902994165e-08
n4_irregular_f0.4_d10.0,1,3.25,-5.75,0,-0.00034996780381944386,0.00029482351065469083,-0.00035007193087886756,0.00029487483137759826,-0.00035015220055073222,0.0002949644447784113,-8.0269671864658526e-08,8.9613400813045186e-08
n4_irregular_f0.4_d10.0,2,-3.75,6.25,0,0.0002697634222918308,-0.00028919679695556759,0.00026982277653349698,-0.00028924307125008695,0.00026989609192666695,-0.00028934961917860563,7.3315393169979225e-08,-1.0654792851868058e-07
n4_irregular_f0.4_d10.0,3,7.25,5.25,0,-0.00036512146140978553,-0.00020427283740613404,-0.00036519707927434723,-0.00020430811811725556,-0.00036531119521830403,-0.00020439115374791842,-1.1411594395680695e-07,-8.3035630662868249e-08
n4_irregular_f0.8_d2.1,0,-1.4175000000000002,-1.2075,0,0.73962296752728041,0.29906828630841925,0.86191029264668662,0.31379087351437818,0.90845415204007285,0.34062432184428604,0.046543859393386233,0.026833448329907861
n4_irregular_f0.8_d2.1,1,0.68249999999999988,-1.2075,0,-0.5959383461082004,0.45969717568014151,-0.70854439030459415,0.48711051352421686,-0.74616804943370418,0.52855122717862879,-0.037623659129110032,0.041440713654411931
n4_irregular_f0.8_d2.1,2,-0.78750000000000009,1.3125000000000004,0,0.43893933085140024,-0.44401392784363247,0.47973685183996762,-0.4667478372159195,0.51090631997126201,-0.51286483113116199,0.031169468131294398,-0.046116993915242488
