case_id,split,particle_count,family,radius,k,ka,energy_density,f0,f1,distance_ratio,pair_count,reference_lmax,maximum_allowed_lmax,total_converged,matched_pairwise_converged,collective_residual_converged,joint_converged,collective_residual_resolved,metric_applicable,eta,lambda_max,rho_l1,rms_a,rms_matched_pairwise,rms_d,epsilon_a,epsilon_b,y_two_body,y_collective,y_multipolar,delta_d_penultimate,delta_d_last,delta_b_penultimate,delta_b_last,delta_r_penultimate,delta_r_last,collective_uncertainty,identity_max_abs_error,maximum_physical_residual,maximum_balanced_condition,maximum_raw_condition
n3_irregular_f0.4_d2.1,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.1000000000000001,3,11,13,true,true,true,true,true,true,0.043191879926573799,0.073568749491411761,0.032270689911826106,0.1800643523478252,0.19121758089287252,0.19540916498820751,0.079348494571876635,0.022247989608010062,0.059295473767635373,0.022247989608010062,0.048361490203372416,0.00020013708926979644,2.7201432370696354e-05,0.00019751897022658973,2.667220776735183e-05,3.3695362711263494e-06,6.044584186919818e-07,3.3695362711263494e-06,0,4.3714644696095587e-16,1.237700961247479,4.491054958040491e+33
n3_irregular_f0.4_d2.5,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.5,3,9,13,true,true,true,true,true,true,0.025600000000000008,0.043604492098557733,0.019327354820675661,0.089978839822657447,0.092205844983748481,0.09328203619817671,0.035589450830381612,0.011966291832052174,0.024572894614765278,0.011966291832052174,0.016242832734248678,0.00011097816474366259,6.2078278579543391e-06,0.00010850748677288365,6.1796668977939257e-06,3.8088638430318487e-06,8.6412014633539184e-08,3.8088638430318487e-06,0,3.1079751138898516e-16,1.0658438317287153,1.5098130575607264e+25
n3_irregular_f0.4_d3.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,3,3,7,13,true,true,true,true,true,true,0.014814814814814812,0.025234081075554238,0.011355832612144229,0.043633520443912638,0.044123993172574129,0.044401260747286064,0.017351815987700862,0.0064849190617842431,0.011308166678310999,0.0064849190617842431,0.0058121406053255218,0.00025564465858708447,9.2065591730558772e-06,0.00026179867423464586,9.0444235979317711e-06,1.7083261895453595e-05,2.9609675655179447e-07,1.7083261895453595e-05,0,3.3921993638395827e-16,1.0289725950382831,301792979411388.06
n3_irregular_f0.4_d4.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,4,3,7,13,true,true,true,true,true,true,0.0062500000000000003,0.010645627953749445,0.0049694568637788971,0.01400519842160987,0.014059631037475255,0.014095038026823027,0.006395281298330154,0.0026118577580023874,0.0039337426942293065,0.0026118577580023874,0.0013069316391154829,1.7453432879632788e-05,1.9944561811745561e-07,1.798572922256149e-05,1.9658482469290215e-07,1.2977712862982154e-06,6.2959875042778331e-09,1.2977712862982154e-06,0,2.2164357548467613e-16,1.010281376512346,1694057572301.0479
n3_irregular_f0.4_d6.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,6,3,5,13,true,true,true,true,true,true,0.0018518518518518515,0.0031542601344442798,0.0016136566414533858,0.0028865694192907569,0.0028896807365364468,0.0028919027500899212,0.0018510174805248792,0.00079808560996658172,0.0010918811209714061,0.00079808560996658172,0.00020013662254964192,0.00019973893503043321,4.1939920891245078e-07,0.00016621259682096892,4.3371298059975909e-07,3.9191876663171681e-05,3.3257237221378206e-08,3.9191876663171681e-05,0,2.6494367925312814e-16,1.0029411469082261,3133.6466688735663
n3_irregular_f0.4_d10.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,10,3,5,13,true,true,true,true,true,true,0.00040000000000000013,0.00068132018903996458,0.00043084605667344412,0.00043180781290885501,0.00043191890569466851,0.00043200219784979364,0.00045176295865238699,0.00020019880664073599,0.00026077840447734027,0.00020019880664073599,2.9069281961254606e-05,2.9065604854344376e-05,3.8814141430449105e-09,2.6133260161620256e-05,4.0181452182247459e-09,3.366534914317792e-06,3.1702923443914202e-10,3.366534914317792e-06,0,1.9847843737475232e-16,1.0007207741683797,4.4322673317716825
n3_irregular_f0.8_d2.1,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.1000000000000001,3,11,13,true,true,true,true,true,true,0.086383759853147599,0.14713749898282352,0.064541379823652281,0.72025740939130078,0.82263722231635317,0.86122735697186581,0.16565413214536609,0.046525707903156903,0.12385743265408944,0.046525707903156903,0.10766539069449457,0.00080987374370344433,0.00014969959683032715,0.00078229609627592054,0.00014404674424301929,3.1153991519397224e-05,6.3146215844587912e-06,3.1153991519397224e-05,0,4.6826013996361943e-16,1.5905529572310444,3.7596442040034334e+34
n3_irregular_f0.8_d2.5,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.5,3,9,13,true,true,true,true,true,true,0.051200000000000016,0.087208984197115466,0.038654709641351363,0.35991535929062979,0.37867164952163507,0.38783648098830015,0.072370568737778362,0.024497684429483982,0.049827870250166224,0.024497684429483982,0.034430352600414042,0.00026476339950864269,1.5620294307739264e-05,0.00025568986627044256,1.5360754591024247e-05,1.171894705678189e-05,3.3669447905088061e-07,1.171894705678189e-05,0,4.1449308020762759e-16,1.1413304590081186,1.8886185154785065e+25
n3_irregular_f0.8_d3.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,3,3,7,13,true,true,true,true,true,true,0.029629629629629624,0.050468162151108477,0.022711665224288465,0.17453408177565055,0.17854705978945121,0.18083802673379501,0.03498229834900534,0.013147827547182675,0.022731518859217873,0.013147827547182675,0.012062704138496663,0.00056172470803410779,2.0638623137875631e-05,0.00057101901590891706,2.0138652294522866e-05,3.4245286135603386e-05,7.542086476268544e-07,3.4245286135603386e-05,0,3.1734694834768131e-16,1.059992410416994,1235210814118818
n3_irregular_f0.8_d4.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,4,3,7,13,true,true,true,true,true,true,0.012500000000000001,0.021291255907498891,0.009938913727557815,0.056020793686439481,0.056456287347304381,0.056743385426347707,0.012776729547344681,0.0052585074791868039,0.0078209900319786401,0.0052585074791868039,0.0026162118521357693,3.7799067287519071e-05,4.3768685636160527e-07,3.8839647042372791e-05,4.3027003422253881e-07,2.7238633490566117e-06,1.4371710156019655e-08,2.7238633490566117e-06,0,4.3535244923949388e-16,1.0208603456582395,6791832215116.4912
n3_irregular_f0.8_d6.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,6,3,5,13,true,true,true,true,true,true,0.003703703703703703,0.0063085202688885596,0.0032273132829067738,0.011546277677163028,0.01157073483101497,0.011588592414734025,0.0036649647201822326,0.0016003175727385126,0.0021424165557632057,0.0016003175727385126,0.00036377362392037409,0.00036291684346228045,9.0411004653419189e-07,0.00029282991094041656,9.3417236840433215e-07,8.2100569378488385e-05,7.112376132239403e-08,8.2100569378488385e-05,0,3.3805927740737441e-16,1.0059110204137514,12527.646039606323
n3_irregular_f0.8_d10.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,10,3,5,13,true,true,true,true,true,true,0.00080000000000000026,0.0013626403780799292,0.00086169211334688792,0.00172723125163542,0.0017280936589543769,0.0017287608451263786,0.00088841604734221213,0.00040071119835005014,0.00050595665074494383,0.00040071119835005014,4.2905316732032884e-05,4.2897457627293949e-05,8.3134590005346801e-09,3.6779060584252548e-05,8.6057788532220034e-09,7.032530891432802e-06,6.8170200342998718e-10,7.032530891432802e-06,0,3.4052440201672966e-16,1.0014435861730577,12.551581502248176
n3_irregular_f1.0_d2.1,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,1,2.1000000000000001,3,13,13,true,true,true,true,true,true,0.10797969981643449,0.18392187372852939,0.080676724779565265,1.1254022021739074,1.3429065970398613,1.424602364643107,0.21276439862094376,0.059598282537875823,0.15934089944623966,0.059598282537875823,0.14325215112949932,0.00031916457308105427,7.1217058848657805e-05,0.00030384062036358721,6.7944569698597066e-05,1.7119919624687765e-05,3.6435531770491474e-06,1.7119919624687765e-05,0,8.0094114778700046e-16,1.8614712036368251,2.3843798794048734e+41
n3_irregular_f1.0_d2.5,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,1,2.5,3,9,13,true,true,true,true,true,true,0.064000000000000015,0.10901123024639434,0.048318387051689192,0.56236774889160912,0.60011112928546584,0.61861559443008152,0.091415313939132645,0.031004271690456636,0.062893666752862551,0.031004271690456636,0.04450827127172103,0.00036412705671429191,2.2111130095312929e-05,0.00034940432587863261,2.1607244540206625e-05,1.8224074045765742e-05,6.0353399757751394e-07,1.8224074045765742e-05,0,6.0133561418436814e-16,1.1835521494239731,3.270576893427826e+25
n3_irregular_f1.0_d3.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,1,3,3,7,13,true,true,true,true,true,true,0.037037037037037028,0.063085202688885594,0.028389581530360551,0.27270950277445394,0.28066608042047153,0.28521654179984535,0.044005625065313157,0.016552932146344075,0.028584108236291456,0.016552932146344075,0.015464109790128407,0.00073809815147129055,2.7425508604700764e-05,0.00074746837294868956,2.6668471724767476e-05,4.295532832053381e-05,1.0732605743053603e-06,4.295532832053381e-05,0,6.0021535079441682e-16,1.0763823632434015,1956964510759892.5
n3_irregular_f1.0_d4.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,1,4,3,7,13,true,true,true,true,true,true,0.015625,0.026614069884373613,0.01242364215944727,0.087532490135061689,0.088387323387391567,0.088951975241050113,0.016010537404148369,0.0065960358736526356,0.0097946767696431344,0.0065960358736526356,0.0033208931389273953,4.9282544549011345e-05,5.7493275668182141e-07,5.0565087186009119e-05,5.6443201824707913e-07,3.4950221051584689e-06,1.9290873326743283e-08,3.4950221051584689e-06,0,3.3516173471462083e-16,1.0262726813639684,10630941894757.693
n3_irregular_f1.0_d6.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,1,6,3,5,13,true,true,true,true,true,true,0.0046296296296296285,0.0078856503361106993,0.0040341416036334642,0.018041058870567232,0.018088750410725739,0.018123710922755457,0.0045773329492697452,0.0020031242232189288,0.0026715248972218482,0.0020031242232189288,0.00045138548932469074,0.00045027117452395537,1.1760646854485852e-06,0.000360577468347728,1.214645074583456e-06,0.00010510580893848632,9.2131678289393098e-08,0.00010510580893848632,0,3.0148940328593103e-16,1.0074076341079163,19572.986759084182
n3_irregular_f1.0_d10.0,calibration,3,irregular,1,0.10000000000000001,0.10000000000000001,1,0,1,10,3,5,13,true,true,true,true,true,true,0.0010000000000000002,0.0017033004725999115,0.0010771151416836113,0.0026987988306803432,0.0027004740406266917,0.0027017779994913636,0.001107203057376935,0.00050109622674599386,0.00062888705815242803,0.00050109622674599386,5.0311804181764766e-05,5.0301604240359325e-05,1.0796609275035011e-08,4.2483088962838859e-05,1.1175376350916161e-08,8.9903464515741572e-06,8.8547975348166177e-10,8.9903464515741572e-06,0,3.3931139071298376e-16,1.0018058187187751,18.557242691537173
n4_linear_f0.1_d2.1,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.1000000000000001,6,9,13,true,true,true,true,true,true,0.01079796998164345,0.022945686210992324,0.0096598744644465964,0.007449661173877623,0.0075794307653611701,0.0076041266803804873,0.02033612921808441,0.0037739001709751131,0.017091683919354082,0.0037739001709751131,0.009186969381218579,0.00024030362144016471,2.8173529240750626e-05,0.00034021406386051527,3.985064568996978e-05,0.0002233808938241877,2.7231080700642834e-05,0.0002233808938241877,0,6.8075777393884438e-16,1.0510489162785608,2.2579022956422706e+25
n4_linear_f0.1_d2.5,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.5,6,7,13,true,true,true,true,true,true,0.006400000000000002,0.013600000000000004,0.005786311711646854,0.0037241453766787519,0.0037509842102243767,0.0037598229994021391,0.0095492122451746719,0.0027695504252166054,0.0071489364427938067,0.0027695504252166054,0.002864106046458979,0.00029814294824575567,2.2201795740743971e-05,0.00042570387401749449,3.0872901842657172e-05,0.0003316404104405932,2.6320940841545173e-05,0.0003316404104405932,0,7.7153414715556733e-16,1.0163956944617363,1184697282138752
n4_linear_f0.1_d3.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,3,6,7,13,true,true,true,true,true,true,0.003703703703703703,0.0078703703703703696,0.0034000806868721262,0.001807142825083664,0.0018131442606569037,0.0018160874026336309,0.0049999181987164364,0.0019264483362753098,0.0033094135195949927,0.0019264483362753098,0.0010224315838743604,5.6001837933137435e-05,2.0387445202595294e-06,7.6209276813637633e-05,2.6690378865545747e-06,7.2038858562366564e-05,2.6796404609622658e-06,7.2038858562366564e-05,0,5.7411873047357912e-16,1.0078019781822407,43963154259017.523
n4_linear_f0.1_d4.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,4,6,5,13,true,true,true,true,false,true,0.0015625000000000001,0.0033203125000000003,0.0014873332531789561,0.00058113260038644753,0.00058181302049548555,0.00058230504283999455,0.0020722747542782772,0.0010102901892857627,0.001170204431396947,0.0010102901892857627,0.00026136294435721662,0.00025777090925233363,4.2774178584845207e-06,0.00038284311230615543,5.2550327357937075e-06,0.00026563142082585274,5.955877405689291e-06,0.00026563142082585274,0,2.1412977146998755e-16,1.0030030612008791,123334.4285227108
n4_linear_f0.1_d6.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,6,6,5,13,true,true,true,true,true,true,0.00046296296296296287,0.0009837962962962962,0.00048067007276963981,0.00012047996076488296,0.0001205200599316409,0.00012055779831986683,0.00067167668648392684,0.00037393796959618515,0.00033317498960228845,0.00037393796959618515,6.1655765725418069e-05,6.1599072128785587e-05,1.1360719161042918e-07,8.4998258334989388e-05,1.2626210140673036e-07,3.9366892962416537e-05,1.6193195158770553e-07,3.9366892962416537e-05,0,2.4520087041880651e-16,1.0009078220462682,433.65930119633009
n4_linear_f0.1_d10.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,10,6,5,13,true,true,true,true,true,true,0.00010000000000000003,0.00021250000000000007,0.00012451577297741773,1.8116188727404043e-05,1.8117650703800609e-05,1.8119177785116206e-05,0.00017280659766138142,0.00010225173711941486,8.0942989406593518e-05,0.00010225173711941486,1.7357854253426741e-05,1.7357666682766559e-05,1.0997316096844457e-09,1.9732919708845496e-05,1.19430325287082e-09,3.3301817251035875e-06,1.5730660282511426e-09,3.3301817251035875e-06,0,2.1453610679198439e-16,1.0002253408752391,1.8126057585333628
n4_linear_f0.4_d2.1,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.1000000000000001,6,11,13,true,true,true,true,true,true,0.043191879926573799,0.091782744843969297,0.038639497857786385,0.11919457878204197,0.12817332568380574,0.12983766794116877,0.082041564942320164,0.014805766768287815,0.069255206449266124,0.014805766768287815,0.038863856043870763,0.00018524285495828121,2.5624526135342163e-05,0.00025525122520303147,3.4637592900429721e-05,0.00013847820741072836,1.7021400192782618e-05,0.00013847820741072836,0,7.2381645863620646e-16,1.2396357349810467,4.8973214449354043e+34
n4_linear_f0.4_d2.5,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.5,6,9,13,true,true,true,true,true,true,0.025600000000000008,0.054400000000000018,0.023145246846587416,0.05958632602686003,0.061320146820813777,0.061893073622137453,0.037489345453156103,0.010852449067689483,0.028054717979000807,0.010852449067689483,0.011159608335337134,9.8604442720130324e-05,5.7448762896501873e-06,0.00013815949557165853,7.9641664324852526e-06,0.00011352946602565932,6.7587802667532094e-06,0.00011352946602565932,0,6.4444618461893694e-16,1.0686544744682711,8.1343113748166692e+24
n4_linear_f0.4_d3.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,3,6,7,13,true,true,true,true,true,true,0.014814814814814812,0.031481481481481478,0.013600322747488505,0.028914285201338624,0.029288025346515156,0.029476898760702409,0.019379154994965009,0.0075919321073859057,0.012697798032707482,0.0075919321073859057,0.0037401104646167622,0.00023648969001194685,8.7263397940298689e-06,0.0003236905736446561,1.1489762558868265e-05,0.00030252581445526109,1.1413472729305822e-05,0.00030252581445526109,0,1.1105850499596275e-15,1.0318616415821982,720122482881219.5
n4_linear_f0.4_d4.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,4,6,7,13,true,true,true,true,true,true,0.0062500000000000003,0.013281250000000001,0.0059493330127158243,0.0092981216061831604,0.0093386947721718887,0.0093701513944889139,0.0079296699214947194,0.0040072807671424626,0.0043365199884463851,0.0040072807671424626,0.00084763764101967304,1.7985751664325842e-05,2.0930158685739815e-07,2.2161357807712932e-05,2.4914578719356719e-07,2.5045713453183727e-05,2.9085337683240824e-07,2.5045713453183727e-05,0,7.8644910255762259e-16,1.0121071817005229,3990209013833.1348
n4_linear_f0.4_d6.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,6,6,5,13,true,true,true,true,true,true,0.0018518518518518515,0.0039351851851851848,0.0019226802910785592,0.0019276793722381273,0.0019299503742654541,0.0019323630217876972,0.0025355977600607458,0.0014905787345590217,0.0011772735668075138,0.0014905787345590217,0.00012730740143920919,0.00012687849240233831,4.780862259143595e-07,0.00018551878453176618,5.3070394411669369e-07,0.00016204723780558332,6.818251740142684e-07,0.00016204723780558332,0,2.0416634674079609e-16,1.0036401900084366,6919.5165174158701
n4_linear_f0.4_d10.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,10,6,5,13,true,true,true,true,true,true,0.00040000000000000013,0.00085000000000000028,0.00049806309190967093,0.00028985901963846469,0.00028993787751895489,0.00029003555506904667,0.00064359855807881634,0.00040854029907832053,0.00027278618392855702,0.00040854029907832053,1.9851590727757848e-05,1.9849422554802301e-05,4.6265023802332314e-09,2.8005082908195002e-05,4.8769250652320584e-09,1.3728628968776626e-05,6.6276489567971206e-09,1.3728628968776626e-05,0,1.97097493559243e-16,1.0009019505906009,7.7010750720439471
n4_linear_f0.8_d2.1,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.1000000000000001,6,13,13,true,true,true,true,true,true,0.086383759853147599,0.18356548968793859,0.077278995715572771,0.47677831512816787,0.56045053813390722,0.57501650790597947,0.17092908757059053,0.029036888599680091,0.14571130876765789,0.029036888599680091,0.089135718903071759,0.00014935959940399736,3.0172249220469435e-05,0.00018650515919713714,3.6290394699231875e-05,6.2029853119607305e-05,9.8439137962911773e-06,6.2029853119607305e-05,0,8.0095240191298601e-16,1.6063253001618631,2.0736343880228757e+40
n4_linear_f0.8_d2.5,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.5,6,9,13,true,true,true,true,true,true,0.051200000000000016,0.10880000000000004,0.046290493693174818,0.23834530410744012,0.25302984213246738,0.25770370618060184,0.07548415669105632,0.021128123692568793,0.057065062668168909,0.021128123692568793,0.023613940901712038,0.00023082345952998761,1.4132712731786705e-05,0.00032572348513503635,1.9794566182726283e-05,0.00025363929387959758,1.5727809209735014e-05,0.00025363929387959758,0,5.2984086720251561e-16,1.1466247735761992,2.3277340700735409e+25
n4_linear_f0.8_d3.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,3,6,7,13,true,true,true,true,true,true,0.029629629629629624,0.062962962962962957,0.027200645494976996,0.1156571408053545,0.11872514549715012,0.12024085493518062,0.038653605407747274,0.01487072519090595,0.025552984217206143,0.01487072519090595,0.0076727552253098262,0.00051159663666907858,1.9263872984188188e-05,0.00070562207419961991,2.5559922156083458e-05,0.00064857881721661612,2.4997289505389976e-05,0.00064857881721661612,0,4.9626271886599234e-16,1.0656231132359657,2978141665456487.5
n4_linear_f0.8_d4.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,4,6,7,13,true,true,true,true,true,true,0.012500000000000001,0.026562500000000003,0.01189866602543165,0.037192486424732642,0.037517761132979027,0.037768925511633696,0.015730515404502435,0.0079201265329443861,0.008625155504035583,0.0079201265329443861,0.0017052953229186661,3.8633279177679341e-05,4.5616864824395937e-07,4.7810502523481186e-05,5.4471113172983788e-07,5.3787333969965688e-05,6.3386235189503641e-07,5.3787333969965688e-05,0,5.6146566756880841e-16,1.0244805312563072,16105015578063.293
n4_linear_f0.8_d6.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,6,6,5,13,true,true,true,true,true,true,0.003703703703703703,0.0078703703703703696,0.0038453605821571236,0.0077107174889525093,0.0077285924467685521,0.0077478601249757481,0.0050169890729506632,0.0029664830032458318,0.0023110825010338085,0.0029664830032458318,0.00024133997481128722,0.00024034525388803035,1.0280322899080332e-06,0.00033009959357633634,1.1425403164106147e-06,0.00033718035895803969,1.4667591692358971e-06,0.00033718035895803969,0,4.1216895065381688e-16,1.007305018739971,27731.039804113952
n4_linear_f0.8_d10.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,10,6,5,13,true,true,true,true,true,true,0.00080000000000000026,0.0017000000000000006,0.00099612618381934208,0.0011594360785538587,0.0011600484964648437,0.0011608292461644304,0.0012710115163423337,0.00081575491460394881,0.00052932027891971676,0.00081575491460394881,2.6388379305607067e-05,2.6381165707443928e-05,9.9584103392761822e-09,3.991938929970768e-05,1.0447914468962767e-08,2.8626251357872088e-05,1.4269820800939676e-08,2.8626251357872088e-05,0,3.9818567479618951e-16,1.0018055243314412,25.295761439241765
n4_linear_f1.0_d2.1,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,2.1000000000000001,6,13,13,true,true,true,true,true,true,0.10797969981643449,0.22945686210992322,0.096598744644466036,0.74496611738776242,0.92422016854276201,0.95434301514377406,0.21947277728801273,0.03605010919954045,0.18807457658761653,0.03605010919954045,0.12082259916546043,0.00032540469569324314,7.5191894134069904e-05,0.00039229792560830111,8.7800733358900834e-05,0.00010797453452905503,1.9839282648678254e-05,0.00010797453452905503,0,1.0504722380485925e-15,1.8665451532748725,2.3843798794048734e+41
n4_linear_f1.0_d2.5,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,2.5,6,9,13,true,true,true,true,true,true,0.064000000000000015,0.13600000000000004,0.057863117116468479,0.37241453766787519,0.4020477747109984,0.41127551081876945,0.094901684666676811,0.02605501504569592,0.07215549016093073,0.02605501504569592,0.030576960220705118,0.00031490715019141303,1.9823134072822529e-05,0.00044530542337616405,2.7847341838251508e-05,0.00033679977185381468,2.1361817777119636e-05,0.00033679977185381468,0,7.0191479982521123e-16,1.1899371048291845,5.3561036889884244e+25
n4_linear_f1.0_d3.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,3,6,7,13,true,true,true,true,true,true,0.037037037037037028,0.078703703703703692,0.034000806868721263,0.18071428250836635,0.18680649700561161,0.18977083458563926,0.048355002157940627,0.018387229767561006,0.032150021760684724,0.018387229767561006,0.0097883973965966868,0.00066706155506950321,2.5403329956059017e-05,0.00092353118066045231,3.3836118104194311e-05,0.00084122076040420342,3.2811704305798065e-05,0.00084122076040420342,0,8.4983481367279001e-16,1.0833134074128434,4736235818045684
n4_linear_f1.0_d4.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,4,6,7,13,true,true,true,true,true,true,0.015625,0.033203125,0.01487333253178956,0.058113260038644754,0.058752264973829113,0.059242198092514985,0.019628877513003413,0.0098383419112835456,0.010802509413689515,0.0098383419112835456,0.0021610517420781804,5.0159300214817577e-05,5.9712284958177172e-07,6.2216287601339745e-05,7.141879254077767e-07,6.9819760781278527e-05,8.2962252823189194e-07,6.9819760781278527e-05,0,6.7935882972034582e-16,1.0307750381829901,25281144960565.699
n4_linear_f1.0_d6.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,6,6,5,13,true,true,true,true,true,true,0.0046296296296296285,0.0098379629629629615,0.0048067007276963968,0.012047996076488297,0.012082867324012512,0.012120461597052143,0.006255977442631227,0.0036984174753680759,0.0028820495344753241,0.0036984174753680759,0.0003036488610114227,0.00030234333068266512,1.3353472092916101e-06,0.0004073951633714667,1.4852150103047682e-06,0.00043016428105418543,1.9055858242925248e-06,0.00043016428105418543,0,4.0012217450516928e-16,1.0091472077915975,43375.189701497562
n4_linear_f1.0_d10.0,calibration,4,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,10,6,5,13,true,true,true,true,true,true,0.0010000000000000002,0.0021250000000000006,0.0012451577297741773,0.0018116188727404041,0.0018128086526119861,0.00181433282858576,0.0015845372820514703,0.0010188173018410881,0.00065794683512168683,0.0010188173018410881,3.0640098195761945e-05,3.062980352178058e-05,1.2942202673694334e-08,4.6296694197027409e-05,1.3567726558110859e-08,3.6561193341346708e-05,1.8547283569683624e-08,3.6561193341346708e-05,0,3.3807084711142835e-16,1.0022579539180934,38.444469250026899
n4_compact_f0.1_d2.1,calibration,4,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.1000000000000001,6,9,13,true,true,true,true,true,true,0.01079796998164345,0.025413598861821332,0.013024703240875866,0.016268190330613292,0.016536262149798232,0.01672309162608996,0.02720198547300717,0.01117194598158216,0.016030039491425015,0.01117194598158216,0.014364471915901404,0.00032077280811665534,3.5622626422168496e-05,0.00030988782659503733,3.6254387828034026e-05,1.0884981521617956e-05,6.317614058655277e-07,1.0884981521617956e-05,0,5.6464643337722453e-16,1.0541839691474568,3.2758854498387306e+25
n4_compact_f0.1_d2.5,calibration,4,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.5,6,7,13,true,true,true,true,true,true,0.006400000000000002,0.015062741699796958,0.0077969306195006969,0.0081287269417585437,0.0081845683216495244,0.0082351738632389475,0.012925886356276298,0.0061450483535413084,0.0067808380027349893,0.0061450483535413084,0.0051694224697129481,0.00038215591080216732,2.9323469272593529e-05,0.00039136322704260741,2.8239110166035716e-05,9.2073162404400967e-06,1.0843591065578138e-06,9.2073162404400967e-06,0,5.3265204121911187e-16,1.020271394517702,952607320265125.62
n4_compact_f0.1_d3.0,calibration,4,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,3,6,7,13,true,true,true,true,true,true,0.003703703703703703,0.008716864409604716,0.0045779344654355179,0.0039414756090542444,0.0039540341203203391,0.0039674195433415061,0.0065392464809533157,0.0033738360349690657,0.0031654104459842495,0.0033738360349690657,0.0019706062208543545,6.7590256814886653e-05,2.5518364177035499e-06,7.0264639984164273e-05,2.4479161704435309e-06,2.6743831692776146e-06,1.0392024726001878e-07,2.6743831692776146e-06,0,3.3611309147605562e-16,1.0099415225068804,35874845901566.523
n4_compact_f0.1_d4.0,calibration,4,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,4,6,5,13,true,true,true,true,true,true,0.0015625000000000001,0.0036774271728019902,0.0020000777535695265,0.0012647892421347013,0.0012662226879567881,0.0012679614914953108,0.0025018499235873412,0.0013713378128478529,0.0011305121107394883,0.0013713378128478529,0.00050339802670984674,0.00049879678293267488,4.6035400081181259e-06,0.0003663655474005928,4.8626225953005321e-06,0.00013243123553208208,2.5908258718240609e-07,0.00013243123553208208,0,3.0730772724170566e-16,1.003795388962194,106659.10769110828
