case_id,particle_count,family,rho_band,f1,distance_ratio,rho_l1,coordinates_xyz,lmax,final_lmax,system_dimension,active_modes_per_particle,balanced_condition_number,balanced_backward_error,effective_incident_closure_error,scattering_closure_error,force_decomposition_residual,max_abs_fz,total_forces_xyz,external_forces_xyz,interaction_forces_xyz,external_scattered_forces_xyz,scattered_scattered_forces_xyz,production_solver,finite,campaign_complete,total_rms,total_successive_change,total_absolute_change,total_change_applicable,total_minimum_confirmed_lmax,total_confirmed,interaction_rms,interaction_successive_change,interaction_absolute_change,interaction_change_applicable,interaction_minimum_confirmed_lmax,interaction_confirmed,external_scattered_rms,external_scattered_successive_change,external_scattered_absolute_change,external_scattered_change_applicable,external_scattered_minimum_confirmed_lmax,external_scattered_confirmed,scattered_scattered_rms,scattered_scattered_successive_change,scattered_scattered_absolute_change,scattered_scattered_change_applicable,scattered_scattered_minimum_confirmed_lmax,scattered_scattered_confirmed,source
n3_irregular_f1.0_d2.1,3,irregular,4,1,2.1000000000000001,0.080676724779565265,-0.89090909090909098:-0.76363636363636367:0;1.209090909090909:-0.76363636363636367:0;-0.31818181818181823:1.5272727272727273:0,15,21,360,120,1.8697133542749929,2.4837955765780338e-17,4.4268134445167729e-44,2.2862909426893114e-16,0,0,1.9472445111341865:0.83013444951410265:0;-1.9883721547125897:0.37299200307012997:0;0.041127742100633684:-1.2031265814935173:0,0:0:0;0:0:0;0:0:0,1.9472445111341865:0.83013444951410265:0;-1.9883721547125897:0.37299200307012997:0;0.041127742100633684:-1.2031265814935173:0,1.4542236740418799:0.70074234666738788:0;-1.4936333931665888:0.32396518447908151:0;0.043280977045866253:-1.0354590023551984:0,0.49302083709230671:0.12939210284671479:0;-0.49473876154600077:0.049026818591048439:0;-0.0021532349452325675:-0.16766757913831887:0,balanced_sqrt,true,true,1.8278253301550751,6.262841642959122e-05,0.00011447380593750711,true,19,true,1.8278253301550751,6.262841642959122e-05,0.00011447380593750711,true,19,true,1.4160683920661168,5.4936650568516415e-06,7.7794054436057158e-06,true,16,true,0.42233438044530447,0.00025263428845154987,0.00010669614569242565,true,0,false,t12_1
n3_irregular_f1.0_d2.1,3,irregular,4,1,2.1000000000000001,0.080676724779565265,-0.89090909090909098:-0.76363636363636367:0;1.209090909090909:-0.76363636363636367:0;-0.31818181818181823:1.5272727272727273:0,16,21,408,136,1.872275568886737,2.2051103499454101e-17,1.6486890663716726e-46,1.2012993031847782e-16,0,0,1.9473192696665049:0.83013461568452818:0;-1.9884469556010771:0.3729921226606468:0;0.041127773673017134:-1.2031267937868919:0,0:0:0;0:0:0;0:0:0,1.9473192696665049:0.83013461568452818:0;-1.9884469556010771:0.3729921226606468:0;0.041127773673017134:-1.2031267937868919:0,1.4542283799341977:0.7007423842608691:0;-1.493638098904899:0.3239652119518559:0;0.043281007344960924:-1.0354591455072613:0,0.49309088973230714:0.12939223142365905:0;-0.49480885669617813:0.049026910708790908:0;-0.002153233671943788:-0.16766764827963068:0,balanced_sqrt,true,true,1.8278790817660326,3.3403533680092521e-05,6.1057620470908263e-05,true,19,true,1.8278790817660326,3.3403533680092521e-05,6.1057620470908263e-05,true,19,true,1.4160717009591854,2.7140608373333669e-06,3.8433047464293722e-06,true,16,true,0.42238903648306925,0.0001354561322595746,5.7215185190844905e-05,true,0,false,t12_1
n3_irregular_f1.0_d2.1,3,irregular,4,1,2.1000000000000001,0.080676724779565265,-0.89090909090909098:-0.76363636363636367:0;1.209090909090909:-0.76363636363636367:0;-0.31818181818181823:1.5272727272727273:0,17,21,459,153,1.8739459851836708,2.0087221728637269e-17,7.3038068007196215e-49,1.7346793258346372e-16,0,0,1.9473591312754421:0.83013468435140592:0;-1.988486862377588:0.37299218323230565:0;0.041127791821900662:-1.2031268922012461:0,0:0:0;0:0:0;0:0:0,1.9473591312754421:0.83013468435140592:0;-1.988486862377588:0.37299218323230565:0;0.041127791821900662:-1.2031268922012461:0,1.4542307191808048:0.7007424016025765:0;-1.4936404386261173:0.323965225248523:0;0.04328102283902556:-1.0354592158179612:0,0.49312841209463737:0.12939228274882936:0;-0.49484642375147064:0.049026957983782656:0;-0.0021532310171248946:-0.16766767638328495:0,balanced_sqrt,true,true,1.8279077442916072,1.7815672852269901e-05,3.25654063764299e-05,true,19,true,1.8279077442916072,1.7815672852269901e-05,3.25654063764299e-05,true,19,true,1.4160733455160144,1.3492765169269921e-06,1.9106745113510009e-06,true,16,true,0.42241831773187355,7.2570628036019367e-05,3.0655162611720839e-05,true,0,false,t12_1
n3_irregular_f1.0_d2.1,3,irregular,4,1,2.1000000000000001,0.080676724779565265,-0.89090909090909098:-0.76363636363636367:0;1.209090909090909:-0.76363636363636367:0;-0.31818181818181823:1.5272727272727273:0,18,21,513,171,1.87502038837228,1.9657472989849179e-17,4.0391648567838125e-51,2.3916384031774654e-16,0,0,1.9473803859935579:0.83013471354116763:0;-1.9885081521255645:0.37299221308484221:0;0.041127800731235044:-1.2031269395883302:0,0:0:0;0:0:0;0:0:0,1.9473803859935579:0.83013471354116763:0;-1.9885081521255645:0.37299221308484221:0;0.041127800731235044:-1.2031269395883302:0,1.454231888343787:0.70074240984713354:0;-1.4936416082160471:0.32396523169460018:0;0.043281030541638392:-1.0354592508439551:0,0.49314849764977076:0.12939230369403407:0;-0.49486654390951734:0.049026981390242044:0;-0.0021532298104033456:-0.16766768874437507:0,balanced_sqrt,true,true,1.8279230291259001,9.5019047292959797e-06,1.7368750475240424e-05,true,19,true,1.8279230291259001,9.5019047292959797e-06,1.7368750475240424e-05,true,19,true,1.4160741674242125,6.7442476627024714e-07,9.5503548938640929e-07,true,16,true,0.42243399501072421,3.8855611833652427e-05,1.6413931335475764e-05,true,0,false,t12_1
n3_irregular_f1.0_d2.1,3,irregular,4,1,2.1000000000000001,0.080676724779565265,-0.89090909090909098:-0.76363636363636367:0;1.209090909090909:-0.76363636363636367:0;-0.31818181818181823:1.5272727272727273:0,19,21,570,190,1.8757029436896266,2.4685862465070721e-17,8.7701576471442613e-54,2.4922383220860108e-16,3.5066285278743889e-17,0,1.9473917193893742:0.83013472828745549:0;-1.9885195063940837:0.37299222804418425:0;0.04112780507349504:-1.2031269633994848:0,0:0:0;0:0:0;0:0:0,1.9473917193893742:0.83013472828745549:0;-1.9885195063940837:0.37299222804418425:0;0.04112780507349504:-1.2031269633994848:0,1.4542324753371028:0.70074241393210857:0;-1.4936421954132459:0.32396523486760936:0;0.043281034414431714:-1.0354592684831418:0,0.49315924405227141:0.12939231435534698:0;-0.49487731098083781:0.049026993176574871:0;-0.0021532293409366747:-0.16766769491634292:0,balanced_sqrt,true,true,1.8279311795720825,5.0670521319722891e-06,9.2622225805493426e-06,true,19,true,1.8279311795720825,5.0670521319722891e-06,9.2622225805493426e-06,true,19,true,1.416074580069594,3.3860078035542206e-07,4.7948395785304112e-07,true,16,true,0.42244238356930841,2.0790642285216324e-05,8.7828484829036371e-06,true,0,false,t12_1
n3_irregular_f1.0_d2.1,3,irregular,4,1,2.1000000000000001,0.080676724779565265,-0.89090909090909098:-0.76363636363636367:0;1.209090909090909:-0.76363636363636367:0;-0.31818181818181823:1.5272727272727273:0,20,21,630,210,1.8761317166605611,2.0561506488421651e-17,2.9338535811909443e-56,1.508724482677518e-16,0,0,1.9473977603803672:0.83013473615566558:0;-1.9885255584203003:0.37299223571541018:0;0.041127807337571716:-1.2031269754532297:0,0:0:0;0:0:0;0:0:0,1.9473977603803672:0.83013473615566558:0;-1.9885255584203003:0.37299223571541018:0;0.041127807337571716:-1.2031269754532297:0,1.4542327710679515:0.70074241597784059:0;-1.4936424912163466:0.32396523645221337:0;0.043281036391313005:-1.0354592773867168:0,0.49316498931241581:0.12939232017782495:0;-0.49488306720395364:0.049026999263196799:0;-0.0021532290537412879:-0.16766769806651277:0,balanced_sqrt,true,true,1.8279355237809571,2.7008418777700997e-06,4.936964812491231e-06,true,19,true,1.8279355237809571,2.7008418777700997e-06,4.936964812491231e-06,true,19,true,1.4160747879534559,1.7058050093232943e-07,2.4155474668674266e-07,true,16,true,0.42244686823186944,1.1114926487593348e-05,4.6954658853112626e-06,true,0,false,t12_1
n3_irregular_f1.0_d2.1,3,irregular,4,1,2.1000000000000001,0.080676724779565265,-0.89090909090909098:-0.76363636363636367:0;1.209090909090909:-0.76363636363636367:0;-0.31818181818181823:1.5272727272727273:0,21,21,693,231,1.8763983459086238,2.1247533812899205e-17,7.27506740744836e-59,2.2346649905796499e-16,0,0,1.9474009784136028:0.83013474010987731:0;-1.9885287822163626:0.37299223964612499:0;0.041127808538765541:-1.2031269814878116:0,0:0:0;0:0:0;0:0:0,1.9474009784136028:0.83013474010987731:0;-1.9885287822163626:0.37299223964612499:0;0.041127808538765541:-1.2031269814878116:0,1.4542329204621647:0.70074241699438133:0;-1.4936426406353933:0.32396523724737569:0;0.043281037400609956:-1.0354592818793988:0,0.49316805795143809:0.12939232311549598:0;-0.49488614158096927:0.049027002398749291:0;-0.0021532288618444132:-0.16766769960841282:0,balanced_sqrt,true,true,1.8279378377670878,1.4387093290296878e-06,2.6298712200818651e-06,true,19,true,1.8279378377670878,1.4387093290296878e-06,2.6298712200818651e-06,true,19,true,1.4160748929616136,8.6168636453953212e-08,1.2202124264318e-07,true,16,true,0.42244926348001938,5.9365194686364942e-06,2.5078782771602828e-06,true,0,false,t12_1
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,2,21,9,3,1.2664235698851163,2.6594944779396608e-17,2.4819629089686689e-18,8.120338434353399e-17,0,0,1.2396416446409746:9.6427921195038784e-19:0;1.6090015378817905e-16:1.5841774259198555e-16:0;-1.2396416446409748:1.5283825509413648e-16:0,0:0:0;0:0:0;0:0:0,1.2396416446409746:9.6427921195038784e-19:0;1.6090015378817905e-16:1.5841774259198555e-16:0;-1.2396416446409748:1.5283825509413648e-16:0,1.158723074496655:9.1070814461981078e-19:0;1.4314667359553312e-16:1.4093560590074873e-16:0;-1.1587230744966552:1.4284725103698384e-16:0,0.080918570144319579:5.3571067330577096e-20:0;1.7753480192645926e-17:1.7482136691236815e-17:0;-0.080918570144319579:9.9910040571526288e-18:0,balanced_sqrt,true,true,1.0121631644249791,0,0,false,19,true,1.0121631644249791,0,0,false,19,true,0.9460934285685817,0,0,false,17,true,0.066069735856397305,0,0,false,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,3,21,18,6,1.4249654558082552,2.3913762168355095e-17,1.6651388316948158e-19,1.3821397235951391e-16,0,0,1.4712804222236371:6.2578099328865997e-18:0;2.549098800463306e-16:1.7066194808352674e-16:0;-1.4712804222236366:1.8702083483150977e-16:0,0:0:0;0:0:0;0:0:0,1.4712804222236371:6.2578099328865997e-18:0;2.549098800463306e-16:1.7066194808352674e-16:0;-1.4712804222236366:1.8702083483150977e-16:0,1.2681265457265762:5.3882760787069615e-18:0;1.9699998201919638e-16:1.5698601156701272e-16:0;-1.2681265457265758:1.6112353121786299e-16:0,0.20315387649706076:8.6953385417963814e-19:0;5.7909898027134231e-17:1.3675936516514029e-17:0;-0.20315387649706076:2.5897303613646777e-17:0,balanced_sqrt,true,true,1.2012954343315005,0.15744026365318733,0.18913226990652163,true,19,true,1.2012954343315005,0.15744026365318733,0.18913226990652163,true,19,true,1.035420988769437,0.086271730213831235,0.089327560200855249,true,17,true,0.16587444556206363,0.60168827915282086,0.099804709705666322,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,4,21,30,10,1.5076722308474229,1.051473283712014e-17,6.8313761472673726e-21,8.5121376493276533e-17,0,0,1.5539359005249374:1.1201201044963839e-17:0;1.390547202795141e-16:2.1551681161920663e-16:0;-1.5539359005249374:1.9491033970085611e-16:0,0:0:0;0:0:0;0:0:0,1.5539359005249374:1.1201201044963839e-17:0;1.390547202795141e-16:2.1551681161920663e-16:0;-1.5539359005249374:1.9491033970085611e-16:0,1.2746871469143735:8.8011791789314289e-18:0;1.1280686315979833e-16:1.6892219462765451e-16:0;-1.2746871469143735:1.5969071419572035e-16:0,0.27924875361056384:2.4000218660324097e-18:0;2.6247857119715776e-17:4.6594616991552125e-17:0;-0.27924875361056384:3.5219625505135773e-17:0,balanced_sqrt,true,true,1.2687833497594583,0.053191047502910857,0.067487915427957706,true,19,true,1.2687833497594583,0.053191047502910857,0.067487915427957706,true,19,true,1.040777697208104,0.005146832462913465,0.0053567084386669907,true,17,true,0.22800565255135435,0.27249853805837881,0.062131206989290734,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,5,21,45,15,1.6134462734543225,3.2602901286248088e-17,6.6075239781767611e-23,1.3284600386795927e-16,9.5100473161531528e-17,0,1.6509828042778689:1.0842951640432251e-17:0;5.7869620692026633e-16:2.1267999719450512e-16:0;-1.6509828042778685:2.1849933711903922e-16:0,0:0:0;0:0:0;0:0:0,1.6509828042778689:1.0842951640432251e-17:0;5.7869620692026633e-16:2.1267999719450512e-16:0;-1.6509828042778685:2.1849933711903922e-16:0,1.3048607648971411:8.0496928331798786e-18:0;4.0621333894052321e-16:1.725118768050769e-16:0;-1.3048607648971409:1.7196185481512621e-16:0,0.34612203938072778:2.7932588072523722e-18:0;1.7248286797974312e-16:4.0168120389428231e-17:0;-0.34612203938072772:4.6537482303913003e-17:0,balanced_sqrt,true,true,1.3480218148633489,0.058781292876868667,0.079238465103890543,true,19,true,1.3480218148633489,0.058781292876868667,0.079238465103890543,true,19,true,1.0654143531252529,0.023124013530398422,0.024636655917149031,true,17,true,0.28260746173809598,0.19320724531096545,0.054601809186741589,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,6,21,63,21,1.6691526486750632,1.6555979451115178e-17,7.2693578602395238e-25,1.2964892186639394e-16,1.322894305049479e-16,0,1.678475779036076:2.1329415513092836e-17:0;-1.0879369729145593e-15:2.2754674694812318e-16:0;-1.6784757790360769:2.2430223198762045e-16:0,0:0:0;0:0:0;0:0:0,1.678475779036076:2.1329415513092836e-17:0;-1.0879369729145593e-15:2.2754674694812318e-16:0;-1.6784757790360769:2.2430223198762045e-16:0,1.306999337152178:1.529641452045999e-17:0;-7.3850033020640053e-16:1.7171669159732119e-16:0;-1.3069993371521789:1.735677971069257e-16:0,0.37147644188389795:6.0330009926328454e-18:0;-3.4943664270815868e-16:5.5830055350801984e-17:0;-0.37147644188389795:5.0734434880694757e-17:0,balanced_sqrt,true,true,1.3704697347529577,0.016379726834066431,0.022447919889608925,true,19,true,1.3704697347529577,0.016379726834066431,0.022447919889608925,true,19,true,1.0671604900595579,0.0016362458604586418,0.0017461369343049673,true,17,true,0.30330924469339982,0.068253056303081844,0.020701782955303845,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,7,21,84,28,1.7348570480636594,1.6725887779974402e-17,7.8087760721836048e-27,3.615452529393351e-17,9.1938648175728236e-17,0,1.7077610883322503:2.236485090975134e-17:0;-2.6964077949383602e-16:2.3260794740528179e-16:0;-1.7077610883322503:2.271233987746424e-16:0,0:0:0;0:0:0;0:0:0,1.7077610883322503:2.236485090975134e-17:0;-2.6964077949383602e-16:2.3260794740528179e-16:0;-1.7077610883322503:2.271233987746424e-16:0,1.3133517735017359:1.5459319628443693e-17:0;-2.1003577085712213e-16:1.7795539526527738e-16:0;-1.3133517735017362:1.7314334414736741e-16:0,0.39440931483051422:6.9055312813076465e-18:0;-5.9605008636713887e-17:5.4652552140004405e-17:0;-0.39440931483051411:5.3980054627275e-17:0,balanced_sqrt,true,true,1.3943810896646947,0.017148364309420454,0.023911354911736852,true,19,true,1.3943810896646947,0.017148364309420454,0.023911354911736852,true,19,true,1.0723472326195327,0.0048368125567915298,0.0051867425599748029,true,17,true,0.32203385704516185,0.05814485633147623,0.01872461235176209,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,8,21,108,36,1.7661287902576437,3.3749881928538143e-17,3.1243258241613048e-29,2.0184565990955097e-16,1.2944901879626508e-16,0,1.7153054305842128:1.8984113901037683e-17:0;1.5078652926869041e-17:2.4260584688374607e-16:0;-1.7153054305842124:2.3333293945604693e-16:0,0:0:0;0:0:0;0:0:0,1.7153054305842128:1.8984113901037683e-17:0;1.5078652926869041e-17:2.4260584688374607e-16:0;-1.7153054305842124:2.3333293945604693e-16:0,1.3139702112797296:1.2454048169956976e-17:0;2.0191051564018024e-17:1.7967962408723859e-16:0;-1.3139702112797291:1.7630871787713782e-16:0,0.40133521930448335:6.5300657310807071e-18:0;-5.1123986371489817e-18:6.2926222796507468e-17:0;-0.40133521930448335:5.7024221578909125e-17:0,balanced_sqrt,true,true,1.4005410193187706,0.0043982500827230561,0.0061599296540758167,true,19,true,1.4005410193187706,0.0043982500827230561,0.0061599296540758167,true,19,true,1.0728521849507808,0.00047066346914439278,0.0005049523312480762,true,17,true,0.32768883436798979,0.017257155965459046,0.0056549773228278758,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,9,21,135,45,1.8054409318510958,3.0014636419948474e-17,4.9218706411472607e-31,7.9543356955023055e-17,0,0,1.7234884409766593:1.0613353487793608e-17:0;-2.8453800476555823e-16:2.4205502122689485e-16:0;-1.7234884409766584:2.357040246224758e-16:0,0:0:0;0:0:0;0:0:0,1.7234884409766593:1.0613353487793608e-17:0;-2.8453800476555823e-16:2.4205502122689485e-16:0;-1.7234884409766584:2.357040246224758e-16:0,1.3152371135019647:5.6425920006012973e-18:0;-1.4580274525788173e-16:1.8055725593013576e-16:0;-1.315237113501964:1.7668393091163944e-16:0,0.40825132747469456:4.970761487192311e-18:0;-1.387352595076765e-16:6.1497765296759103e-17:0;-0.40825132747469445:5.902009371083635e-17:0,balanced_sqrt,true,true,1.4072224193258989,0.0047479345946812249,0.0066814000071284442,true,19,true,1.4072224193258989,0.0047479345946812249,0.0066814000071284442,true,19,true,1.0738866062836054,0.00096325005524042359,0.001034421332824634,true,17,true,0.33333581304229348,0.016940809998076123,0.0056469786743037192,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,10,21,165,55,1.8223001729894217,5.0548624918320884e-17,6.0470888344046047e-33,3.217915897805286e-16,0,0,1.7255071287184538:2.3223641531005917e-17:0;-1.9211641188599204e-15:2.4807972739526233e-16:0;-1.7255071287184542:2.3332472590051574e-16:0,0:0:0;0:0:0;0:0:0,1.7255071287184538:2.3223641531005917e-17:0;-1.9211641188599204e-15:2.4807972739526233e-16:0;-1.7255071287184542:2.3332472590051574e-16:0,1.3154001654030925:1.492257591334632e-17:0;-1.2819130070507542e-15:1.8241255803357829e-16:0;-1.3154001654030929:1.7459377604403986e-16:0,0.41010696331536128:8.3010656176595966e-18:0;-6.3925111180916609e-16:6.5667169361684035e-17:0;-0.41010696331536139:5.8730949856475876e-17:0,balanced_sqrt,true,true,1.4088706709650354,0.0011699098243044858,0.0016482516391364474,true,19,true,1.4088706709650354,0.0011699098243044858,0.0016482516391364474,true,19,true,1.0740197376033904,0.00012395612028704776,0.00013313131978502933,true,17,true,0.3348509333616449,0.0045247606274851308,0.0015151203193514181,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,11,21,198,66,1.8432168458699125,1.8683694926574786e-17,2.4083815166449006e-35,7.6062796360674226e-17,0,0,1.7277899476083181:2.1046246105945034e-17:0;1.8551473340919815e-16:2.5116229267266095e-16:0;-1.7277899476083183:2.339214563049165e-16:0,0:0:0;0:0:0;0:0:0,1.7277899476083181:2.1046246105945034e-17:0;1.8551473340919815e-16:2.5116229267266095e-16:0;-1.7277899476083183:2.339214563049165e-16:0,1.3156617704103677:1.3204975415391775e-17:0;1.3914746030162118e-16:1.8510755477923174e-16:0;-1.3156617704103679:1.7523725257671856e-16:0,0.41212817719795031:7.8412706905532588e-18:0;4.6367273107576965e-17:6.6054737893429209e-17:0;-0.41212817719795042:5.8684203728197937e-17:0,balanced_sqrt,true,true,1.4107345847834867,0.0013212363534260189,0.0018639138184513029,true,19,true,1.4107345847834867,0.0013212363534260189,0.0018639138184513029,true,19,true,1.0742333371973842,0.00019883910375652691,0.00021359959399371085,true,17,true,0.3365012475861025,0.0049043331526885843,0.001650314224457592,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,12,21,234,78,1.8522899384640126,2.2509458244678704e-17,2.3457829833417534e-37,2.1587977473201743e-16,9.0843915386215685e-17,0,1.7283408052247107:2.442023057341616e-17:0;1.7027529109188475e-16:2.5469223646167568e-16:0;-1.7283408052247105:2.2713087111007653e-16:0,0:0:0;0:0:0;0:0:0,1.7283408052247107:2.442023057341616e-17:0;1.7027529109188475e-16:2.5469223646167568e-16:0;-1.7283408052247105:2.2713087111007653e-16:0,1.3157033055992469:1.5943508073314317e-17:0;7.3985459403775426e-17:1.8800225648756836e-16:0;-1.3157033055992469:1.6949222121548459e-16:0,0.4126374996254637:8.4767225001018412e-18:0;9.6289831688109325e-17:6.6689979974107326e-17:0;-0.4126374996254637:5.7638649894591957e-17:0,balanced_sqrt,true,true,1.411184358143849,0.00031872048309406051,0.00044977336036238928,true,19,true,1.411184358143849,0.00031872048309406051,0.00044977336036238928,true,19,true,1.074267250537092,3.1568810918311843e-05,3.3913339707940196e-05,true,17,true,0.33691710760675692,0.0012343096009830193,0.00041586002065444906,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,13,21,273,91,1.8619902606818648,2.9375832767609939e-17,7.4462041281605409e-40,2.4355542304717813e-16,0,0,1.7289857280633318:2.1726797677709122e-17:0;-1.1371926746526146e-15:2.3428607105129779e-16:0;-1.7289857280633323:2.3772844496779836e-16:0,0:0:0;0:0:0;0:0:0,1.7289857280633318:2.1726797677709122e-17:0;-1.1371926746526146e-15:2.3428607105129779e-16:0;-1.7289857280633323:2.3772844496779836e-16:0,1.3157608285992113:1.3531043352557061e-17:0;-6.9782745707095335e-16:1.7204759101286239e-16:0;-1.3157608285992117:1.7727679719576532e-16:0,0.41322489946412061:8.1957543251520609e-18:0;-4.3936521758166121e-16:6.2238480038435403e-17:0;-0.41322489946412061:6.0451647772033038e-17:0,balanced_sqrt,true,true,1.4117109354365458,0.00037300645583922048,0.0005265772926966566,true,19,true,1.4117109354365458,0.00037300645583922048,0.0005265772926966566,true,19,true,1.0743142178698879,4.3718431734955543e-05,4.6967332795836847e-05,true,17,true,0.33739671756665779,0.0014215015586395291,0.00047960995990086505,true,21,true,t12
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,14,21,315,105,1.8668497929878272,2.6080846700125103e-17,5.081057008162988e-42,2.0196399527162271e-16,0,0,1.729139142985052:1.9277319200883411e-17:0;9.0521539875638231e-17:2.4495576167157142e-16:0;-1.7291391429850518:2.3215782061472386e-16:0,0:0:0;0:0:0;0:0:0,1.729139142985052:1.9277319200883411e-17:0;9.0521539875638231e-17:2.4495576167157142e-16:0;-1.7291391429850518:2.3215782061472386e-16:0,1.3157712568957121:1.1970741030800193e-17:0;3.2385454091220342e-17:1.8014618403473555e-16:0;-1.3157712568957116:1.7325071974651148e-16:0,0.41336788608933994:7.3065781700832176e-18:0;5.8136085784417889e-17:6.4809577636835876e-17:0;-0.41336788608934005:5.8907100868212384e-17:0,balanced_sqrt,true,true,1.4118361981955931,8.8723294676555845e-05,0.00012526275904753591,true,19,true,1.4118361981955931,8.8723294676555845e-05,0.00012526275904753591,true,19,true,1.0743227325383253,7.9256150684842064e-06,8.5146684374208794e-06,true,17,true,0.33751346565726781,0.00034590646741359247,0.00011674809061002437,true,21,true,t12_1
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,15,21,360,120,1.8712700366670323,3.0499241615052654e-17,3.2669200125845466e-44,2.7764852287134503e-16,0,0,1.7293228604473623:7.9683873809556777e-18:0;-1.1556319230716791e-15:2.2237667293306727e-16:0;-1.7293228604473629:2.4033633929946962e-16:0,0:0:0;0:0:0;0:0:0,1.7293228604473623:7.9683873809556777e-18:0;-1.1556319230716791e-15:2.2237667293306727e-16:0;-1.7293228604473629:2.4033633929946962e-16:0,1.3157846923087324:3.2789510050817611e-18:0;-8.0210852900976992e-16:1.6329278679628053e-16:0;-1.3157846923087329:1.7862187007117285e-16:0,0.41353816813862987:4.6894363758739165e-18:0;-3.535233940619092e-16:5.9083886136786719e-17:0;-0.41353816813863004:6.1714469228296787e-17:0,balanced_sqrt,true,true,1.4119862028754266,0.00010623664702101441,0.00015000467983341913,true,19,true,1.4119862028754266,0.00010623664702101441,0.00015000467983341913,true,19,true,1.0743337025071202,1.0210951000817592e-05,1.0969968794827148e-05,true,17,true,0.33765250036830646,0.00041176864050157362,0.00013903471103861464,true,21,true,t12_1
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,16,21,408,136,1.8734582740976569,1.6179851624238249e-17,2.3994513689211712e-46,1.3766058179760081e-16,1.2599651634669904e-33,0,1.7293660659875838:2.3763437651544448e-17:0;2.834140811025873e-16:2.4998666254538362e-16:0;-1.7293660659875831:2.3582016797961947e-16:0,0:0:0;0:0:0;0:0:0,1.7293660659875838:2.3763437651544448e-17:0;2.834140811025873e-16:2.4998666254538362e-16:0;-1.7293660659875831:2.3582016797961947e-16:0,1.3157872907903738:1.5192684176312972e-17:0;3.2092662848674049e-16:1.8377989536376558e-16:0;-1.3157872907903734:1.7566873800146343e-16:0,0.41357877519720998:8.5707534752314742e-18:0;-3.7512547384153202e-17:6.6206767181618041e-17:0;-0.4135787751972097:6.015142997815605e-17:0,balanced_sqrt,true,true,1.412021480051294,2.4983455539348408e-05,3.5277175867466438e-05,true,19,true,1.412021480051294,2.4983455539348408e-05,3.5277175867466438e-05,true,19,true,1.0743358241584957,1.9748493234106124e-06,2.1216513754551877e-06,true,17,true,0.33768565589279842,9.8184580580872502e-05,3.3155524492011248e-05,true,21,true,t12_1
