scale_order,case_id,particle_index,position_x,position_y,position_z,model_a_x,model_a_y,model_a_z,model_e_total_x,model_e_total_y,model_e_total_z,model_e_interaction_x,model_e_interaction_y,model_e_interaction_z,model_e_external_scattered_x,model_e_external_scattered_y,model_e_external_scattered_z,model_e_scattered_scattered_x,model_e_scattered_scattered_y,model_e_scattered_scattered_z
6,t14_n15_compact_level2,11,8.0067728415111237,4.6227124553866314,0,-0.0064414090064716205,-0.0037189492238468729,0,-0.0065171109416922593,-0.0037626557565246812,0,-0.0065171109416922593,-0.0037626557565246812,0,-0.0064812554649558351,-0.003741954587378984,0,-3.5855476736424529e-05,-2.0701169145697086e-05,0
6,t14_n15_compact_level2,12,-4.0033864207555618,11.556781138466581,0,0.0054676439093953215,-0.0045582313716239584,0,0.0055189576838707618,-0.0046166617656896603,0,0.0055189576838707618,-0.0046166617656896603,0,0.005491231031065278,-0.0045929615722424778,0,2.7726652805483402e-05,-2.3700193447182416e-05,0
6,t14_n15_compact_level2,13,4.0033864207555618,11.556781138466581,0,-0.0054676439093953224,-0.0045582313716239576,0,-0.0055189576838707661,-0.0046166617656896603,0,-0.0055189576838707661,-0.0046166617656896603,0,-0.0054912310310652824,-0.0045929615722424778,0,-2.7726652805483422e-05,-2.3700193447182416e-05,0
6,t14_n15_compact_level2,14,2.3704809497570764e-16,18.490849821546526,0,0,-0.0072420091967853413,0,-2.0109256854715593e-18,-0.0072943359984730567,0,-2.0109256854715593e-18,-0.0072943359984730567,0,-2.0065601963721848e-18,-0.007273734726839811,0,-4.3654890993743758e-21,-2.0601271633245304e-05,0
7,t14_n15_compact_level3,0,-12.146238335957142,-7.0126339729062064,0,0.0175341663828926,0.010123355681178732,0,0.017834635953615469,0.010296831868718865,0,0.017834635953615469,0.010296831868718865,0,0.017718925377342345,0.01023002633635949,0,0.00011571057627312385,6.6805532359374745e-05,0
7,t14_n15_compact_level3,1,-6.0731191679785708,-7.0126339729062064,0,0.0030130253780172988,0.019676554634297065,0,0.0031544463672735267,0.020148167006979037,0,0.0031544463672735267,0.020148167006979037,0,0.0031182375319364691,0.019927174220191024,0,3.6208835337057571e-05,0.0002209927867880126,0
7,t14_n15_compact_level3,2,1.7980044617552483e-16,-7.0126339729062064,0,0,0.020761498239841622,0,-1.078686573232479e-17,0.021311150288439655,0,-1.078686573232479e-17,0.021311150288439655,0,-1.0653786839597299e-17,0.021060075160427977,0,-1.3307889272749103e-19,0.00025107512801167734,0
7,t14_n15_compact_level3,3,6.0731191679785708,-7.0126339729062064,0,-0.0030130253780172988,0.019676554634297069,0,-0.0031544463672735302,0.020148167006979027,0,-0.0031544463672735302,0.020148167006979027,0,-0.0031182375319364726,0.019927174220191014,0,-3.6208835337057612e-05,0.0002209927867880126,0
7,t14_n15_compact_level3,4,12.146238335957142,-7.0126339729062064,0,-0.0175341663828926,0.01012335568117873,0,-0.017834635953615448,0.010296831868718872,0,-0.017834635953615448,0.010296831868718872,0,-0.017718925377342324,0.010230026336359497,0,-0.00011571057627312373,6.6805532359374812e-05,0
7,t14_n15_compact_level3,5,-9.1096787519678557,-1.753158493226552,0,0.01854690886126233,-0.0072289207975383372,0,0.019026047651372068,-0.0073422528145551062,0,0.019026047651372068,-0.0073422528145551062,0,0.018816557866292001,-0.0072631141924044389,0,0.0002094897850800655,-7.9138622150666814e-05,0
7,t14_n15_compact_level3,6,-3.0365595839892854,-1.753158493226552,0,0.0024688519527008555,0.0014253923394811625,0,0.0026030531810794836,0.0015028734548111393,0,0.0026030531810794836,0.0015028734548111393,0,0.002561243509803671,0.0014787346298453196,0,4.1809671275812421e-05,2.4138824965819868e-05,0
7,t14_n15_compact_level3,7,3.0365595839892854,-1.753158493226552,0,-0.0024688519527008555,0.0014253923394811608,0,-0.0026030531810794927,0.001502873454811158,0,-0.0026030531810794927,0.001502873454811158,0,-0.0025612435098036801,0.0014787346298453378,0,-4.1809671275812557e-05,2.4138824965820166e-05,0
7,t14_n15_compact_level3,8,9.1096787519678557,-1.753158493226552,0,-0.01854690886126233,-0.0072289207975383407,0,-0.019026047651372072,-0.0073422528145550775,0,-0.019026047651372072,-0.0073422528145550775,0,-0.018816557866292005,-0.0072631141924044112,0,-0.00020948978508006556,-7.9138622150666475e-05,0
7,t14_n15_compact_level3,9,-6.0731191679785708,3.5063169864531032,0,0.017979984896328734,-0.010380749119920814,0,0.018455997533656784,-0.010655575144219841,0,0.018455997533656784,-0.010655575144219841,0,0.018238560094540241,-0.010530037580214003,0,0.00021743743911654205,-0.00012553756400583878,0
7,t14_n15_compact_level3,10,1.7980044617552483e-16,3.5063169864531032,0,0,-0.0028507846789623567,0,5.0568752345827526e-18,-0.0030057469096223194,0,5.0568752345827526e-18,-0.0030057469096223194,0,4.9685382628658457e-18,-0.002957469259690679,0,8.8336971716906806e-20,-4.8277649931640365e-05,0
7,t14_n15_compact_level3,11,6.0731191679785708,3.5063169864531032,0,-0.017979984896328734,-0.010380749119920816,0,-0.018455997533656808,-0.010655575144219836,0,-0.018455997533656808,-0.010655575144219836,0,-0.018238560094540265,-0.010530037580213997,0,-0.00021743743911654235,-0.00012553756400583872,0
7,t14_n15_compact_level3,12,-3.0365595839892854,8.7657924661327602,0,0.015533883483245033,-0.012447633836758697,0,0.015871601284098535,-0.012805914192423886,0,0.015871601284098535,-0.012805914192423886,0,0.015698320334355528,-0.01266406002778654,0,0.00017328094974300795,-0.0001418541646373453,0
7,t14_n15_compact_level3,13,3.0365595839892854,8.7657924661327602,0,-0.015533883483245033,-0.012447633836758697,0,-0.015871601284098549,-0.012805914192423898,0,-0.015871601284098549,-0.012805914192423898,0,-0.015698320334355541,-0.012664060027786552,0,-0.00017328094974300808,-0.00014185416463734541,0
7,t14_n15_compact_level3,14,1.7980044617552483e-16,14.025267945812413,0,0,-0.020246711362357481,0,-3.9686576328183192e-18,-0.020593663737437755,0,-3.9686576328183192e-18,-0.020593663737437755,0,-3.9511855473625088e-18,-0.020460052672719005,0,-1.7472085455810294e-20,-0.00013361106471874968,0
8,t14_n15_compact_level4,0,-8.8707657076964015,-5.1215389692566182,0,0.05836581738281018,0.033697520377437999,0,0.0609650321468337,0.035198177721128654,0,0.0609650321468337,0.035198177721128654,0,0.059940491973477589,0.034606659176245919,0,0.0010245401733561083,0.0005915185448827358,0
8,t14_n15_compact_level4,1,-4.4353828538482007,-5.1215389692566182,0,0.0091417064565699601,0.065925063352476027,0,0.010240273350538603,0.069992361906358505,0,0.010240273350538603,0.069992361906358505,0,0.0099437598518128945,0.068103686191045273,0,0.00029651349872570801,0.0018886757153132299,0
8,t14_n15_compact_level4,2,1.3131371112986418e-16,-5.1215389692566182,0,-3.4694469519536142e-18,0.069384580721071468,0,-2.4713067911832297e-17,0.074074366639010278,0,-2.4713067911832297e-17,0.074074366639010278,0,-2.3970049623980012e-17,0.071942875617103427,0,-7.4301828785228525e-19,0.0021314910219068501,0
8,t14_n15_compact_level4,3,4.4353828538482007,-5.1215389692566182,0,-0.0091417064565699618,0.065925063352476027,0,-0.010240273350538618,0.069992361906358491,0,-0.010240273350538618,0.069992361906358491,0,-0.0099437598518129101,0.06810368619104526,0,-0.00029651349872570839,0.001888675715313229,0
8,t14_n15_compact_level4,4,8.8707657076964015,-5.1215389692566182,0,-0.05836581738281018,0.033697520377438006,0,-0.060965032146833735,0.03519817772112864,0,-0.060965032146833735,0.03519817772112864,0,-0.059940491973477623,0.034606659176245905,0,-0.0010245401733561088,0.00059151854488273558,0
8,t14_n15_compact_level4,5,-6.6530742807723016,-1.2803847423141548,0,0.061663632837627678,-0.02504558165090821,0,0.065735300157049939,-0.026127844089916006,0,0.065735300157049939,-0.026127844089916006,0,0.063951402258715082,-0.02544029445472086,0,0.0017838978983348549,-0.00068754963519514591,0
8,t14_n15_compact_level4,6,-2.2176914269241004,-1.2803847423141548,0,0.00763680450609985,0.0044091111373452362,0,0.0086972749387445678,0.0050213740271003639,0,0.0086972749387445678,0.0050213740271003639,0,0.0083538916737050956,0.0048231216065946119,0,0.00034338326503947247,0.00019825242050575223,0
8,t14_n15_compact_level4,7,2.2176914269241004,-1.2803847423141548,0,-0.0076368045060998466,0.0044091111373452396,0,-0.008697274938744632,0.0050213740271003544,0,-0.008697274938744632,0.0050213740271003544,0,-0.0083538916737051563,0.0048231216065946023,0,-0.00034338326503947507,0.00019825242050575185,0
8,t14_n15_compact_level4,8,6.6530742807723016,-1.2803847423141548,0,-0.061663632837627672,-0.02504558165090822,0,-0.065735300157049939,-0.026127844089916051,0,-0.065735300157049939,-0.026127844089916051,0,-0.063951402258715082,-0.025440294454720905,0,-0.0017838978983348549,-0.00068754963519514721,0
8,t14_n15_compact_level4,9,-4.4353828538482007,2.5607694846283091,0,0.060088809535379852,-0.034692290360535727,0,0.064150283278625375,-0.037037183319505104,0,0.064150283278625375,-0.037037183319505104,0,0.062304357905715591,-0.035971437808551679,0,0.0018459253729097833,-0.0010657455109534236,0
8,t14_n15_compact_level4,10,1.3131371112986418e-16,2.5607694846283091,0,0,-0.0088182222746905556,0,-9.1367647639578988e-17,-0.010042748054200728,0,-9.1367647639578988e-17,-0.010042748054200728,0,-8.7757437727515263e-17,-0.0096462432131892237,0,-3.6102099120637312e-18,-0.00039650484101150447,0
8,t14_n15_compact_level4,11,4.4353828538482007,2.5607694846283091,0,-0.060088809535379852,-0.034692290360535706,0,-0.064150283278625458,-0.037037183319505104,0,-0.064150283278625458,-0.037037183319505104,0,-0.062304357905715674,-0.035971437808551679,0,-0.0018459253729097859,-0.0010657455109534236,0
8,t14_n15_compact_level4,12,-2.2176914269241004,6.401923711570773,0,0.052521926381057765,-0.040879481701567785,0,0.055495026806511354,-0.043864517816442454,0,0.055495026806511354,-0.043864517816442454,0,0.054007642406902208,-0.042663391736324371,0,0.0014873843996091474,-0.0012011260801180819,0
8,t14_n15_compact_level4,13,2.2176914269241004,6.401923711570773,0,-0.052521926381057765,-0.040879481701567785,0,-0.055495026806511506,-0.043864517816442419,0,-0.055495026806511506,-0.043864517816442419,0,-0.054007642406902354,-0.042663391736324337,0,-0.0014873843996091518,-0.0012011260801180813,0
8,t14_n15_compact_level4,14,1.3131371112986418e-16,10.243077938513236,0,0,-0.067395040754876012,0,-3.3964086387243042e-17,-0.07039635544225728,0,-3.3964086387243042e-17,-0.07039635544225728,0,-3.3386655040755029e-17,-0.069213318352491809,0,-5.7743134648801628e-19,-0.0011830370897654707,0
9,t14_n15_irregular_level1,0,-27.61341357027835,-16.923616351880391,0,0.00050479378652110369,0.00037561807337607055,0,0.00050487497223475212,0.00037561907122019716,0,0.00050487497223475212,0.00037561907122019716,0,0.00050467716180881876,0.00037548366861930339,0,1.9781042593332147e-07,1.3540260089375072e-07,0
9,t14_n15_irregular_level1,1,-12.032910326654212,-14.552249402787774,0,0.00069182594587888625,0.00092641842268399363,0,0.00069383353815095211,0.00092800999889058075,0,0.00069383353815095211,0.00092800999889058075,0,0.00069302146788632381,0.00092694357496734896,0,8.1207026462825773e-07,1.0664239232317954e-06,0
9,t14_n15_irregular_level1,2,0.12264224860223719,-13.150306894397975,0,0.0006748883805826174,0.0021414346401411803,0,0.00067712769618293218,0.0021480555177641109,0,0.00067712769618293218,0.0021480555177641109,0,0.00067591825639734993,0.0021440216111409879,0,1.209439785582214e-06,4.0339066231227931e-06,0
9,t14_n15_irregular_level1,3,11.943544511300267,-15.837220778788097,0,-0.00067576220922510035,0.001459604701916565,0,-0.00067785984834174186,0.0014624656871013884,0,-0.00067785984834174186,0.0014624656871013884,0,-0.00067695902668370742,0.001460650710018442,0,-9.0082165803448803e-07,1.8149770829464577e-06,0
9,t14_n15_irregular_level1,4,27.763802071919525,-16.634397088454509,0,-0.00063693988805763198,0.00040249166289298377,0,-0.00063725383668103322,0.00040266875682444975,0,-0.00063725383668103322,0.00040266875682444975,0,-0.00063697973138866076,0.00040249988722291163,0,-2.7410529237240479e-07,1.688696015381135e-07,0
9,t14_n15_irregular_level1,5,-21.387754689458955,-2.5209183730864106,0,0.00083720712626230158,-0.00021264083515748196,0,0.00083853818610188802,-0.00021238159913588867,0,0.00083853818610188802,-0.00021238159913588867,0,0.00083775081297594628,-0.00021227742045887919,0,7.8737312594174848e-07,-1.0417867700948624e-07,0
9,t14_n15_irregular_level1,6,-4.8885686827231485,-2.3688934315075789,0,0.0011229837315831972,0.00021493944939681938,0,0.0011271198477268709,0.00021589335777453891,0,0.0011271198477268709,0.00021589335777453891,0,0.0011247498824358351,0.00021540078033008603,0,2.3699652910358301e-06,4.9257744445288266e-07,0
9,t14_n15_irregular_level1,7,5.766998817238469,-5.269451986787244,0,-0.0011706588309012488,-0.00094626423286916616,0,-0.001175291048087447,-0.00094896242471650938,0,-0.001175291048087447,-0.00094896242471650938,0,-0.0011726644278571194,-0.0009470772702174792,0,-2.6266202303275162e-06,-1.8851544990301887e-06,0
9,t14_n15_irregular_level1,8,19.243841256584222,-4.768623935256743,0,-0.001261702340087018,0.00014318524839170506,0,-0.0012643389328491433,0.00014355431888022846,0,-0.0012643389328491433,0.00014355431888022846,0,-0.001262668572109763,0.00014333199401937317,0,-1.67036073938028e-06,2.2232486085528119e-07,0
9,t14_n15_irregular_level1,9,-11.732991226927769,9.2663467445044727,0,0.0023239807044519957,0.00032795219159061399,0,0.0023303306200618177,0.00032834506556017942,0,0.0023303306200618177,0.00032834506556017942,0,0.0023262890386618138,0.0003279619348547008,0,4.0415814000039208e-06,3.8313070547864088e-07,0
9,t14_n15_irregular_level1,10,-1.7946376345838437,8.1380377856105071,0,-0.0015286864162114423,-0.00047282531236409885,0,-0.0015331977708764708,-0.00047506307068740646,0,-0.0015331977708764708,-0.00047506307068740646,0,-0.0015302400728466798,-0.00047395538399768285,0,-2.9576980297910149e-06,-1.1076866897236119e-06,0
9,t14_n15_irregular_level1,11,14.934506667988872,5.6041627339287343,0,-0.00055475646271468048,-0.0011718084771821674,0,-0.00055608983704295086,-0.0011737629861154572,0,-0.00055608983704295086,-0.0011737629861154572,0,-0.0005552827340622817,-0.0011724972568840522,0,-8.0710298066919158e-07,-1.2657292314048727e-06,0
9,t14_n15_irregular_level1,12,-7.9203921658158185,18.549929846671262,0,0.00050666015591128359,-0.0018512776892438037,0,0.00050728476381675159,-0.0018558460598861134,0,0.00050728476381675159,-0.0018558460598861134,0,0.0005065462850946139,-0.0018532155898488523,0,7.3847872213765196e-07,-2.6304700372611298e-06,0
9,t14_n15_irregular_level1,13,7.1163472840877704,20.701480154977055,0,-0.0010954976402729566,7.7548418014571074e-06,0,-0.0010967565220900519,7.0663364897326667e-06,0,-0.0010967565220900519,7.0663364897326667e-06,0,-0.0010957430989397459,7.2977475812508219e-06,0,-1.0134231503061057e-06,-2.3141109151815546e-07,0
9,t14_n15_irregular_level1,14,0.47898543872074373,29.765720977254691,0,0.00026166395627869325,-0.0013445826853746715,0,0.00026168574036885287,-0.0013456469812344481,0,0.00026168574036885287,-0.0013456469812344481,0,0.00026154135784622949,-0.0013447220792775841,0,1.4438252262337979e-07,-9.2490195686402075e-07,0
10,t14_n15_irregular_level2,0,-18.066266779238379,-11.072393027555343,0,0.0025807472459549465,0.0018638141134960724,0,0.0025927491450777702,0.001871586645057369,0,0.0025927491450777702,0.001871586645057369,0,0.0025888942283332243,0.0018688412352661095,0,3.8549167445457568e-06,2.7454097912594268e-06,0
10,t14_n15_irregular_level2,1,-7.8726147905876633,-9.5209098027544652,0,0.0033116229600095724,0.0041186035853166374,0,0.0033508667760945377,0.0041540189798791758,0,0.0033508667760945377,0.0041540189798791758,0,0.0033379532169061097,0.0041384012243427292,0,1.2913559188427813e-05,1.561775553644657e-05,0
10,t14_n15_irregular_level2,2,0.08023953923750099,-8.6036792219983642,0,0.0033628896411087828,0.010181716105924693,0,0.0034096285407315087,0.010313807130047399,0,0.0034096285407315087,0.010313807130047399,0,0.0033872374482637299,0.010248091643714052,0,2.2391092467778941e-05,6.5715486333347946e-05,0
10,t14_n15_irregular_level2,3,7.8141465879143688,-10.361611211271878,0,-0.0033352572922715068,0.0067423183252307891,0,-0.0033772165135149382,0.0068057783407777213,0,-0.0033772165135149382,0.0068057783407777213,0,-0.0033624253319668855,0.0067767931157742345,0,-1.4791181548052736e-05,2.898522500348715e-05,0
10,t14_n15_irregular_level2,4,18.164659496396091,-10.883169324464509,0,-0.0031415438663264265,0.0020015655159247346,0,-0.0031582018679172322,0.0020119229062595264,0,-0.0031582018679172322,0.0020119229062595264,0,-0.0031530017662904195,0.0020086158313947652,0,-5.2001016268129527e-06,3.3070748647610184e-06,0
10,t14_n15_irregular_level2,5,-13.993086405100229,-1.6493282781192775,0,0.0037282659285311727,-0.00087835215848863888,0,0.0037588315433634226,-0.0008778508386263177,0,0.0037588315433634226,-0.0008778508386263177,0,0.003747778936363271,-0.00087547928703165568,0,1.1052607000151653e-05,-2.3715515946620323e-06,0
10,t14_n15_irregular_level2,6,-3.19837986585503,-1.549864908816124,0,0.0054452530632301188,0.0010035460013311168,0,0.005523547881640712,0.001019809833876838,0,0.005523547881640712,0.001019809833876838,0,0.0054855068216694697,0.0010128418863066628,0,3.8041059971242731e-05,6.9679475701750853e-06,0
10,t14_n15_irregular_level2,7,3.7730988558374068,-3.4475754014039639,0,-0.0058038618528801723,-0.0049657039956375673,0,-0.0058931027677276322,-0.005028291204879568,0,-0.0058931027677276322,-0.005028291204879568,0,-0.0058494298102750005,-0.0049913649894779161,0,-4.3672957452632068e-05,-3.6926215401651768e-05,0
10,t14_n15_irregular_level2,8,12.590416216159975,-3.1199051853892708,0,-0.0058545399139982206,0.00096870558096084631,0,-0.005911214112561871,0.00097908400067962657,0,-0.005911214112561871,0.00097908400067962657,0,-0.0058855174586000085,0.00097451754670864759,0,-2.5696653961862597e-05,4.5664539709789794e-06,0
10,t14_n15_irregular_level2,9,-7.676390645606217,6.0625714357653511,0,0.011186579779221184,0.0019826848017790387,0,0.011319816171272758,0.0019999843561344299,0,0.011319816171272758,0.0019999843561344299,0,0.011251425567573791,0.0019877505985735253,0,6.8390603698968068e-05,1.2233757560904569e-05,0
10,t14_n15_irregular_level2,10,-1.1741540826140684,5.324367496983812,0,-0.0077543019014474695,-0.0021565667497817059,0,-0.0078520390693713679,-0.0021932171687466021,0,-0.0078520390693713679,-0.0021932171687466021,0,-0.0077984854124713929,-0.0021782892542918475,0,-5.3553656899975205e-05,-1.4927914454754444e-05,0
10,t14_n15_irregular_level2,11,9.7710042618784279,3.6665622222961485,0,-0.00217844962968456,-0.0054702151601865442,0,-0.0022016514813218519,-0.0055165824389678368,0,-0.0022016514813218519,-0.0055165824389678368,0,-0.0021928497355573531,-0.005494445159239884,0,-8.8017457644989553e-06,-2.2137279727953103e-05,0
10,t14_n15_irregular_level2,12,-5.1819713451811324,12.136419877723263,0,0.0020836900577714361,-0.0090548542757378607,0,0.0020977159554540076,-0.009155147336105807,0,0.0020977159554540076,-0.009155147336105807,0,0.0020882116755291586,-0.0091097375901372929,0,9.5042799248489602e-06,-4.5409745968513731e-05,0
10,t14_n15_irregular_level2,13,4.6559194212199735,13.544086545224426,0,-0.0050025509144676428,0.00024870675536626391,0,-0.0050368862286089026,0.00024082839818585831,0,-0.0050368862286089026,0.00024082839818585831,0,-0.0050193228097802425,0.00024019171835685171,0,-1.7563418828659662e-05,6.3667982900661085e-07,0
10,t14_n15_irregular_level2,14,0.31337953553897624,19.474428783780194,0,0.0013714566952487818,-0.0065859684454978758,0,0.0013771567428355498,-0.0066257712238994891,0,0.0013771567428355498,-0.0066257712238994891,0,0.0013734670694810324,-0.006608297665216408,0,3.6896733545173738e-06,-1.7473558683080864e-05,0
11,t14_n15_irregular_level3,0,-13.70322266443865,-8.3983851749124483,0,0.0069551974511390946,0.0050478621626741009,0,0.0070345876594262013,0.0051005571139446093,0,0.0070345876594262013,0.0051005571139446093,0,0.007010385579535993,0.005083046504205456,0,2.4202079890208543e-05,1.7510609739153448e-05,0
11,t14_n15_irregular_level3,1,-5.9713605884947372,-7.2215886430456671,0,0.0092270375736272659,0.01125482248629533,0,0.0094729009323140014,0.011476922806808445,0,0.0094729009323140014,0.011476922806808445,0,0.0093928688803447281,0.011384109326138838,0,8.0032051969273417e-05,9.2813480669606555e-05,0
11,t14_n15_irregular_level3,2,0.060861509801627724,-6.5258713132663111,0,0.0098976711629581628,0.029118559245780645,0,0.010219451041548026,0.029987269650233971,0,0.010219451041548026,0.029987269650233971,0,0.010067154894785534,0.02956652370257393,0,0.0001522961467624919,0.00042074594766004195,0
11,t14_n15_irregular_level3,3,5.927012588445141,-7.8592587680357608,0,-0.0093808069243583488,0.018901530016048891,0,-0.0096496272900962379,0.019312723719438037,0,-0.0096496272900962379,0.019312723719438037,0,-0.0095560681506830399,0.019132702785170791,0,-9.3559139413197895e-05,0.00018002093426724544,0
11,t14_n15_irregular_level3,4,13.777853318809409,-8.254859422274766,0,-0.0085379540148721369,0.0054726567884205166,0,-0.0086478755536393212,0.0055418493481314609,0,-0.0086478755536393212,0.0055418493481314609,0,-0.0086148503962920689,0.0055206116398192019,0,-3.3025157347252818e-05,2.1237708312259079e-05,0
11,t14_n15_irregular_level3,5,-10.613724523993852,-1.251011784448832,0,0.009957796164817366,-0.0025420094300243499,0,0.010145077968371137,-0.0025452526536171851,0,0.010145077968371137,-0.0025452526536171851,0,0.010081207655397084,-0.0025298031162928579,0,6.3870312974054154e-05,-1.5449537324327163e-05,0
11,t14_n15_irregular_level3,6,-2.425963925078082,-1.1755690428370056,0,0.015719590785338716,0.0028157590593521002,0,0.016227700403247256,0.0029156846162222794,0,0.016227700403247256,0.0029156846162222794,0,0.015987658397499615,0.0028736698552190337,0,0.00024004200574764172,4.2014761003245454e-05,0
11,t14_n15_irregular_level3,7,2.8618869846368096,-2.6149781775707619,0,-0.016843567224299513,-0.014978760935881952,0,-0.017434024653752961,-0.015421620083908218,0,-0.017434024653752961,-0.015421620083908218,0,-0.017150529553324675,-0.01517149222138375,0,-0.00028349510042828514,-0.00025012786252446738,0
11,t14_n15_irregular_level3,8,9.5498023446807867,-2.3664410566801259,0,-0.016260993409386588,0.0028694020609347981,0,-0.016620799672124785,0.0029387180625891104,0,-0.016620799672124785,0.0029387180625891104,0,-0.016463910960681435,0.0029077802985178649,0,-0.00015688871144335049,3.0937764071245481e-05,0
11,t14_n15_irregular_level3,9,-5.8225250164489442,4.5984467803181861,0,0.032208464903968566,0.0064048181598034522,0,0.033097313701180513,0.0065490890200139507,0,0.033097313701180513,0.0065490890200139507,0,0.03265484211478429,0.006456601103924404,0,0.00044247158639622032,9.2487916089546327e-05,0
11,t14_n15_irregular_level3,10,-0.89059322731304014,4.0385207552849431,0,-0.02295630877329783,-0.005906648304051642,0,-0.023624986898843091,-0.0061261176930524257,0,-0.023624986898843091,-0.0061261176930524257,0,-0.023272726041155205,-0.0060380198167393883,0,-0.00035226085768788444,-8.8097876313037468e-05,0
11,t14_n15_irregular_level3,11,7.4112847270455129,2.7810791880303039,0,-0.0054784053781161343,-0.015621306692832926,0,-0.0056104017257365456,-0.015927828437108708,0,-0.0056104017257365456,-0.015927828437108708,0,-0.0055647514738192761,-0.015787634029185812,0,-4.5650251917269155e-05,-0.00014019440792289547,0
11,t14_n15_irregular_level3,12,-3.9305135948375103,9.2054471444361248,0,0.0055451113096999967,-0.025893192742457723,0,0.0056281736062625968,-0.026561777226693666,0,0.0056281736062625968,-0.026561777226693666,0,0.0055765836076582722,-0.026265845069835935,0,5.1589998604324208e-05,-0.00029593215685773085,0
11,t14_n15_irregular_level3,13,3.5315043952512304,10.273159141484911,0,-0.014146937624907733,0.0015359996397820222,0,-0.014378389864031055,0.0015108327056517008,0,-0.014378389864031055,0.0015108327056517008,0,-0.014267372274816103,0.0014965311559543334,0,-0.00011101758921495241,1.4301549697367503e-05,0
11,t14_n15_irregular_level3,14,0.23769767193430053,14.771310373517208,0,0.0040941039976891179,-0.018479491513843274,0,0.0041409007705551963,-0.01875108786137299,0,0.0041409007705551963,-0.01875108786137299,0,0.0041138692280857196,-0.018636653633056711,0,2.7031542469476568e-05,-0.00011443422831628085,0
12,t14_n15_irregular_level4,0,-10.00787851632845,-6.1335950397986716,0,0.022257653578206221,0.016269585942234398,0,0.022899990575925872,0.016702203042985968,0,0.022899990575925872,0.016702203042985968,0,0.022701434896429021,0.01655721187287798,0,0.00019855567949684971,0.0001449911701079865,0
12,t14_n15_irregular_level4,1,-4.3610654814748253,-5.2741448930881027,0,0.030689199910863101,0.036987340586597736,0,0.032759881419213759,0.038838216703144697,0,0.032759881419213759,0.038838216703144697,0,0.03206009756772888,0.038076814957708455,0,0.00069978385148487484,0.00076140174543624407,0
12,t14_n15_irregular_level4,2,0.044449003809570287,-4.76604145722954,0,0.034239591635229744,0.098853633555138015,0,0.037342963349110546,0.1067510206711203,0,0.037342963349110546,0.1067510206711203,0,0.035845124057613045,0.10291512487574173,0,0.0014978392914975008,0.0038358957953785805,0
12,t14_n15_irregular_level4,3,4.3286767939516881,-5.7398546973193447,0,-0.031378506489738264,0.063246090915452038,0,-0.033724998515115102,0.066806045805257078,0,-0.033724998515115102,0.066806045805257078,0,-0.032883895362238603,0.065258373233971961,0,-0.00084110315287650101,0.0015476725712851185,0
12,t14_n15_irregular_level4,4,10.062383543417802,-6.0287738359449161,0,-0.027595931332177883,0.01777640113241347,0,-0.028500699342586647,0.018349315303352123,0,-0.028500699342586647,0.018349315303352123,0,-0.028224099939141621,0.018169710584510671,0,-0.00027659940344502667,0.00017960471884145244,0
12,t14_n15_irregular_level4,5,-7.7515244583714713,-0.91365179329311152,0,0.032088912062848182,-0.008748759405355272,0,0.033602859869469752,-0.0088055426658648194,0,0.033602859869469752,-0.0088055426658648194,0,0.033093818836357779,-0.0086780981392264277,0,0.00050904103311197573,-0.00012744452663839096,0
12,t14_n15_irregular_level4,6,-1.7717549252252007,-0.85855367429740415,0,0.053696072160043171,0.0094449030653232843,0,0.05821097364362892,0.0102781603029859,0,0.05821097364362892,0.0102781603029859,0,0.056083294884214915,0.0099200995988055502,0,0.0021276787594140078,0.00035806070418035058,0
12,t14_n15_irregular_level4,7,2.0901227376268445,-1.9097977581502152,0,-0.057715511716127182,-0.05258645403056264,0,-0.063172871432351729,-0.056904000800917301,0,-0.063172871432351729,-0.056904000800917301,0,-0.060533827413422434,-0.054527039552694639,0,-0.0026390440189292992,-0.0023769612482226615,0
12,t14_n15_irregular_level4,8,6.9745098697503396,-1.7282835717737204,0,-0.054009963709668464,0.009877916178008735,0,-0.057065021321364359,0.010518776329980203,0,-0.057065021321364359,0.010518776329980203,0,-0.055739149069859002,0.010217913047184893,0,-0.0013258722515053594,0.00030086328279530953,0
12,t14_n15_irregular_level4,9,-4.2523663556985198,3.3583849484293071,0,0.10981642567144817,0.023413412184282171,0,0.11797538535650104,0.024994533317434734,0,0.11797538535650104,0.024994533317434734,0,0.11393095136037573,0.024043534673830191,0,0.0040444339961253099,0.00095099864360454129,0
12,t14_n15_irregular_level4,10,-0.65042720567796541,2.9494540148901831,0,-0.079674142107003548,-0.019454116765913042,0,-0.085955968961911031,-0.021236000165596416,0,-0.085955968961911031,-0.021236000165596416,0,-0.082708914505439615,-0.020498380237584966,0,-0.0032470544564714206,-0.00073761992801145188,0
12,t14_n15_irregular_level4,11,5.4126856882121865,2.0311063564868963,0,-0.016900066641729262,-0.052995436656150655,0,-0.017899560243129053,-0.055690832224851702,0,-0.017899560243129053,-0.055690832224851702,0,-0.017574930514334043,-0.05446461136326352,0,-0.00032462972879500915,-0.0012262208615881852,0
