scale_order,case_id,particle_count,family,target_level,triangular_rows,radius,k,ka,energy_density,f0,f1,geometry_factor,lambda_target,distance_ratio,minimum_distance,overlap_margin,cluster_diameter,k_cluster_diameter,coordinates_xyz,coordinate_sha256,lambda_min,lambda_mean,lambda_median,lambda_std,lambda_p10,lambda_p90,lambda_max,lambda_mean_over_max,fraction_ge_0_9_max,first_argmax,local_coupling_serialized,local_coupling_sha256,rho_l1,provenance,model_e_response_consulted
1,t14_1_n45_linear_level1,45,linear,1,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.4021394720167319,0.0031111241226691642,8.5164177438405186,8.5164177438405062,6.5164177438405062,374.72238072898284,37.472238072898286,-187.36119036449142:0:0;-178.8447726206509:0:0;-170.32835487681038:0:0;-161.81193713296986:0:0;-153.29551938912934:0:0;-144.77910164528882:0:0;-136.2626839014483:0:0;-127.74626615760778:0:0;-119.22984841376726:0:0;-110.71343066992674:0:0;-102.19701292608622:0:0;-93.68059518224571:0:0;-85.16417743840519:0:0;-76.64775969456467:0:0;-68.131341950724149:0:0;-59.614924206883629:0:0;-51.098506463043108:0:0;-42.582088719202595:0:0;-34.065670975362075:0:0;-25.549253231521554:0:0;-17.032835487681037:0:0;-8.5164177438405186:0:0;0:0:0;8.5164177438405186:0:0;17.032835487681037:0:0;25.549253231521554:0:0;34.065670975362075:0:0;42.582088719202595:0:0;51.098506463043108:0:0;59.614924206883629:0:0;68.131341950724149:0:0;76.64775969456467:0:0;85.16417743840519:0:0;93.68059518224571:0:0;102.19701292608622:0:0;110.71343066992674:0:0;119.22984841376726:0:0;127.74626615760778:0:0;136.2626839014483:0:0;144.77910164528882:0:0;153.29551938912934:0:0;161.81193713296986:0:0;170.32835487681038:0:0;178.8447726206509:0:0;187.36119036449142:0:0,e5965f2c3df7df8549bc72dbb70b57b04b0ed4992e951ec6640f21ad14cde195,0.0015565136132680659,0.0030196348494616913,0.0031082169023223085,0.00032037478905944051,0.0030135226779719822,0.0031110311744152767,0.0031111241226691655,0.97059285660098271,0.9555555555555556,22,0.0015565136132680659;0.0028516455723034072;0.0030135226779719822;0.0030614736102216843;0.0030816914928819281;0.0030920324335126904;0.0030980066515965505;0.0031017589877867127;0.0031042630030777701;0.0031060118514847999;0.0031072767911339456;0.0031082169023223085;0.0031089303694034568;0.0031094803517780559;0.0031099088697403858;0.0031102446486345357;0.003110507742930437;0.0031107123602368836;0.0031108686359322766;0.003110983772029105;0.003111062776006058;0.003111108937300433;0.0031111241226691655;0.003111108937300433;0.0031110627760060584;0.003110983772029105;0.0031108686359322766;0.0031107123602368836;0.0031105077429304374;0.0031102446486345361;0.0031099088697403867;0.0031094803517780563;0.0031089303694034568;0.0031082169023223089;0.0031072767911339452;0.0031060118514847999;0.0031042630030777701;0.0031017589877867131;0.0030980066515965505;0.0030920324335126908;0.0030816914928819285;0.0030614736102216843;0.0030135226779719822;0.0028516455723034068;0.0015565136132680659,482f5077b88e5c561e9273886fa427eda1d951dd444823293c443e2a82f52e3d,0.0019644978225521765,pre_registered_large_n_uniform_dilation,false
2,t14_1_n45_linear_level2,45,linear,2,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.4021394720167319,0.011108933664494051,5.571925201209786,5.5719252012097797,3.5719252012097797,245.16470885323059,24.516470885323059,-122.5823544266153:0:0;-117.0104292254055:0:0;-111.43850402419572:0:0;-105.86657882298593:0:0;-100.29465362177615:0:0;-94.722728420566355:0:0;-89.150803219356575:0:0;-83.578878018146796:0:0;-78.006952816937002:0:0;-72.435027615727222:0:0;-66.863102414517428:0:0;-61.291177213307648:0:0;-55.719252012097861:0:0;-50.147326810888075:0:0;-44.575401609678288:0:0;-39.003476408468501:0:0;-33.431551207258714:0:0;-27.859626006048931:0:0;-22.287700804839144:0:0;-16.715775603629357:0:0;-11.143850402419572:0:0;-5.571925201209786:0:0;0:0:0;5.571925201209786:0:0;11.143850402419572:0:0;16.715775603629357:0:0;22.287700804839144:0:0;27.859626006048931:0:0;33.431551207258714:0:0;39.003476408468501:0:0;44.575401609678288:0:0;50.147326810888075:0:0;55.719252012097861:0:0;61.291177213307648:0:0;66.863102414517428:0:0;72.435027615727222:0:0;78.006952816937002:0:0;83.578878018146796:0:0;89.150803219356575:0:0;94.722728420566355:0:0;100.29465362177615:0:0;105.86657882298593:0:0;111.43850402419572:0:0;117.0104292254055:0:0;122.5823544266153:0:0,b57486e07c385547de981a75d2a6385ef88b37c8d6373dde5a55d14c44e6901f,0.0055578645518141491,0.010782251659212113,0.011098552812844331,0.0011439666625657409,0.010760426844467357,0.011108601772886405,0.011108933664494058,0.97059285660098293,0.9555555555555556,22,0.0055578645518141491;0.010182410038397378;0.010760426844467359;0.010931645897294983;0.011003838168787026;0.011040762707624474;0.011062094930246945;0.011075493448653703;0.011084434570468978;0.011090679207512348;0.011095195944903021;0.011098552812844333;0.011101100399556979;0.011103064229180986;0.011104594344158683;0.011105793314471009;0.011106732748889382;0.011107463378717793;0.01110802139449121;0.0111084325125346;0.011108714613120945;0.011108879441889215;0.011108933664494058;0.011108879441889215;0.011108714613120942;0.011108432512534598;0.011108021394491211;0.011107463378717795;0.011106732748889382;0.011105793314471007;0.01110459434415868;0.011103064229180984;0.011101100399556975;0.011098552812844331;0.011095195944903019;0.01109067920751235;0.01108443457046898;0.011075493448653703;0.011062094930246945;0.011040762707624474;0.011003838168787026;0.010931645897294983;0.010760426844467357;0.010182410038397378;0.0055578645518141491,c57df6f020d57a13709f359dd73a8b94f484cfd26b826b8476ad6742921afea2,0.0064001876246442555,pre_registered_large_n_uniform_dilation,false
3,t14_1_n45_linear_level3,45,linear,3,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.4021394720167319,0.025457132710914911,4.2262927164077695,4.2262927164077695,2.2262927164077695,185.95687952194186,18.595687952194186,-92.978439760970929:0:0;-88.752147044563159:0:0;-84.52585432815539:0:0;-80.29956161174762:0:0;-76.073268895339851:0:0;-71.846976178932081:0:0;-67.620683462524312:0:0;-63.394390746116542:0:0;-59.168098029708773:0:0;-54.941805313301003:0:0;-50.715512596893234:0:0;-46.489219880485464:0:0;-42.262927164077695:0:0;-38.036634447669925:0:0;-33.810341731262156:0:0;-29.584049014854386:0:0;-25.357756298446617:0:0;-21.131463582038847:0:0;-16.905170865631078:0:0;-12.678878149223308:0:0;-8.452585432815539:0:0;-4.2262927164077695:0:0;0:0:0;4.2262927164077695:0:0;8.452585432815539:0:0;12.678878149223308:0:0;16.905170865631078:0:0;21.131463582038847:0:0;25.357756298446617:0:0;29.584049014854386:0:0;33.810341731262156:0:0;38.036634447669925:0:0;42.262927164077695:0:0;46.489219880485464:0:0;50.715512596893234:0:0;54.941805313301003:0:0;59.168098029708773:0:0;63.394390746116542:0:0;67.620683462524312:0:0;71.846976178932081:0:0;76.073268895339851:0:0;80.29956161174762:0:0;84.52585432815539:0:0;88.752147044563159:0:0;92.978439760970929:0:0,2bc5843375f7490473b6b44eb85940d33c1434d81255781648004678086fefed,0.012736352539131565,0.024708511158757242,0.025433344044416325,0.0026215037397223236,0.024658497609110801,0.025456372151084716,0.025457132710914928,0.97059285660098282,0.9555555555555556,22,0.012736352539131565;0.023333919482562703;0.024658497609110801;0.025050861654311758;0.025216296815919505;0.025300912757814861;0.025349797487773593;0.025380501412336706;0.025400990806864594;0.025415300961083322;0.025425651475961472;0.025433344044416328;0.025439182071268898;0.025443682365614867;0.025447188763368839;0.025449936312978833;0.025452089112462901;0.025453763417222143;0.02545504216116173;0.025455984275581201;0.025456630734753724;0.025457008454880178;0.025457132710914928;0.025457008454880178;0.025456630734753724;0.025455984275581201;0.025455042161161723;0.025453763417222133;0.025452089112462897;0.02544993631297883;0.025447188763368829;0.025443682365614867;0.025439182071268898;0.025433344044416325;0.025425651475961472;0.025415300961083333;0.025400990806864601;0.02538050141233671;0.025349797487773593;0.025300912757814861;0.025216296815919505;0.025050861654311758;0.024658497609110801;0.0233339194825627;0.012736352539131565,4d53419d0cba7cf9300770d9c4c1d6f12a22f410636fd3e3b038664f3711d1a1,0.01404571146679723,pre_registered_large_n_uniform_dilation,false
4,t14_1_n45_linear_level4,45,linear,4,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.4021394720167319,0.065350897425260762,3.0865895648047825,3.0865895648047825,1.0865895648047825,135.80994085141043,13.580994085141043,-67.904970425705216:0:0;-64.818380860900433:0:0;-61.731791296095651:0:0;-58.645201731290868:0:0;-55.558612166486085:0:0;-52.472022601681303:0:0;-49.38543303687652:0:0;-46.298843472071738:0:0;-43.212253907266955:0:0;-40.125664342462173:0:0;-37.03907477765739:0:0;-33.952485212852608:0:0;-30.865895648047825:0:0;-27.779306083243043:0:0;-24.69271651843826:0:0;-21.606126953633478:0:0;-18.519537388828695:0:0;-15.432947824023913:0:0;-12.34635825921913:0:0;-9.2597686944143476:0:0;-6.1731791296095651:0:0;-3.0865895648047825:0:0;0:0:0;3.0865895648047825:0:0;6.1731791296095651:0:0;9.2597686944143476:0:0;12.34635825921913:0:0;15.432947824023913:0:0;18.519537388828695:0:0;21.606126953633478:0:0;24.69271651843826:0:0;27.779306083243043:0:0;30.865895648047825:0:0;33.952485212852608:0:0;37.03907477765739:0:0;40.125664342462173:0:0;43.212253907266955:0:0;46.298843472071738:0:0;49.38543303687652:0:0;52.472022601681303:0:0;55.558612166486085:0:0;58.645201731290868:0:0;61.731791296095651:0:0;64.818380860900433:0:0;67.904970425705216:0:0,b483c71e618e815fcb620e1cb669f025e2f718ad6bd2dd7f005062ff7acd50dd,0.032695436591721048,0.063429114213421678,0.065289829640373623,0.0067296511331410638,0.063300724642218462,0.065348944995345978,0.065350897425260776,0.97059285660098293,0.9555555555555556,22,0.032695436591721048;0.059900405750740363;0.063300724642218462;0.064307960718742285;0.064732648620538999;0.064949865846144872;0.065075357629114788;0.065154177543653588;0.065206775781456061;0.065243511317665412;0.06527008208051531;0.065289829640373623;0.065304816414349348;0.065316369100880331;0.065325370359684817;0.065332423582637036;0.065337950025063138;0.065342248125710295;0.065345530783854799;0.065347949281785778;0.065349608804386103;0.065350578448120908;0.065350897425260776;0.065350578448120908;0.065349608804386103;0.065347949281785764;0.065345530783854799;0.065342248125710295;0.065337950025063138;0.065332423582637036;0.065325370359684845;0.065316369100880331;0.065304816414349348;0.065289829640373651;0.065270082080515324;0.065243511317665412;0.065206775781456061;0.065154177543653588;0.065075357629114788;0.064949865846144872;0.064732648620539013;0.064307960718742285;0.063300724642218462;0.059900405750740363;0.032695436591721048,06b8757f6e8c7fb4bb6f8e40bbd2abbbff6c7afa2cfbcc705c7b6f8c5b0e41c3,0.034782142965849201,pre_registered_large_n_uniform_dilation,false
5,t14_1_n45_compact_level1,45,compact,1,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,8.8057310393961092,0.0031111241226691642,13.131450120481357,13.131450120481356,11.131450120481356,105.05160096385089,10.50516009638509,-52.525800481925444:-30.325785047640231:0;-39.394350361444083:-30.325785047640231:0;-26.262900240962722:-30.325785047640231:0;-13.131450120481361:-30.325785047640231:0;3.8876902054600503e-16:-30.325785047640231:0;13.131450120481361:-30.325785047640231:0;26.262900240962722:-30.325785047640231:0;39.394350361444083:-30.325785047640231:0;52.525800481925444:-30.325785047640231:0;-45.960075421684763:-18.953615654775145:0;-32.828625301203402:-18.953615654775145:0;-19.697175180722041:-18.953615654775145:0;-6.5657250602406805:-18.953615654775145:0;6.5657250602406805:-18.953615654775145:0;19.697175180722041:-18.953615654775145:0;32.828625301203402:-18.953615654775145:0;45.960075421684763:-18.953615654775145:0;-39.394350361444083:-7.5814462619100622:0;-26.262900240962722:-7.5814462619100622:0;-13.131450120481361:-7.5814462619100622:0;3.8876902054600503e-16:-7.5814462619100622:0;13.131450120481361:-7.5814462619100622:0;26.262900240962722:-7.5814462619100622:0;39.394350361444083:-7.5814462619100622:0;-32.828625301203402:3.7907231309550262:0;-19.697175180722041:3.7907231309550262:0;-6.5657250602406805:3.7907231309550262:0;6.5657250602406805:3.7907231309550262:0;19.697175180722041:3.7907231309550262:0;32.828625301203402:3.7907231309550262:0;-26.262900240962722:15.162892523820107:0;-13.131450120481361:15.162892523820107:0;3.8876902054600503e-16:15.162892523820107:0;13.131450120481361:15.162892523820107:0;26.262900240962722:15.162892523820107:0;-19.697175180722041:26.535061916685191:0;-6.5657250602406805:26.535061916685191:0;6.5657250602406805:26.535061916685191:0;19.697175180722041:26.535061916685191:0;-13.131450120481361:37.907231309550284:0;3.8876902054600503e-16:37.907231309550284:0;13.131450120481361:37.907231309550284:0;-6.5657250602406805:49.279400702415366:0;6.5657250602406805:49.279400702415366:0;3.8876902054600503e-16:60.651570095280448:0,64da48a6abd35b90219eef07391a5d009ec646d5432ee8e4f4f606fe20523740,0.0010166902164944127,0.0023564096764948864,0.0020808340108938459,0.00059297458556199865,0.0018176753103980765,0.0030674013252503774,0.0031111241226691655,0.75741422829289839,0.40000000000000002,20,0.0010166902164944127;0.0018176753103980765;0.0019991873890866352;0.0020635856652366485;0.0020808340108938446;0.0020635856652366489;0.0019991873890866357;0.0018176753103980765;0.0010166902164944127;0.001817675310398077;0.0026824343692210574;0.0028763502219194708;0.0029370319648063859;0.0029370319648063855;0.0028763502219194704;0.0026824343692210574;0.0018176753103980765;0.001999187389086637;0.0028763502219194717;0.0030674013252503774;0.0031111241226691655;0.0030674013252503774;0.0028763502219194708;0.0019991873890866365;0.0020635856652366485;0.0029370319648063868;0.0031111241226691655;0.0031111241226691655;0.0029370319648063864;0.0020635856652366489;0.0020808340108938459;0.0029370319648063872;0.0030674013252503778;0.0029370319648063868;0.0020808340108938463;0.0020635856652366489;0.0028763502219194704;0.0028763502219194704;0.0020635856652366489;0.0019991873890866352;0.0026824343692210565;0.0019991873890866352;0.0018176753103980781;0.0018176753103980776;0.0010166902164944135,067e41ff14040805e741d36659ae96314bd0918761b2dceb59971a6152c15d82,0.001877742531234733,pre_registered_large_n_uniform_dilation,false
6,t14_1_n45_compact_level2,45,compact,2,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,8.8057310393961092,0.011108933664494051,8.5913420472660089,8.5913420472660071,6.5913420472660071,68.730736378128086,6.8730736378128086,-34.365368189064043:-19.84085457475673:0;-25.774026141798036:-19.84085457475673:0;-17.182684094532021:-19.84085457475673:0;-8.5913420472660107:-19.84085457475673:0;2.5435482008813208e-16:-19.84085457475673:0;8.5913420472660107:-19.84085457475673:0;17.182684094532021:-19.84085457475673:0;25.774026141798036:-19.84085457475673:0;34.365368189064043:-19.84085457475673:0;-30.069697165431037:-12.400534109222956:0;-21.478355118165027:-12.400534109222956:0;-12.887013070899018:-12.400534109222956:0;-4.2956710236330053:-12.400534109222956:0;4.2956710236330053:-12.400534109222956:0;12.887013070899018:-12.400534109222956:0;21.478355118165027:-12.400534109222956:0;30.069697165431037:-12.400534109222956:0;-25.774026141798036:-4.960213643689185:0;-17.182684094532021:-4.960213643689185:0;-8.5913420472660107:-4.960213643689185:0;2.5435482008813208e-16:-4.960213643689185:0;8.5913420472660107:-4.960213643689185:0;17.182684094532021:-4.960213643689185:0;25.774026141798036:-4.960213643689185:0;-21.478355118165027:2.4801068218445894:0;-12.887013070899018:2.4801068218445894:0;-4.2956710236330053:2.4801068218445894:0;4.2956710236330053:2.4801068218445894:0;12.887013070899018:2.4801068218445894:0;21.478355118165027:2.4801068218445894:0;-17.182684094532021:9.9204272873783594:0;-8.5913420472660107:9.9204272873783594:0;2.5435482008813208e-16:9.9204272873783594:0;8.5913420472660107:9.9204272873783594:0;17.182684094532021:9.9204272873783594:0;-12.887013070899018:17.360747752912129:0;-4.2956710236330053:17.360747752912129:0;4.2956710236330053:17.360747752912129:0;12.887013070899018:17.360747752912129:0;-8.5913420472660107:24.801068218445906:0;2.5435482008813208e-16:24.801068218445906:0;8.5913420472660107:24.801068218445906:0;-4.2956710236330053:32.241388683979679:0;4.2956710236330053:32.241388683979679:0;2.5435482008813208e-16:39.681709149513452:0,75d1d50288b8152e23126f30fb3a0a3bfb1abed5fca81c41c0d3099629b716b2,0.0036303097295541627,0.008414064418649763,0.0074300626019416956,0.0021173425025831365,0.0064903982131953412,0.010952812070819185,0.011108933664494057,0.75741422829289817,0.40000000000000002,27,0.0036303097295541649;0.0064903982131953421;0.0071385258872933011;0.0073684736970401205;0.0074300626019416895;0.0073684736970401196;0.0071385258872933011;0.0064903982131953421;0.0036303097295541649;0.0064903982131953447;0.0095782052698912771;0.010270623270325248;0.010487300403669022;0.010487300403669022;0.010270623270325246;0.0095782052698912771;0.0064903982131953447;0.0071385258872933028;0.010270623270325244;0.010952812070819183;0.011108933664494051;0.010952812070819187;0.010270623270325246;0.0071385258872933028;0.0073684736970401196;0.010487300403669023;0.011108933664494055;0.011108933664494057;0.010487300403669022;0.0073684736970401196;0.0074300626019416964;0.010487300403669029;0.010952812070819195;0.010487300403669029;0.0074300626019416956;0.0073684736970401205;0.010270623270325248;0.010270623270325248;0.0073684736970401205;0.0071385258872933002;0.0095782052698912736;0.0071385258872933002;0.0064903982131953412;0.0064903982131953412;0.0036303097295541627,4e5d8fe79669e836acc798fd04435732233d9e52fb960586427f0ea10ddee9b2,0.0062319700340504134,pre_registered_large_n_uniform_dilation,false
7,t14_1_n45_compact_level3,45,compact,3,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,8.8057310393961092,0.025457132710914911,6.5165135940167609,6.5165135940167591,4.5165135940167591,52.132108752134101,5.2132108752134103,-26.066054376067051:-15.049243510733735:0;-19.54954078205029:-15.049243510733735:0;-13.033027188033525:-15.049243510733735:0;-6.5165135940167627:-15.049243510733735:0;1.92927558196273e-16:-15.049243510733735:0;6.5165135940167627:-15.049243510733735:0;13.033027188033525:-15.049243510733735:0;19.54954078205029:-15.049243510733735:0;26.066054376067051:-15.049243510733735:0;-22.807797579058668:-9.4057771942085857:0;-16.291283985041904:-9.4057771942085857:0;-9.7747703910251449:-9.4057771942085857:0;-3.2582567970083813:-9.4057771942085857:0;3.2582567970083813:-9.4057771942085857:0;9.7747703910251449:-9.4057771942085857:0;16.291283985041904:-9.4057771942085857:0;22.807797579058668:-9.4057771942085857:0;-19.54954078205029:-3.762310877683436:0;-13.033027188033525:-3.762310877683436:0;-6.5165135940167627:-3.762310877683436:0;1.92927558196273e-16:-3.762310877683436:0;6.5165135940167627:-3.762310877683436:0;13.033027188033525:-3.762310877683436:0;19.54954078205029:-3.762310877683436:0;-16.291283985041904:1.8811554388417155:0;-9.7747703910251449:1.8811554388417155:0;-3.2582567970083813:1.8811554388417155:0;3.2582567970083813:1.8811554388417155:0;9.7747703910251449:1.8811554388417155:0;16.291283985041904:1.8811554388417155:0;-13.033027188033525:7.5246217553668631:0;-6.5165135940167627:7.5246217553668631:0;1.92927558196273e-16:7.5246217553668631:0;6.5165135940167627:7.5246217553668631:0;13.033027188033525:7.5246217553668631:0;-9.7747703910251449:13.168088071892011:0;-3.2582567970083813:13.168088071892011:0;3.2582567970083813:13.168088071892011:0;9.7747703910251449:13.168088071892011:0;-6.5165135940167627:18.811554388417164:0;1.92927558196273e-16:18.811554388417164:0;6.5165135940167627:18.811554388417164:0;-3.2582567970083813:24.455020704942314:0;3.2582567970083813:24.455020704942314:0;1.92927558196273e-16:30.098487021467463:0,1b3d395c00ef72cc0f379119945517c4ca8b3d6ab840e9680cc4bb518dd0fe22,0.0083191852033797399,0.019281594526787522,0.017026664792551906,0.0048520830811149248,0.014873338310416852,0.025099365867646821,0.025457132710914918,0.75741422829289839,0.40000000000000002,26,0.0083191852033797416;0.014873338310416854;0.016358581873069804;0.016885528210684422;0.017026664792551896;0.016885528210684422;0.016358581873069804;0.014873338310416852;0.0083191852033797416;0.014873338310416852;0.021949329256266834;0.023536068133357502;0.024032603507997737;0.024032603507997741;0.023536068133357509;0.021949329256266841;0.014873338310416857;0.016358581873069798;0.023536068133357502;0.025099365867646817;0.025457132710914911;0.025099365867646824;0.023536068133357499;0.016358581873069798;0.016885528210684432;0.024032603507997741;0.025457132710914918;0.025457132710914918;0.024032603507997744;0.016885528210684432;0.017026664792551906;0.024032603507997751;0.025099365867646842;0.024032603507997748;0.017026664792551906;0.016885528210684422;0.023536068133357495;0.023536068133357499;0.016885528210684422;0.016358581873069798;0.021949329256266831;0.016358581873069798;0.014873338310416854;0.014873338310416854;0.0083191852033797399,5a232d618bc0a67da42ac7478159db4ae24372f2528b7e84922717b0bfbbaf97,0.013455922354334056,pre_registered_large_n_uniform_dilation,false
8,t14_1_n45_compact_level4,45,compact,4,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,8.8057310393961092,0.065350897425260762,4.759207231461434,4.7592072314614331,2.7592072314614331,38.073657851691479,3.8073657851691483,-19.036828925845739:-10.990918304853894:0;-14.277621694384306:-10.990918304853894:0;-9.5184144629228697:-10.990918304853894:0;-4.7592072314614349:-10.990918304853894:0;1.4090083859549415e-16:-10.990918304853894:0;4.7592072314614349:-10.990918304853894:0;9.5184144629228697:-10.990918304853894:0;14.277621694384306:-10.990918304853894:0;19.036828925845739:-10.990918304853894:0;-16.657225310115024:-6.8693239405336843:0;-11.898018078653587:-6.8693239405336843:0;-7.1388108471921532:-6.8693239405336843:0;-2.3796036157307174:-6.8693239405336843:0;2.3796036157307174:-6.8693239405336843:0;7.1388108471921532:-6.8693239405336843:0;11.898018078653587:-6.8693239405336843:0;16.657225310115024:-6.8693239405336843:0;-14.277621694384306:-2.7477295762134748:0;-9.5184144629228697:-2.7477295762134748:0;-4.7592072314614349:-2.7477295762134748:0;1.4090083859549415e-16:-2.7477295762134748:0;4.7592072314614349:-2.7477295762134748:0;9.5184144629228697:-2.7477295762134748:0;14.277621694384306:-2.7477295762134748:0;-11.898018078653587:1.3738647881067356:0;-7.1388108471921532:1.3738647881067356:0;-2.3796036157307174:1.3738647881067356:0;2.3796036157307174:1.3738647881067356:0;7.1388108471921532:1.3738647881067356:0;11.898018078653587:1.3738647881067356:0;-9.5184144629228697:5.4954591524269434:0;-4.7592072314614349:5.4954591524269434:0;1.4090083859549415e-16:5.4954591524269434:0;4.7592072314614349:5.4954591524269434:0;9.5184144629228697:5.4954591524269434:0;-7.1388108471921532:9.617053516747152:0;-2.3796036157307174:9.617053516747152:0;2.3796036157307174:9.617053516747152:0;7.1388108471921532:9.617053516747152:0;-4.7592072314614349:13.738647881067363:0;1.4090083859549415e-16:13.738647881067363:0;4.7592072314614349:13.738647881067363:0;-2.3796036157307174:17.860242245387575:0;2.3796036157307174:17.860242245387575:0;1.4090083859549415e-16:21.981836609707784:0,68509ab51a4d7e058bcd229640a1986e68579be5e6b25856dbb52386c8360776,0.021356145056144346,0.049497699541602241,0.043709078983403246,0.012455761901136295,0.038181283702799211,0.06443247567910125,0.065350897425260762,0.75741422829289839,0.40000000000000002,26,0.021356145056144363;0.038181283702799218;0.041994046153962697;0.043346767862613919;0.043709078983403211;0.043346767862613926;0.041994046153962683;0.038181283702799218;0.021356145056144363;0.038181283702799218;0.056346030052495125;0.060419340694937033;0.061693994549501509;0.061693994549501502;0.060419340694937033;0.056346030052495125;0.038181283702799218;0.041994046153962676;0.060419340694937033;0.06443247567910125;0.065350897425260734;0.06443247567910125;0.06041934069493702;0.041994046153962683;0.043346767862613933;0.06169399454950153;0.065350897425260762;0.065350897425260748;0.06169399454950153;0.043346767862613933;0.043709078983403246;0.061693994549501543;0.064432475679101306;0.061693994549501543;0.043709078983403246;0.043346767862613933;0.06041934069493702;0.06041934069493702;0.043346767862613933;0.041994046153962676;0.056346030052495104;0.041994046153962683;0.038181283702799204;0.038181283702799211;0.021356145056144346,5d94d6b252893a1f2972000e51666610e14364c77efb56ea39fc052f3bd71ab8,0.03218733051435755,pre_registered_large_n_uniform_dilation,false
9,t14_1_n45_irregular_level1,45,irregular,1,9,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,3.2599124985010284,0.0031111241226691642,9.4288674517217412,9.4288674517217412,7.4288674517217412,118.47527156267741,11.847527156267741,-60.282366503549348:-35.911852235302071:0;-42.752911732799042:-33.243853068074792:0;-29.076831714739807:-31.666542797171452:0;-15.777263124218114:-34.689560389917823:0;2.0219366213986323:-35.586454787108067:0;12.474335220868412:-32.361565664947904:0;31.037389978270227:-32.190524056357845:0;43.025853099555526:-35.453910945064059:0;58.188501975464867:-34.890434750492517:0;-49.72128497268465:-19.099841860602432:0;-38.539751419587866:-20.369290000569155:0;-19.717973084198835:-23.220125266841109:0;-8.9027264410261076:-21.309015770629923:0;8.0149455985151281:-18.888329915577433:0;22.464748836272893:-21.344283439492131:0;35.048056577257547:-23.212187277402919:0;53.302946411642942:-20.33580900143464:0;-45.897689722216278:-6.4612833939046297:0;-27.67721152502051:-9.6123683136210545:0;-15.034838536012824:-10.123620557308266:0;-0.65200516479323378:-6.8574638156776073:0;16.321550873555221:-7.0813528091346418:0;27.107846278673595:-10.297116980949241:0;45.923433457442243:-9.3494290278465062:0;-37.830971497879013:6.3070633886218461:0;-21.603747867989217:4.6835866061624909:0;-6.374701478784826:2.0465360032684399:0;5.561536501565028:4.2635558383051428:0;24.147834668170997:6.4016032294033893:0;34.612562668598002:3.7033551715654349:0;-27.996542110929092:14.82665736134431:0;-14.633083038997725:17.869439659132826:0;-1.0222607193242086:18.71530529290024:0;16.555313996004585:15.482136936616874:0;27.076863242607484:15.363987567974917:0;-20.009429996864384:31.277781096489026:0;-8.266794405548664:30.662228720751905:0;7.2148681795165794:27.541015022778247:0;23.202095582340778:28.859085091580543:0;-16.558134530424724:44.337662031150813:0;2.2239849866123618:42.383848058615591:0;12.908404272446328:39.999064689071453:0;-6.4387533462029536:55.143674121239059:0;7.6883698475457498:56.967882449410318:0;-1.3561059405337239:66.720747789045376:0,04fb75e7df1b001aa99ca200cab082dfa0f132788619ac893cfca3a9cf7a6045,0.00043204595612501839,0.0018646972142847054,0.00191652686089039,0.00057961263663586097,0.0011824454318146655,0.0025898017668017459,0.0031111241226691655,0.59936445502049029,0.022222222222222223,28,0.00043204595612501839;0.001283769179803259;0.0017578881482348001;0.001589576108814141;0.0014815933420508076;0.0017754656817352398;0.0021420573672309403;0.0013156623378487392;0.00067936366869128333;0.0015429412310661397;0.0020467053097426072;0.002579490370857437;0.0023233316742352138;0.0020180876357085912;0.0023849318709585022;0.0023989783722199913;0.0010856993301294026;0.0012716295878936639;0.00191652686089039;0.0024174032477027544;0.0026081302831897522;0.0023537026005471164;0.0023604056441735438;0.0011618864782497213;0.0013153512136777797;0.0020931274038753071;0.0026006081255792999;0.002334830431581785;0.0031111241226691655;0.001843893390169718;0.0017915905420346333;0.0021212579867483151;0.002252321365244708;0.0025966760307646183;0.0027754489938130004;0.0017029680097974183;0.002181767982991406;0.0021784006939142564;0.0014253964112838004;0.001252708165080274;0.0019923878474842577;0.0017843013046687781;0.0014409376598953391;0.0012132838621620819;0.00097572081127674556,0d45516ef6e6b806f0d68b5ce5885b9357c6ff041033b326913fe2d1fa5735c9,0.0014486909958741228,pre_registered_large_n_uniform_dilation,false
