case_id,lmax,rms_d,rms_matched_pairwise,rms_collective_residual,delta_d,delta_d_applicable,delta_b,delta_b_applicable,delta_r,delta_r_applicable,physical_residual,balanced_condition,raw_condition
n3_compact_f0.1_d6.0,1,0.00026845618634019412,0.00026838383232234811,7.2354017846044231e-08,0,false,0,false,0,false,1.7968610611804909e-16,1.0008088529687416,1.0008088529687416
n3_compact_f0.1_d6.0,3,0.00026848652900340252,0.00026840862292529434,7.7906078108171244e-08,0.00011301372668877602,true,9.2334624900184401e-05,true,2.0679101788591637e-05,true,1.9465398268690268e-16,1.0008813354186377,1.0563165021637309
n3_compact_f0.1_d6.0,5,0.00026848656212628635,0.00026840866020558208,7.790192070423961e-08,1.2336886996519529e-07,true,1.3885345846267708e-07,true,1.5484588497481826e-08,true,2.6681138134728587e-16,1.0008815368059314,353.29447553490149
n3_compact_f0.1_d10.0,1,3.9238072858681429e-05,3.9235371961004193e-05,2.7008976772348391e-09,0,false,0,false,0,false,1.825855603270081e-16,1.0002072942966744,1.0002072942966744
n3_compact_f0.1_d10.0,3,3.9238998640421075e-05,3.9236231246231455e-05,2.7673941896165581e-09,2.3593408897301051e-05,true,2.1898755244411446e-05,true,1.6946536528896017e-06,true,1.9648632080800465e-16,1.0002130952494506,1.0046053605984464
n3_compact_f0.1_d10.0,5,3.9238998687853836e-05,3.9236231299218821e-05,2.7673886350142347e-09,1.208816838460609e-09,true,1.3503750460996595e-09,true,1.4155820763926664e-10,true,1.3566136472474665e-16,1.0002130970040266,1.7136105316012984
n3_compact_f0.4_d2.1,1,0.28308867974796514,0.27670083634717318,0.0063878434007919793,0,false,0,false,0,false,9.962675155829845e-17,1.0692572571693004,1.0692572571693004
n3_compact_f0.4_d2.1,3,0.30134071283338437,0.28854000969842614,0.012800703134958192,0.06056942294256467,true,0.039288329943650925,true,0.021281092998913745,true,2.3826289045066403e-16,1.178275667262543,1850.959998248389
n3_compact_f0.4_d2.1,5,0.30453902218686252,0.29188374681388851,0.012655275372974005,0.010502133127345988,true,0.010979667208002994,true,0.00047753408065700728,true,2.4299043072681749e-16,1.2255481420157732,14289142907.216188
n3_compact_f0.4_d2.1,7,0.30512055283317119,0.29245548754250084,0.012665065290670383,0.0019059045380880422,true,0.0018738191292046557,true,3.2085408883386712e-05,true,1.4728423178693867e-16,1.2490180898710828,4.8007125399828186e+17
n3_compact_f0.4_d2.1,9,0.30521383045967382,0.2925366648421725,0.012677165617501325,0.00030561402267428102,true,0.0002659686146902548,true,3.9645407984026267e-05,true,5.7804264044911808e-16,1.2612091347127561,1.8486824408090108e+26
n3_compact_f0.4_d2.1,11,0.30522529729239667,0.29254768084480687,0.012677616447589805,3.7568421833142761e-05,true,3.6091381455167004e-05,true,1.47704037797576e-06,true,3.6974593236241081e-16,1.2667451573392217,9.058835864648005e+33
n3_compact_f0.4_d2.5,1,0.13880505849508834,0.13694921273490424,0.0018558457601840913,0,false,0,false,0,false,1.9811831920128288e-16,1.0406540687875867,1.0406540687875867
n3_compact_f0.4_d2.5,3,0.14204688886300026,0.13907326083036742,0.0029736280326328542,0.022822255340196773,true,0.014953147601224546,true,0.0078691077389722273,true,1.9635525985649428e-16,1.0766116955897118,303.92115235417816
n3_compact_f0.4_d2.5,5,0.14230188988888959,0.13935259167372657,0.0029492982151630167,0.0017919721662755311,true,0.0019629454224201603,true,0.00017097325614462918,true,1.6511920903819739e-16,1.0824259605857447,1106461410.3677256
n3_compact_f0.4_d2.5,7,0.14232232471399425,0.13937353735895736,0.0029487873550368715,0.00014358130494103677,true,0.00014717076377802278,true,3.5894588369860144e-06,true,2.4920021362046189e-16,1.083282405976584,16760199997700756
n3_compact_f0.4_d2.5,9,0.1423236833123086,0.13937474477751405,0.0029489385347945367,9.5458344157315317e-06,true,8.483609534062736e-06,true,1.0622248816687955e-06,true,3.2201566270965857e-16,1.0833831945264369,1.1624616595280514e+25
n3_compact_f0.4_d3.0,1,0.066508093583979341,0.065989760707531001,0.00051833287644834785,0,false,0,false,0,false,2.4116805629060335e-16,1.023564285914053,1.023564285914053
n3_compact_f0.4_d3.0,3,0.067082116049269849,0.066366170496535815,0.00071594555273403742,0.0085570118996977796,true,0.0056111794196885209,true,0.0029458324800092587,true,1.804205323113653e-16,1.0358638144151664,49.534282063384332
n3_compact_f0.4_d3.0,5,0.06710306931979497,0.066389539451805216,0.00071352986798975295,0.00031225502406237942,true,0.00034825464030604087,true,3.5999616243661459e-05,true,2.1971835451672022e-16,1.036640833456552,87995535.847731397
n3_compact_f0.4_d3.0,7,0.067103858854921747,0.06639036904570314,0.00071348980921861539,1.1765867719952962e-05,true,1.2362834449157253e-05,true,5.9696672920428833e-07,true,3.3921993638395827e-16,1.0366801210862857,592571440872828.62
n3_compact_f0.4_d4.0,1,0.021112662676392863,0.021041377395322663,7.1285281070199036e-05,0,false,0,false,0,false,1.4643655621266807e-16,1.0101636622390995,1.0101636622390995
n3_compact_f0.4_d4.0,3,0.021154004956837232,0.02106871974715168,8.5285209685547714e-05,0.0019543476768924773,true,0.0012925378378613231,true,0.00066180983903115409,true,1.9565862074567519e-16,1.012676328431007,4.4465093665951327
n3_compact_f0.4_d4.0,5,0.021154457442700818,0.021069228335744049,8.5229106956768956e-05,2.1389622722026096e-05,true,2.4041675081710624e-05,true,2.6520523596845268e-06,true,2.6976497117774834e-16,1.0127176854576985,1595896.0622178426
n3_compact_f0.4_d4.0,7,0.021154462779781166,0.021069234054118445,8.5228725662721974e-05,2.5229098953118503e-07,true,2.7031527362461629e-07,true,1.8024284093431282e-08,true,2.1155799003102624e-16,1.0127181791625672,3267278121049.9482
n3_compact_f0.4_d6.0,1,0.0043022580495191238,0.004297616176921139,4.6418725979846758e-06,0,false,0,false,0,false,1.365965963340664e-16,1.0032406495981214,1.0032406495981214
n3_compact_f0.4_d6.0,3,0.0043034982265611884,0.0042984879356021315,5.0102909590573874e-06,0.00028817882029344731,true,0.00020256977814284667,true,8.560904215060065e-05,true,1.9701488539575278e-16,1.0035408143078828,1.24476309706011
n3_compact_f0.4_d6.0,5,0.0043035004603103636,0.0042984904472375589,5.010013072805111e-06,5.1905401094260301e-07,true,5.8362615513980154e-07,true,6.4572144197198492e-08,true,1.1761070375238887e-16,1.0035416673316422,5617.5324392332423
n3_compact_f0.4_d10.0,1,0.00062806857091812806,0.00062789561146068173,1.729594574463628e-07,0,false,0,false,0,false,1.3340928201911802e-16,1.0008295170034909,1.0008295170034909
n3_compact_f0.4_d10.0,3,0.0006280925617716623,0.00062791520765418101,1.7735411748129655e-07,3.8196366259388003e-05,true,3.1199531234725843e-05,true,6.9968350246621583e-06,true,1.294162401107792e-16,1.0008534693231825,1.0185529274857807
n3_compact_f0.4_d10.0,5,0.00062809256486186173,0.00062791521111816109,1.773537437004452e-07,4.9199743755878484e-09,true,5.5150790978415347e-09,true,5.9510472225371621e-10,true,1.798815048151337e-16,1.0008534767267669,6.6023114788796073
n3_compact_f0.8_d2.1,1,1.1871679817853051,1.132354718991861,0.054813262793443888,0,false,0,false,0,false,2.1389942014852948e-16,1.1452194964198079,1.1452194964198079
n3_compact_f0.8_d2.1,3,1.3673300546575691,1.2411183337233598,0.12621172093420929,0.13176194895926821,true,0.079544521354602368,true,0.052217427604665849,true,3.9881123447549668e-16,1.4158986127125612,8608.6693679543714
n3_compact_f0.8_d2.1,5,1.4065684122706954,1.2776031967475823,0.12896521552311302,0.027896515569962064,true,0.02593891822533052,true,0.0019575973446315435,true,3.1862508114503107e-16,1.5492654546781763,72687766789.802338
n3_compact_f0.8_d2.1,7,1.4151473374728878,1.2852959813667064,0.12985135610618148,0.0060622134353249752,true,0.0054360308749628302,true,0.00062618256036214425,true,2.3155186302033413e-16,1.6192224098000407,2.7580273718798167e+18
n3_compact_f0.8_d2.1,9,1.4169214261749137,1.2867176656176176,0.13020376055729616,0.0012520727467684228,true,0.0010033613894519964,true,0.00024871135731642638,true,4.6826013996361943e-16,1.6573874542350295,4.1317305219132154e+26
n3_compact_f0.8_d2.1,11,1.4172208343963706,1.2869803500062005,0.13024048439017002,0.00021126433805527173,true,0.00018535176890404316,true,2.5912569151228532e-05,true,4.4624583468625588e-16,1.67528601616983,3.7596442040034334e+34
n3_compact_f0.8_d2.1,13,1.4172790480480504,1.2870314649196386,0.13024758312841153,4.1074234294156037e-05,true,3.6065525351988177e-05,true,5.0087089421678587e-06,true,5.1206920949334482e-16,1.6838049525811745,7.4419161122301914e+41
n3_compact_f0.8_d2.5,1,0.57068737786511092,0.55522023398035347,0.015467143884757529,0,false,0,false,0,false,3.4033595139522847e-16,1.0835731802192179,1.0835731802192179
n3_compact_f0.8_d2.5,3,0.59974922756633242,0.57359949482604089,0.026149732740291524,0.048456668829985595,true,0.030644909573734617,true,0.017811759256250979,true,3.1720894911660316e-16,1.1651100924444149,1288.4227234694347
n3_compact_f0.8_d2.5,5,0.60224590093814601,0.57620784396008518,0.026038056978060827,0.0041456045909559662,true,0.0043310367575456208,true,0.00018543216658965469,true,2.2508003362499478e-16,1.1791428604419745,4770190779.1817369
n3_compact_f0.8_d2.5,7,0.60245477831318495,0.57641345176985248,0.026041326543332508,0.00034671046285632073,true,0.0003412833911666665,true,5.4270716896542205e-06,true,2.1218981712445661e-16,1.1812768201162953,74832783379496512
n3_compact_f0.8_d2.5,9,0.6024694285323996,0.57642594693913629,0.026043481593263321,2.4316950405817247e-05,true,2.0739922545556711e-05,true,3.577027860260533e-06,true,6.9152493791800925e-16,1.1815358889487202,4.9252241051862144e+25
n3_compact_f0.8_d3.0,1,0.27027830211899578,0.26603237433591748,0.0042459277830783149,0,false,0,false,0,false,2.1113828412850572e-16,1.0478807401016299,1.0478807401016299
n3_compact_f0.8_d3.0,3,0.2751926780546996,0.26918213341167063,0.0060105446430289708,0.017857945823424166,true,0.011445650000641027,true,0.0064122958227831404,true,2.8795005953813467e-16,1.074684420693425,197.71156324866058
n3_compact_f0.8_d3.0,5,0.27538298451702925,0.26938993622152968,0.0059930482954995675,0.00069106107867694059,true,0.00075459567781017316,true,6.3534599133232601e-05,true,3.7651115397791411e-16,1.0764588066844625,346674995.38419867
n3_compact_f0.8_d3.0,7,0.27539028910221325,0.26939746430443468,0.0059928247977785454,2.6524483517010239e-05,true,2.7336050699539724e-05,true,8.11567182529483e-07,true,3.0831655061382907e-16,1.0765511777860162,2469198672523260.5
n3_compact_f0.8_d4.0,1,0.0850267663283404,0.084450650705571492,0.00057611562276891368,0,false,0,false,0,false,3.5863890198890693e-16,1.0204659835242333,1.0204659835242336
n3_compact_f0.8_d4.0,3,0.085364940855536323,0.084668980674946839,0.00069596018058949325,0.0039615153926975781,true,0.002557606989323957,true,0.0014039084033736213,true,1.5283832947891841e-16,1.0258015631675186,12.70898298043466
n3_compact_f0.8_d4.0,5,0.085368902947192377,0.084673403320022142,0.00069549962717024296,4.641141585839616e-05,true,5.1806277492441458e-05,true,5.3948616340452919e-06,true,2.7242354956641305e-16,1.0258927706493348,6352167.4370595301
n3_compact_f0.8_d4.0,7,0.085368950295736074,0.084673453713384805,0.0006954965823512719,5.54634249587512e-07,true,5.903008351611721e-07,true,3.5666585573659993e-08,true,3.364166724908506e-16,1.0258938861714775,13221164020515.869
n3_compact_f0.8_d6.0,1,0.01724628733538212,0.017209032198076502,3.7255137305619147e-05,0,false,0,false,0,false,3.5350732086884049e-16,1.0064953192130457,1.0064953192130457
n3_compact_f0.8_d6.0,3,0.017255616471213455,0.017215263375304806,4.0353095908648805e-05,0.00054064343901580488,true,0.00036111009065947102,true,0.00017953334835633396,true,1.9702494267006896e-16,1.0071251385833158,1.5462900780286253
n3_compact_f0.8_d6.0,5,0.017255635786081903,0.01721528505582753,4.0350730254369458e-05,1.1193368175851832e-06,true,1.2564314056184597e-06,true,1.3709458803327644e-07,true,2.1272361356861911e-16,1.0071269890029262,22436.066017614517
n3_compact_f0.8_d10.0,1,0.0025136590484978738,0.0025122742836725122,1.3847648253613881e-06,0,false,0,false,0,false,1.8055589003728538e-16,1.0016599410255713,1.0016599410255713
n3_compact_f0.8_d10.0,3,0.0025138079036749411,0.0025123863866286663,1.4215170462750842e-06,5.9215016728116134e-05,true,4.4594877750922273e-05,true,1.4620138977193856e-05,true,3.7910706631074401e-16,1.0017099956261937,1.0374596036110197
n3_compact_f0.8_d10.0,5,0.0025138079301653743,0.0025123864163307014,1.4215138346729768e-06,1.0537970171584397e-08,true,1.1815554695241721e-08,true,1.2775845236573269e-09,true,3.9049468604264688e-16,1.0017100116004496,20.962027173781248
n3_compact_f1.0_d2.1,1,1.9009592732035381,1.7899655808907198,0.11099369231281807,0,false,0,false,0,false,1.4692789852659611e-16,1.1860268078858618,1.1860268078858618
n3_compact_f1.0_d2.1,3,2.2968977745045698,2.0193445746614844,0.27755319984308535,0.1723796791027993,true,0.099864694161341333,true,0.072514984941457986,true,3.3355117640443096e-16,1.5674360247913632,14663.180368605897
n3_compact_f1.0_d2.1,5,2.3948234271130064,2.1041563288128153,0.29066709830019077,0.040890552305347765,true,0.035414616873684454,true,0.0054759354316633122,true,1.5364388353819327e-16,1.7709846871449044,130612011077.58058
n3_compact_f1.0_d2.1,7,2.4186762244654525,2.1243217212028966,0.29435450326255569,0.0098619224479778705,true,0.0083373674351712827,true,0.0015245550128065897,true,2.194838639449995e-16,1.8818363025444309,5.2912469774353172e+18
n3_compact_f1.0_d2.1,9,2.4243213861303698,2.1286072818929314,0.29571410423743866,0.0023285533416541552,true,0.0017677362063265973,true,0.00056081713532755843,true,5.4666234109745478e-16,1.9442857796554156,4.5108487364267861e+26
n3_compact_f1.0_d2.1,11,2.4254286671320711,2.1295242717515777,0.29590439538049351,0.00045653002156127839,true,0.00037807331589373146,true,7.8456705667546934e-05,true,4.8489214374512966e-16,1.9741921029368992,1.3785907867505676e+35
n3_compact_f1.0_d2.1,13,2.4256761574949439,2.1297295194367702,0.29594663805817395,0.00010202943295142602,true,8.46146277846593e-05,true,1.7414805166766711e-05,true,5.8295689206418805e-16,1.9886473780856064,1.2759845395272773e+42
n3_compact_f1.0_d2.5,1,0.90429478769952365,0.87344982149321626,0.03084496620630732,0,false,0,false,0,false,2.154932800102421e-16,1.1059421162827614,1.1059421162827614
n3_compact_f1.0_d2.5,3,0.96472449325260601,0.9109954935899961,0.053728999662609869,0.062639340014413139,true,0.038918543438441332,true,0.023720796575971804,true,1.7620109215611991e-16,1.2148388464023876,2081.4796015723373
n3_compact_f1.0_d2.5,5,0.97016170940054725,0.91653028858925401,0.053631420811293372,0.0056044431513390261,true,0.0057050231375114337,true,0.00010057998617240681,true,3.0141093880795133e-16,1.2342448883657351,7797280328.5533276
n3_compact_f1.0_d2.5,7,0.97062770377734153,0.91697888851690335,0.053648815260438132,0.00048009589565677736,true,0.00046217507073381778,true,1.792082492295956e-05,true,1.5394350848936507e-16,1.2372481142706075,1.2408596457720269e+17
n3_compact_f1.0_d2.5,9,0.970661341577293,0.91700694234291591,0.053654399234377127,3.4654516988220067e-05,true,2.8901765024366122e-05,true,5.752751963853947e-06,true,5.4416163563565835e-16,1.2376189524582255,8.1288716140578495e+25
n3_compact_f1.0_d3.0,1,0.42570702371435798,0.41731453349618025,0.0083924902181776971,0,false,0,false,0,false,2.1635061031555764e-16,1.0603323745444173,1.0603323745444178
n3_compact_f1.0_d3.0,3,0.43569529306726812,0.42365571974647059,0.012039573320797494,0.022924896164457757,true,0.014554176625707285,true,0.0083707195387504735,true,1.551932088936832e-16,1.0953637018064324,312.40398662823941
n3_compact_f1.0_d3.0,5,0.43609282114583275,0.42408496740332835,0.012007853742504421,0.00091156758214951204,true,0.00098430342359200149,true,7.2735841442489539e-05,true,3.8857778945420937e-16,1.0977428561475064,539885362.96270669
n3_compact_f1.0_d3.0,7,0.43610823912965313,0.42410069574249537,0.012007543387157784,3.5353571515117388e-05,true,3.6065219034677272e-05,true,7.1164751955988761e-07,true,4.1371200364575105e-16,1.0978686922907852,3942561492745828
n3_compact_f1.0_d4.0,1,0.1333090323853787,0.13217804176652909,0.0011309906188495993,0,false,0,false,0,false,2.1824453271575893e-16,1.0256700308493454,1.0256700308493454
n3_compact_f1.0_d4.0,3,0.13398466867524603,0.13261132802680031,0.0013733406484457387,0.0050426388074664699,true,0.0032338495482748014,true,0.0018087892591916678,true,3.0541538857256574e-16,1.0325490590280473,18.885153647729204
n3_compact_f1.0_d4.0,5,0.13399278480830379,0.13262035536347963,0.0013724294448241774,6.0571418598179367e-05,true,6.7371811789984182e-05,true,6.8003931918048106e-06,true,4.6059538963888489e-16,1.03266910761036,9900356.2361888476
n3_compact_f1.0_d4.0,7,0.13399288251913566,0.1326204590007917,0.0013724235183439537,7.2922404550375063e-07,true,7.7345385914979757e-07,true,4.4229813646047014e-08,true,2.1634141326110925e-16,1.0326705955080675,20782145243215.98
n3_compact_f1.0_d6.0,1,0.026976523813786027,0.026903642091664865,7.288172212116085e-05,0,false,0,false,0,false,1.568829659363905e-16,1.0081279399256196,1.0081279399256196
n3_compact_f1.0_d6.0,3,0.0269947676732579,0.026915677987820328,7.908968543757565e-05,0.00067582946786928788,true,0.00044586033490413726,true,0.00022996913296515059,true,2.7553886634573822e-16,1.0089349484262973,1.7208293798402972
n3_compact_f1.0_d6.0,5,0.026994806985741839,0.026915722076302252,7.9084909439586061e-05,1.4562980190337092e-06,true,1.6332208617167752e-06,true,1.7692284268306609e-07,true,3.0325053393292545e-16,1.0089373629695837,35033.151995645829
n3_compact_f1.0_d10.0,1,0.0039286749625518603,0.0039259692791914942,2.7056833603656027e-06,0,false,0,false,0,false,1.860529730568931e-16,1.0020754936193621,1.0020754936193621
n3_compact_f1.0_d10.0,3,0.0039289517875607232,0.0039261726603483527,2.7791272123714568e-06,7.0457726088641313e-05,true,5.1764737226222223e-05,true,1.869298886241909e-05,true,1.9049277001612842e-16,1.0021394964763335,1.0470472763392031
n3_compact_f1.0_d10.0,5,0.0039289518413316198,0.0039261727206340588,2.7791206975605937e-06,1.3685811966043692e-08,true,1.5343966895389923e-08,true,1.6581549293462346e-09,true,2.1194596079251928e-16,1.0021395172619796,31.666941089552623
n3_irregular_f0.1_d2.1,1,0.011347849826569964,0.011306613218412405,4.3201958871898368e-05,0,false,0,false,0,false,1.9320817185543033e-16,1.0139501562899442,1.013950156289944
n3_irregular_f0.1_d2.1,3,0.011455121472302408,0.011394708436010117,6.2799024809761416e-05,0.0095282073386569119,true,0.008003978819481096,true,0.0018941114684587277,true,3.037370052927721e-16,1.031613883067054,65.433620176634818
n3_irregular_f0.1_d2.1,5,0.011473778341527829,0.011414095335840648,6.1872417794187667e-05,0.001798602264950114,true,0.001837244730478358,true,0.00010856282913840002,true,2.1564333631636601e-16,1.0416818353649495,460826518.20519447
n3_irregular_f0.1_d2.1,7,0.011476550770663948,0.01141681541563974,6.1933950416016305e-05,0.00027073946203760049,true,0.00026672132006844211,true,7.665103144900651e-06,true,2.2474945135482986e-16,1.0473999025820748,11954493995687060
n3_irregular_f0.1_d2.1,9,0.011476856650066144,0.011417122459191116,6.1932947747383952e-05,3.0802003590345436e-05,true,3.0864481872539763e-05,true,3.7298374948361885e-07,true,4.7902372017233294e-16,1.0504063613379124,2.2868154547638222e+25
n3_irregular_f0.1_d2.5,1,0.0056516641509833784,0.0056393688036465136,1.2876280446535752e-05,0,false,0,false,0,false,1.3398812564585655e-16,1.0083211126667773,1.0083211126667773
n3_irregular_f0.1_d2.5,3,0.0056726395289916917,0.0056564701993038879,1.6795502665412093e-05,0.0037524756011399819,true,0.003126673168306482,true,0.0007647472367025074,true,1.541774938546357e-16,1.0142988634965382,13.008418440051075
n3_irregular_f0.1_d2.5,5,0.0056743560542362268,0.0056582646522134235,1.669773828679353e-05,0.00033458315749176654,true,0.00034337526047615354,true,2.2367340597408988e-05,true,1.3365349862638106e-16,1.0154724153192281,39779652.771762297
n3_irregular_f0.1_d2.5,7,0.0056744806516984721,0.0056583871101755587,1.67003976747674e-05,2.4579282615930102e-05,true,2.4247315289289384e-05,true,7.141229404452567e-07,true,4.0897682996178819e-16,1.01565777344593,499207466583779
n3_irregular_f0.1_d3.0,1,0.0027350516606221365,0.002731553480511907,3.660759927355926e-06,0,false,0,false,0,false,1.4941456409762483e-16,1.0048737102335499,1.0048737102335501
n3_irregular_f0.1_d3.0,3,0.0027390959510834776,0.0027348555750493627,4.4072896899249781e-06,0.0014950771470858928,true,0.00124509004146585,true,0.00030106750704423637,true,2.1323387011350773e-16,1.006919881523985,3.5134551985500297
n3_irregular_f0.1_d3.0,5,0.0027392441208141998,0.0027350111074838711,4.398118755753245e-06,5.9829421779944527e-05,true,6.1598883449461456e-05,true,4.2721910842604243e-06,true,2.3237126470953785e-16,1.0070613077718442,3104406.0859278636
n3_irregular_f0.1_d3.0,7,0.0027392493250438868,0.0027350162274607701,4.3982285053741413e-06,2.1262613710937971e-06,true,2.0991151622112785e-06,true,6.3192265343664014e-08,true,2.0033354790938767e-16,1.0070682826110333,18688683424544.488
n3_irregular_f0.1_d4.0,1,0.00087644000758487297,0.00087594817880075272,5.1374468365093628e-07,0,false,0,false,0,false,1.3947355226619334e-16,1.0021235292348549,1.0021235292348549
n3_irregular_f0.1_d4.0,3,0.0008767871548807847,0.00087623911632834746,5.7003140857368827e-07,0.00039989436326268445,true,0.00034015379184673119,true,7.0651386874597365e-05,true,3.0706450755453413e-16,1.0025374876557547,1.3761226659936763
n3_irregular_f0.1_d4.0,5,0.00087679042496393721,0.00087624256248086012,5.6981359579087817e-07,4.1267537828444498e-06,true,4.261634606288903e-06,true,3.1388450970011524e-07,true,1.1857742421956538e-16,1.0025441300031617,55768.260752550043
n3_irregular_f0.1_d6.0,1,0.00018048487392568769,0.00018045183288656512,3.4388129370141369e-08,0,false,0,false,0,false,2.863014444413947e-16,1.0006837489846681,1.0006837489846681
n3_irregular_f0.1_d6.0,3,0.00018050035881302638,0.00018046575372601911,3.5948556475819531e-08,8.6516099175250243e-05,true,7.8361543222533149e-05,true,9.474476101651133e-06,true,2.3146597612397112e-16,1.0007326141300841,1.0441751198389999
n3_irregular_f0.1_d6.0,5,0.00018050037505047068,0.00018046577088713132,3.594742316310523e-08,9.9705685395928745e-08,true,1.0316727203619265e-07,true,7.933530780535227e-09,true,3.4663860339340154e-16,1.0007327365852603,197.74057411307351
n3_irregular_f0.1_d10.0,1,2.6990830382614758e-05,2.6989550482112414e-05,1.3300904177075373e-09,0,false,0,false,0,false,1.4911834832295108e-16,1.0001760752520537,1.0001760752520537
n3_irregular_f0.1_d10.0,3,2.699135063883083e-05,2.6990050390470897e-05,1.3501653973637916e-09,1.9468323989788696e-05,true,1.8757069368455001e-05,true,8.1555021861037281e-07,true,1.9648632080800465e-16,1.0001800114005341,1.0036551449968543
n3_irregular_f0.1_d10.0,5,2.6991350661972339e-05,2.6990050414929929e-05,1.3501637898361206e-09,9.5342345666098672e-10,true,9.8628674376074364e-10,true,7.532091296399197e-11,true,2.9820114858306696e-16,1.0001800123956426,1.4990184071258972
n3_irregular_f0.4_d2.1,1,0.1862186672035861,0.18348165886077419,0.0028624779802780896,0,false,0,false,0,false,1.5005122100561848e-16,1.0571961878308846,1.0571961878308846
n3_irregular_f0.4_d2.1,3,0.19362760333458984,0.18942109244754371,0.0043727345758544497,0.038943195419610305,true,0.032002607398608759,true,0.0084598422725159477,true,1.7609387178563104e-16,1.1364829152609173,1060.4103304255561
n3_irregular_f0.4_d2.1,5,0.19511817170065132,0.19093607859468631,0.0043368694754242852,0.0084273497153062853,true,0.0084519864830008094,true,0.00036921185293300844,true,2.8639552422721662e-16,1.1851346444665505,8161773282.8320274
n3_irregular_f0.4_d2.1,7,0.19537079858442469,0.19117977533588798,0.0043468134649091612,0.0014497358790062807,true,0.0014069191594077103,true,5.6171215340828619e-05,true,1.9808976409205199e-16,1.2140510944151537,2.3455685795090723e+17
n3_irregular_f0.4_d2.1,9,0.1954046256873225,0.19121314446863588,0.0043473506992071633,0.00020013708926979644,true,0.00019751897022658973,true,3.3695362711263494e-06,true,4.3714644696095587e-16,1.2297165411693434,1.0161298250705483e+26
n3_irregular_f0.4_d2.1,11,0.19540916498820751,0.19121758089287252,0.0043474610719675642,2.7201432370696354e-05,true,2.667220776735183e-05,true,6.044584186919818e-07,true,3.2623508680446691e-16,1.237700961247479,4.491054958040491e+33
n3_irregular_f0.4_d2.5,1,0.091796309243417196,0.090992186306809997,0.00084123869076760426,0,false,0,false,0,false,2.1480212359012555e-16,1.0337764183731146,1.0337764183731144
n3_irregular_f0.4_d2.5,3,0.093148783305437063,0.092068734087836043,0.0011213330485702396,0.014743881958771111,true,0.012027953493839835,true,0.0032922975473279313,true,1.9635525985649428e-16,1.0595740724022495,181.88685296755233
n3_irregular_f0.4_d2.5,5,0.093272277255001201,0.092196337086478786,0.0011159488844488369,0.0014621408106317022,true,0.0014857062536062973,true,8.4804826817883321e-05,true,2.3235348625143739e-16,1.0648756975737441,649937485.875036
n3_irregular_f0.4_d2.5,7,0.093281533720479551,0.092205344348661525,0.0011162380481198571,0.00011097816474366259,true,0.00010850748677288365,true,3.8088638430318487e-06,true,2.7812375839587648e-16,1.0657382232258055,8380262560052085
n3_irregular_f0.4_d2.5,9,0.09328203619817671,0.092205844983748481,0.0011162400678354373,6.2078278579543391e-06,true,6.1796668977939257e-06,true,8.6412014633539184e-08,true,3.1079751138898516e-16,1.0658438317287153,1.5098130575607264e+25
n3_irregular_f0.4_d3.0,1,0.044147105748565237,0.043920369174991362,0.00023713033707306754,0,false,0,false,0,false,1.5104443998979857e-16,1.0196627673840184,1.0196627673840184
n3_irregular_f0.4_d3.0,3,0.044390624718690347,0.044112920643532651,0.00028849309068944019,0.0055598585227325126,true,0.0045032727307885208,true,0.0012709314199864181,true,1.9625338501362766e-16,1.0283202688849815,30.888467547443515
n3_irregular_f0.4_d3.0,5,0.04440089523699086,0.044123635525421021,0.00028792893621348256,0.00025564465858708447,true,0.00026179867423464586,true,1.7083261895453595e-05,true,2.1971835451672022e-16,1.0289412463963574,49814321.627932034
n3_irregular_f0.4_d3.0,7,0.044401260747286064,0.044123993172574129,0.00028793858218732787,9.2065591730558772e-06,true,9.0444235979317711e-06,true,2.9609675655179447e-07,true,3.3921993638395827e-16,1.0289725950382831,301792979411388.06
n3_irregular_f0.4_d4.0,1,0.014076830713462021,0.014045179460879003,3.3053171834120402e-05,0,false,0,false,0,false,1.0704654499192878e-16,1.0085259182371369,1.0085259182371369
n3_irregular_f0.4_d4.0,3,0.014094813126321201,0.014059394760495399,3.6828399257573238e-05,0.0012901423930261541,true,0.0010425661991798156,true,0.00029414782796849859,true,1.922504838059404e-16,1.0102525073880562,3.348658456205782
n3_irregular_f0.4_d4.0,5,0.014095035515063676,0.01405962857026476,3.6814175746210069e-05,1.7453432879632788e-05,true,1.798572922256149e-05,true,1.2977712862982154e-06,true,1.7438858956924905e-16,1.0102810523134171,892180.90094286401
n3_irregular_f0.4_d4.0,7,0.014095038026823027,0.014059631037475255,3.6814234419696386e-05,1.9944561811745561e-07,true,1.9658482469290215e-07,true,6.2959875042778331e-09,true,2.2164357548467613e-16,1.010281376512346,1694057572301.0479
n3_irregular_f0.4_d6.0,1,0.0028913293494450634,0.0028892109678385347,2.2045823206298887e-06,0,false,0,false,0,false,1.365965963340664e-16,1.0027382970683951,1.0027382970683951
n3_irregular_f0.4_d6.0,3,0.002891901656043896,0.002889679580875262,2.3080617106329977e-06,0.00019973893503043321,true,0.00016621259682096892,true,3.9191876663171681e-05,true,1.9474765983751587e-16,1.0029406270545069,1.1885568564723896
n3_irregular_f0.4_d6.0,5,0.0028919027500899212,0.0028896807365364468,2.3079859702695499e-06,4.1939920891245078e-07,true,4.3371298059975909e-07,true,3.3257237221378206e-08,true,2.6494367925312814e-16,1.0029411469082261,3133.6466688735663
