scale_order,case_id,particle_count,family,target_level,f1,distance_ratio,lambda_max,rho_l1,lmax,final_lmax,maximum_allowed_lmax,stop_reason,full_modes_per_particle,active_modes_per_particle,predicted_active_modes_per_particle,system_dimension,predicted_system_dimension,estimated_memory_bytes,available_memory_bytes,memory_safety_fraction,mode_dimension_consistent,production_solver,physical_residual_relative,balanced_condition_number,balanced_backward_error,effective_incident_closure_error,scattering_closure_error,force_decomposition_residual,max_abs_fz,fz_tolerance,planar_symmetry_pass,finite,diagnostics_pass,assembly_seconds,solve_seconds,postprocess_seconds,timing_breakdown_available,order_wall_seconds,case_accumulated_seconds,process_peak_memory_kib,workers,blas_threads,resource_precheck_pass,coordinates_xyz,coordinate_sha256,local_coupling_sha256,model_a_forces_xyz,total_forces_xyz,external_forces_xyz,interaction_forces_xyz,external_scattered_forces_xyz,scattered_scattered_forces_xyz,campaign_complete,total_rms,total_successive_change,total_absolute_change,total_change_applicable,total_minimum_confirmed_lmax,total_confirmed,interaction_rms,interaction_successive_change,interaction_absolute_change,interaction_change_applicable,interaction_minimum_confirmed_lmax,interaction_confirmed,external_scattered_rms,external_scattered_successive_change,external_scattered_absolute_change,external_scattered_change_applicable,external_scattered_minimum_confirmed_lmax,external_scattered_confirmed,scattered_scattered_rms,scattered_scattered_successive_change,scattered_scattered_absolute_change,scattered_scattered_change_applicable,scattered_scattered_minimum_confirmed_lmax,scattered_scattered_confirmed
1,t14_1_n45_linear_level1,45,linear,1,0.80000000000000004,8.5164177438405186,0.0031111241226691655,0.0019644978225521765,2,7,13,all_channels_confirmed,9,3,3,135,135,3499200,191895461888,0.75,true,balanced_sqrt,2.3720906056678235e-16,1.0033450917921178,2.2798799784016515e-17,2.0635516564667322e-17,1.4105992258438017e-16,0,0,1.7569521433230797e-17,true,true,true,0,0,0,false,0.13154584402218461,0.13154584402218461,229332,1,1,true,-187.36119036449142:0:0;-178.8447726206509:0:0;-170.32835487681038:0:0;-161.81193713296986:0:0;-153.29551938912934:0:0;-144.77910164528882:0:0;-136.2626839014483:0:0;-127.74626615760778:0:0;-119.22984841376726:0:0;-110.71343066992674:0:0;-102.19701292608622:0:0;-93.68059518224571:0:0;-85.16417743840519:0:0;-76.64775969456467:0:0;-68.131341950724149:0:0;-59.614924206883629:0:0;-51.098506463043108:0:0;-42.582088719202595:0:0;-34.065670975362075:0:0;-25.549253231521554:0:0;-17.032835487681037:0:0;-8.5164177438405186:0:0;0:0:0;8.5164177438405186:0:0;17.032835487681037:0:0;25.549253231521554:0:0;34.065670975362075:0:0;42.582088719202595:0:0;51.098506463043108:0:0;59.614924206883629:0:0;68.131341950724149:0:0;76.64775969456467:0:0;85.16417743840519:0:0;93.68059518224571:0:0;102.19701292608622:0:0;110.71343066992674:0:0;119.22984841376726:0:0;127.74626615760778:0:0;136.2626839014483:0:0;144.77910164528882:0:0;153.29551938912934:0:0;161.81193713296986:0:0;170.32835487681038:0:0;178.8447726206509:0:0;187.36119036449142:0:0,e5965f2c3df7df8549bc72dbb70b57b04b0ed4992e951ec6640f21ad14cde195,482f5077b88e5c561e9273886fa427eda1d951dd444823293c443e2a82f52e3d,0.0029128384723402841:0:0;0.00029827744044231815:0:0;5.7074166961151586e-05:0:0;-1.0779808867329979e-05:0:0;-2.7883087592511051e-05:0:0;-2.2281748957838262e-05:0:0;-8.7823603071753783e-06:0:0;3.041156723733121e-06:0:0;8.5028565837417638e-06:0:0;7.4319979512776075e-06:0:0;2.651656202472578e-06:0:0;-2.1896810046320764e-06:0:0;-4.5109695457954135e-06:0:0;-3.7145502826434781e-06:0:0;-9.6352499472472329e-07:0:0;1.8149085350416566e-06:0:0;3.0694648814082597e-06:0:0;2.3453783261950941e-06:0:0;3.2892312504101711e-07:0:0;-1.6816956016757023e-06:0:0;-2.5333302774769363e-06:0:0;-1.8103366553580365e-06:0:0;2.5622746654442585e-20:0:0;1.8103366553582959e-06:0:0;2.5333302774772006e-06:0:0;1.6816956016754122e-06:0:0;-3.2892312504089228e-07:0:0;-2.3453783261949781e-06:0:0;-3.0694648814083647e-06:0:0;-1.8149085350415333e-06:0:0;9.635249947247252e-07:0:0;3.7145502826432223e-06:0:0;4.5109695457955093e-06:0:0;2.189681004632087e-06:0:0;-2.6516562024726339e-06:0:0;-7.4319979512775922e-06:0:0;-8.5028565837419349e-06:0:0;-3.0411567237328855e-06:0:0;8.7823603071754426e-06:0:0;2.2281748957838279e-05:0:0;2.7883087592511085e-05:0:0;1.0779808867330306e-05:0:0;-5.7074166961151802e-05:0:0;-0.00029827744044231804:0:0;-0.0029128384723402846:0:0,0.002915871303233745:1.3392766832644274e-20:0;0.00030124035247983561:3.3481917081610681e-19:0;5.7753632125442628e-05:3.4821193764875113e-19:0;-1.0753605275973551e-05:3.4151555423242897e-19:0;-2.805893595361168e-05:3.5658241691915376e-19:0;-2.2457473892981817e-05:3.6286027637195576e-19:0;-8.8736909709612082e-06:3.590935607002746e-19:0;3.0405231077187147e-06:3.5825651277323439e-19:0;8.5551611095344017e-06:3.5846577475499444e-19:0;7.4890213190062771e-06:3.496767715210716e-19:0;2.6801220538868666e-06:3.590935607002746e-19:0;-2.1973000182433212e-06:3.5658241691915376e-19:0;-4.5405093501099527e-06:3.5224023079763243e-19:0;-3.743420043630107e-06:3.5114160539339207e-19:0;-9.7478180130673447e-07:3.5993060862731491e-19:0;1.8246326611143279e-06:3.6505752718043647e-19:0;3.090778519503142e-06:3.4988603350283165e-19:0;2.3635764495485277e-06:3.5668704791003384e-19:0;3.331168088181952e-07:3.5836114376411436e-19:0;-1.6927793901960787e-06:3.5487593041652932e-19:0;-2.551566760521868e-06:3.6301722285827583e-19:0;-1.8237181737207075e-06:3.6008755511363488e-19:0;-6.1546459580062268e-20:3.5728267791830068e-19:0;1.8237181737205082e-06:3.6531910465763661e-19:0;2.5515667605208786e-06:3.6338343132635595e-19:0;1.692779390196484e-06:3.5972839697599491e-19:0;-3.3311680881673963e-07:3.7321874446907915e-19:0;-2.3635764495494365e-06:3.6306953835371591e-19:0;-3.0907785195038637e-06:3.7327105996451914e-19:0;-1.8246326611134949e-06:3.5616389295563365e-19:0;9.7478180130718848e-07:3.528157012474726e-19:0;3.7434200436303894e-06:3.5260643926571255e-19:0;4.5405093501110505e-06:3.5888429871851455e-19:0;2.1973000182426262e-06:3.4904898557579144e-19:0;-2.6801220538873846e-06:3.5658241691915376e-19:0;-7.4890213190054258e-06:3.4423595999530986e-19:0;-8.5551611095352402e-06:3.4465448395883002e-19:0;-3.0405231077190039e-06:3.5407127313803302e-19:0;8.8736909709620146e-06:3.590935607002746e-19:0;2.2457473892981861e-05:3.5658241691915376e-19:0;2.8058935953611199e-05:3.5825651277323439e-19:0;1.0753605275972736e-05:3.5825651277323439e-19:0;-5.7753632125442764e-05:3.6160470448139544e-19:0;-0.00030124035247983512:3.6160470448139544e-19:0;-0.0029158713032337445:3.4821193764875113e-19:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.002915871303233745:1.3392766832644274e-20:0;0.00030124035247983561:3.3481917081610681e-19:0;5.7753632125442628e-05:3.4821193764875113e-19:0;-1.0753605275973551e-05:3.4151555423242897e-19:0;-2.805893595361168e-05:3.5658241691915376e-19:0;-2.2457473892981817e-05:3.6286027637195576e-19:0;-8.8736909709612082e-06:3.590935607002746e-19:0;3.0405231077187147e-06:3.5825651277323439e-19:0;8.5551611095344017e-06:3.5846577475499444e-19:0;7.4890213190062771e-06:3.496767715210716e-19:0;2.6801220538868666e-06:3.590935607002746e-19:0;-2.1973000182433212e-06:3.5658241691915376e-19:0;-4.5405093501099527e-06:3.5224023079763243e-19:0;-3.743420043630107e-06:3.5114160539339207e-19:0;-9.7478180130673447e-07:3.5993060862731491e-19:0;1.8246326611143279e-06:3.6505752718043647e-19:0;3.090778519503142e-06:3.4988603350283165e-19:0;2.3635764495485277e-06:3.5668704791003384e-19:0;3.331168088181952e-07:3.5836114376411436e-19:0;-1.6927793901960787e-06:3.5487593041652932e-19:0;-2.551566760521868e-06:3.6301722285827583e-19:0;-1.8237181737207075e-06:3.6008755511363488e-19:0;-6.1546459580062268e-20:3.5728267791830068e-19:0;1.8237181737205082e-06:3.6531910465763661e-19:0;2.5515667605208786e-06:3.6338343132635595e-19:0;1.692779390196484e-06:3.5972839697599491e-19:0;-3.3311680881673963e-07:3.7321874446907915e-19:0;-2.3635764495494365e-06:3.6306953835371591e-19:0;-3.0907785195038637e-06:3.7327105996451914e-19:0;-1.8246326611134949e-06:3.5616389295563365e-19:0;9.7478180130718848e-07:3.528157012474726e-19:0;3.7434200436303894e-06:3.5260643926571255e-19:0;4.5405093501110505e-06:3.5888429871851455e-19:0;2.1973000182426262e-06:3.4904898557579144e-19:0;-2.6801220538873846e-06:3.5658241691915376e-19:0;-7.4890213190054258e-06:3.4423595999530986e-19:0;-8.5551611095352402e-06:3.4465448395883002e-19:0;-3.0405231077190039e-06:3.5407127313803302e-19:0;8.8736909709620146e-06:3.590935607002746e-19:0;2.2457473892981861e-05:3.5658241691915376e-19:0;2.8058935953611199e-05:3.5825651277323439e-19:0;1.0753605275972736e-05:3.5825651277323439e-19:0;-5.7753632125442764e-05:3.6160470448139544e-19:0;-0.00030124035247983512:3.6160470448139544e-19:0;-0.0029158713032337445:3.4821193764875113e-19:0,0.002913091507143042:1.344508232808429e-20:0;0.00030064748577045887:3.3420446374468661e-19:0;5.7592440843215035e-05:3.4751875733417092e-19:0;-1.0765536817939148e-05:3.4092046547179878e-19:0;-2.8017213000472755e-05:3.5593174294461856e-19:0;-2.241228428562581e-05:3.6222758584897804e-19:0;-8.8487367383001077e-06:3.5846577475499439e-19:0;3.0416443530800985e-06:3.5759602964330415e-19:0;8.5414088791975236e-06:3.5784534567626048e-19:0;7.4732182040380414e-06:3.4897255590667199e-19:0;2.6717656834841527e-06:3.5830228883174437e-19:0;-2.1955739686918995e-06:3.5588678431572477e-19:0;-4.5323065292541388e-06:3.5154827662747659e-19:0;-3.7350774968191433e-06:3.5049031834664466e-19:0;-9.7130703657813368e-07:3.5929219609702348e-19:0;1.8220318486540822e-06:3.644240192278425e-19:0;3.0846580817089507e-06:3.4919132050772098e-19:0;2.3582034825880182e-06:3.5600827479244002e-19:0;3.3177669468816297e-07:3.575240958370741e-19:0;-1.6896041469234606e-06:3.5428850505855148e-19:0;-2.5462275611245162e-06:3.622622244289667e-19:0;-1.8197760671648545e-06:3.5942758287721484e-19:0;-6.1628320412503182e-20:3.5645872123619285e-19:0;1.8197760671646556e-06:3.6465085594635201e-19:0;2.546227561123529e-06:3.6283524258995809e-19:0;1.6896041469238651e-06:3.5914700016143689e-19:0;-3.3177669468671068e-07:3.7258666701831363e-19:0;-2.3582034825889258e-06:3.6233589527313131e-19:0;-3.0846580817096706e-06:3.7265737468011927e-19:0;-1.8220318486532498e-06:3.5541492306974435e-19:0;9.7130703657858685e-07:3.5214704382137987e-19:0;3.7350774968194245e-06:3.5192695089720451e-19:0;4.5323065292552348e-06:3.5812613274944241e-19:0;2.1955739686912062e-06:3.4825444398879618e-19:0;-2.6717656834846698e-06:3.5580994593179725e-19:0;-7.4732182040371918e-06:3.4360245204271589e-19:0;-8.5414088791983605e-06:3.4399318339928354e-19:0;-3.0416443530803869e-06:3.5337482310498779e-19:0;8.8487367383009141e-06:3.5844452158497189e-19:0;2.2412284285625854e-05:3.5593419523346729e-19:0;2.8017213000472277e-05:3.5749466837088915e-19:0;1.0765536817938335e-05:3.5749793808935413e-19:0;-5.759244084321517e-05:3.6084612979751518e-19:0;-0.00030064748577045839:3.6105539177927529e-19:0;-0.0029130915071430416:3.4789804467611105e-19:0,2.7797960907031547e-06:-5.2315495440016695e-23:0;5.9286670937673443e-07:6.1470707142019617e-22:0;1.6119128222759404e-07:6.9318031458022116e-22:0;1.1931541965597805e-08:5.950887606301899e-22:0;-4.1722953138923525e-08:6.5067397453520759e-22:0;-4.5189607356005817e-08:6.3269052297770193e-22:0;-2.495423266109974e-08:6.2778594528020029e-22:0;-1.1212453613839181e-09:6.6048312993021077e-22:0;1.375223033687846e-08:6.2042907873394802e-22:0;1.5803114968235907e-08:7.0421561439959976e-22:0;8.3563704027138864e-09:7.9127186853025252e-22:0;-1.7260495514216847e-09:6.9563260342897198e-22:0;-8.2028208558137238e-09:6.9195417015584585e-22:0;-8.3425468109638242e-09:6.5128704674739534e-22:0;-3.4747647286008214e-09:6.3841253029145368e-22:0;2.6008124602457889e-09:6.3350795259395214e-22:0;6.1204377941914568e-09:6.9471299511069054e-22:0;5.3729669605094692e-09:6.7877311759381041e-22:0;1.3401141300322251e-09:8.3704792704026712e-22:0;-3.1752432726180752e-09:5.8742535797784376e-22:0;-5.3391993973519357e-09:7.5499842930914722e-22:0;-3.9421065558530852e-09:6.5997223642005435e-22:0;8.1860832440911648e-23:8.2395668210783833e-22:0;3.9421065558526931e-09:6.6824871128458824e-22:0;5.3391993973496758e-09:5.4818873639783112e-22:0;3.1752432726188573e-09:5.8139681455799803e-22:0;-1.3401141300289576e-09:6.3207745076551418e-22:0;-5.3729669605108283e-09:7.3364308058460921e-22:0;-6.1204377941931393e-09:6.1368528439988332e-22:0;-2.6008124602450051e-09:7.489698858893015e-22:0;3.4747647286015716e-09:6.6865742609271335e-22:0;8.3425468109650947e-09:6.7948836850802929e-22:0;8.2028208558157885e-09:7.5816596907211693e-22:0;1.7260495514198778e-09:7.9454158699525355e-22:0;-8.3563704027148426e-09:7.7247098735649655e-22:0;-1.5803114968233898e-08:6.3350795259395214e-22:0;-1.3752230336879906e-08:6.6130055954646108e-22:0;1.1212453613829259e-09:6.9645003304522219e-22:0;2.495423266110108e-08:6.4903911530270708e-22:0;4.5189607356006002e-08:6.4822168568645687e-22:0;4.1722953138922632e-08:7.6184440234524316e-22:0;-1.1931541965599119e-08:7.5857468388024213e-22:0;-1.6119128222759415e-07:7.5857468388024213e-22:0;-5.9286670937673348e-07:5.493127021201753e-22:0;-2.7797960907031547e-06:3.1389297264010015e-22:0,true,0.00061817257952950127,0,0,false,6,true,0.00061817257952950127,0,0,false,6,true,0.00061757612243282679,0,0,false,6,true,6.0037317118889807e-07,0,0,false,7,true
