scale_order,case_id,particle_index,position_x,position_y,position_z,model_a_x,model_a_y,model_a_z,model_e_total_x,model_e_total_y,model_e_total_z,model_e_interaction_x,model_e_interaction_y,model_e_interaction_z,model_e_external_scattered_x,model_e_external_scattered_y,model_e_external_scattered_z,model_e_scattered_scattered_x,model_e_scattered_scattered_y,model_e_scattered_scattered_z
1,t14_1_n45_linear_level1,26,34.065670975362075,0,0,-3.2892312504089228e-07,0,0,-3.3344148818155283e-07,3.5008761450842397e-19,0,-3.3344148818155283e-07,3.5008761450842397e-19,0,-3.3206544896836077e-07,3.4936017509563732e-19,0,-1.3760392131920357e-09,7.27439412786623e-22,0
1,t14_1_n45_linear_level1,27,42.582088719202595,0,0,-2.3453783261949781e-06,0,0,-2.3658736942397418e-06,3.6370118869843219e-19,0,-2.3658736942397418e-06,3.6370118869843219e-19,0,-2.3602504753675883e-06,3.630919838805109e-19,0,-5.6232188721535019e-09,6.0920481792131424e-22,0
1,t14_1_n45_linear_level1,28,51.098506463043108,0,0,-3.0694648814083647e-06,0,0,-3.0937811781423787e-06,3.4464237406868927e-19,0,-3.0937811781423787e-06,3.4464237406868927e-19,0,-3.0873344905665482e-06,3.4405063027805742e-19,0,-6.4466875758304139e-09,5.9174379063184607e-22,0
1,t14_1_n45_linear_level1,29,59.614924206883629,0,0,-1.8149085350415333e-06,0,0,-1.8264035328899537e-06,3.6349156077743979e-19,0,-1.8264035328899537e-06,3.6349156077743979e-19,0,-1.8236112746058242e-06,3.6267189958040334e-19,0,-2.7922582841294922e-09,8.1966119703644589e-22,0
1,t14_1_n45_linear_level1,30,68.131341950724149,0,0,9.635249947247252e-07,0,0,9.7573174107492925e-07,3.6359635769518961e-19,0,9.7573174107492925e-07,3.6359635769518961e-19,0,9.7215228165443036e-07,3.6286395241850318e-19,0,3.5794594204988034e-09,7.324052766864458e-22,0
1,t14_1_n45_linear_level1,31,76.64775969456467,0,0,3.7145502826432223e-06,0,0,3.7470589271626403e-06,3.4516539716938465e-19,0,3.7470589271626403e-06,3.4516539716938465e-19,0,3.7383201388766383e-06,3.4443967370358919e-19,0,8.738788286002013e-09,7.2572346579547279e-22,0
1,t14_1_n45_linear_level1,32,85.16417743840519,0,0,4.5109695457955093e-06,0,0,4.5449193683267602e-06,3.2736374994122434e-19,0,4.5449193683267602e-06,3.2736374994122434e-19,0,4.5362381751548317e-06,3.2684250712212844e-19,0,8.6811931719284667e-09,5.2124281909592783e-22,0
1,t14_1_n45_linear_level1,33,93.68059518224571,0,0,2.189681004632087e-06,0,0,2.1994292139868748e-06,3.937554379744506e-19,0,2.1994292139868748e-06,3.937554379744506e-19,0,2.1974742624350702e-06,3.9298415057551766e-19,0,1.9549515518047024e-09,7.7128739893295998e-22,0
1,t14_1_n45_linear_level1,34,102.19701292608622,0,0,-2.6516562024726339e-06,0,0,-2.6827338642568176e-06,3.4893581886260927e-19,0,-2.6827338642568176e-06,3.4893581886260927e-19,0,-2.6740910381751044e-06,3.4841747211474137e-19,0,-8.6428260817131187e-09,5.1834674786787953e-22,0
1,t14_1_n45_linear_level1,35,110.71343066992674,0,0,-7.4319979512775922e-06,0,0,-7.4963021651601162e-06,3.7071797277620438e-19,0,-7.4963021651601162e-06,3.7071797277620438e-19,0,-7.4797073210638395e-06,3.7017934345219199e-19,0,-1.6594844096276402e-08,5.3862932401236331e-22,0
1,t14_1_n45_linear_level1,36,119.22984841376726,0,0,-8.5028565837419349e-06,0,0,-8.5634671708752904e-06,3.3699828214965314e-19,0,-8.5634671708752904e-06,3.3699828214965314e-19,0,-8.5488155854687915e-06,3.3659158131512119e-19,0,-1.4651585406499105e-08,4.0670083453194879e-22,0
1,t14_1_n45_linear_level1,37,127.74626615760778,0,0,-3.0411567237328855e-06,0,0,-3.0434549935124124e-06,4.0464653445993117e-19,0,-3.0434549935124124e-06,4.0464653445993117e-19,0,-3.0442640926673146e-06,4.0379534809562021e-19,0,8.0909915490194072e-10,8.5118636431095879e-22,0
1,t14_1_n45_linear_level1,38,136.2626839014483,0,0,8.7823603071754426e-06,0,0,8.8823485912653308e-06,3.485172736211418e-19,0,8.8823485912653308e-06,3.485172736211418e-19,0,8.8564476942695039e-06,3.477925820588937e-19,0,2.5900896995826707e-08,7.2469156224811302e-22,0
1,t14_1_n45_linear_level1,39,144.77910164528882,0,0,2.2281748957838279e-05,0,0,2.2479324548235955e-05,3.4851676032687582e-19,0,2.2479324548235955e-05,3.4851676032687582e-19,0,2.2431761214531241e-05,3.4765632466176586e-19,0,4.756333370471519e-08,8.6043566510996869e-22,0
