case_id,particle_count,family,rho_band,f1,distance_ratio,rho_l1,coordinates_xyz,lmax,final_lmax,system_dimension,active_modes_per_particle,balanced_condition_number,balanced_backward_error,effective_incident_closure_error,scattering_closure_error,force_decomposition_residual,max_abs_fz,total_forces_xyz,external_forces_xyz,interaction_forces_xyz,external_scattered_forces_xyz,scattered_scattered_forces_xyz,production_solver,finite,campaign_complete,total_rms,total_successive_change,total_absolute_change,total_change_applicable,total_minimum_confirmed_lmax,total_confirmed,interaction_rms,interaction_successive_change,interaction_absolute_change,interaction_change_applicable,interaction_minimum_confirmed_lmax,interaction_confirmed,external_scattered_rms,external_scattered_successive_change,external_scattered_absolute_change,external_scattered_change_applicable,external_scattered_minimum_confirmed_lmax,external_scattered_confirmed,scattered_scattered_rms,scattered_scattered_successive_change,scattered_scattered_absolute_change,scattered_scattered_change_applicable,scattered_scattered_minimum_confirmed_lmax,scattered_scattered_confirmed
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,6,13,63,21,1.0523296178895616,3.1947472007521858e-17,1.6481168444145313e-23,1.5870833746202214e-16,0,0,0.015400262784935637:0.0088913458644735727:0;-0.015400262784935633:0.0088913458644735693:0;-3.6597449796962443e-18:-0.017782691728947135:0,0:0:0;0:0:0;0:0:0,0.015400262784935637:0.0088913458644735727:0;-0.015400262784935633:0.0088913458644735693:0;-3.6597449796962443e-18:-0.017782691728947135:0,0.015018334988061993:0.0086708397481375724:0;-0.015018334988061989:0.0086708397481375689:0;-3.5874910436433538e-18:-0.017341679496275134:0,0.00038192779687364477:0.00022050611633599981:0;-0.00038192779687364477:0.00022050611633599976:0;-7.2253936052890889e-20:-0.00044101223267199952:0,balanced_sqrt,true,true,0.017782691728947132,0.00091232829897426181,1.6223652896254012e-05,true,12,true,0.017782691728947132,0.00091232829897426181,1.6223652896254012e-05,true,12,true,0.017341679496275134,0.00025089119991444377,4.3508747773521756e-06,true,11,true,0.00044101223267199925,0.026921652596725298,1.1872778118901749e-05,true,0,false
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,7,13,84,28,1.0542572589031034,2.4634818245037969e-17,1.9886261451183604e-25,1.514598750745688e-16,0,0,0.015406346600594732:0.0088948583570820482:0;-0.015406346600594732:0.0088948583570820465:0;-3.7855652493741334e-18:-0.01778971671416409:0,0:0:0;0:0:0;0:0:0,0.015406346600594732:0.0088948583570820482:0;-0.015406346600594732:0.0088948583570820465:0;-3.7855652493741334e-18:-0.01778971671416409:0,0.015019846374853634:0.0086717123477085753:0;-0.015019846374853634:0.0086717123477085736:0;-3.692807607015672e-18:-0.017343424695417144:0,0.00038650022574109651:0.0002231460093734734:0;-0.00038650022574109657:0.00022314600937347335:0;-9.2757642358461448e-20:-0.00044629201874694664:0,balanced_sqrt,true,true,0.01778971671416409,0.00039489022393273928,7.0249852169562522e-06,true,12,true,0.01778971671416409,0.00039489022393273928,7.0249852169562522e-06,true,12,true,0.017343424695417144,0.00010062598204553514,1.7451991420091362e-06,true,11,true,0.00044629201874694653,0.011830339448532632,5.2797860749472665e-06,true,0,false
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,8,13,108,36,1.0556300688497264,4.5568882500790517e-17,2.4605796987835136e-27,3.0104833480653959e-16,0,0,0.01540864697079606:0.0088961864764370256:0;-0.015408646970796072:0.0088961864764370256:0;-5.9796138059692174e-18:-0.017792372952874051:0,0:0:0;0:0:0;0:0:0,0.01540864697079606:0.0088961864764370256:0;-0.015408646970796072:0.0088961864764370256:0;-5.9796138059692174e-18:-0.017792372952874051:0,0.015020381551668276:0.0086720213321865771:0;-0.015020381551668288:0.0086720213321865771:0;-5.8225915538911287e-18:-0.017344042664373154:0,0.00038826541912778353:0.00022416514425044895:0;-0.0003882654191277838:0.00022416514425044898:0;-1.5702225207808848e-19:-0.00044833028850089791:0,balanced_sqrt,true,true,0.017792372952874048,0.00014929086283159437,2.6562387099560891e-06,true,12,true,0.017792372952874048,0.00014929086283159437,2.6562387099560891e-06,true,12,true,0.017344042664373147,3.5630041274922888e-05,6.179689560056388e-07,true,11,true,0.00044833028850089774,0.0045463574650881477,2.0382697539511794e-06,true,0,false
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,9,13,135,45,1.0565617878057818,2.9426384639295935e-17,7.954044046428555e-30,1.614827633508904e-16,0,0,0.015409411401421462:0.0088966278206643774:0;-0.015409411401421469:0.0088966278206643774:0;-4.0411512243171179e-18:-0.017793255641328748:0,0:0:0;0:0:0;0:0:0,0.015409411401421462:0.0088966278206643774:0;-0.015409411401421469:0.0088966278206643774:0;-4.0411512243171179e-18:-0.017793255641328748:0,0.015020550411029619:0.0086721188231843015:0;-0.015020550411029626:0.0086721188231843015:0;-3.9471879460536274e-18:-0.017344237646368596:0,0.00038886099039184247:0.00022450899748007521:0;-0.00038886099039184269:0.00022450899748007521:0;-9.3963278263490786e-20:-0.00044901799496015025:0,balanced_sqrt,true,true,0.017793255641328744,4.9608035341794693e-05,8.8268845470062412e-07,true,12,true,0.017793255641328744,4.9608035341794693e-05,8.8268845470062412e-07,true,12,true,0.017344237646368596,1.1241889059775606e-05,1.9498199544685933e-07,true,11,true,0.00044901799496014993,0.0015315788386459871,6.8770645925221616e-07,true,0,false
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,10,13,165,55,1.0571779687467058,3.0254894073499401e-17,1.3743450038112032e-31,3.0606187027408952e-16,0,0,0.015409649677137816:0.0088967653892133586:0;-0.015409649677137826:0.0088967653892133586:0;-6.284792526857129e-18:-0.017793530778426717:0,0:0:0;0:0:0;0:0:0,0.015409649677137816:0.0088967653892133586:0;-0.015409649677137826:0.0088967653892133586:0;-6.284792526857129e-18:-0.017793530778426717:0,0.015020600912066405:0.0086721479799714875:0;-0.015020600912066416:0.0086721479799714875:0;-6.0998789352316828e-18:-0.017344295959942975:0,0.00038904876507141027:0.00022461740924187065:0;-0.00038904876507141049:0.00022461740924187071:0;-1.849135916254464e-19:-0.00044923481848374119:0,balanced_sqrt,true,true,0.01779353077842671,1.54627601114658e-05,2.7513709796279553e-07,true,12,true,0.01779353077842671,1.54627601114658e-05,2.7513709796279553e-07,true,12,true,0.017344295959942968,3.3621182726007702e-06,5.8313574372319968e-08,true,11,true,0.00044923481848374087,0.00048265075339164046,2.1682352359093439e-07,true,0,false
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,11,13,198,66,1.0575891449021502,2.0342230432712092e-17,1.2316605100665232e-33,1.8931400821085852e-16,0,0,0.015409725291383573:0.0088968090451184926:0;-0.015409725291383573:0.0088968090451184926:0;-3.9203488757762858e-18:-0.017793618090236985:0,0:0:0;0:0:0;0:0:0,0.015409725291383573:0.0088968090451184926:0;-0.015409725291383573:0.0088968090451184926:0;-3.9203488757762858e-18:-0.017793618090236985:0,0.015020616336806309:0.0086721568854492143:0;-0.015020616336806309:0.0086721568854492143:0;-3.8347068003485661e-18:-0.017344313770898429:0,0.00038910895457726407:0.00022465215966927782:0;-0.00038910895457726423:0.00022465215966927787:0;-8.5642075427719543e-20:-0.0004493043193385558:0,balanced_sqrt,true,true,0.017793618090236982,4.906917178428352e-06,8.7311810273377336e-08,true,12,true,0.017793618090236982,4.906917178428352e-06,8.7311810273377336e-08,true,12,true,0.017344313770898425,1.0269045921705979e-06,1.7810955459383331e-08,true,11,true,0.00044930431933855525,0.00015468548113811814,6.95008548143191e-08,true,0,false
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,12,13,234,78,1.0578690793114667,3.8238961329116378e-17,1.0824436758091699e-35,2.2284715037909207e-16,0,0,0.015409750704622078:0.0088968237174585872:0;-0.015409750704622078:0.0088968237174585855:0;-2.6389466508123844e-18:-0.017793647434917167:0,0:0:0;0:0:0;0:0:0,0.015409750704622078:0.0088968237174585872:0;-0.015409750704622078:0.0088968237174585855:0;-2.6389466508123844e-18:-0.017793647434917167:0,0.015020621299802089:0.008672159750836168:0;-0.015020621299802089:0.0086721597508361663:0;-2.5843100687708726e-18:-0.017344319501672329:0,0.00038912940481998899:0.00022466396662241994:0;-0.00038912940481998889:0.00022466396662241991:0;-5.4636582041511877e-20:-0.00044932793324483971:0,balanced_sqrt,true,true,0.017793647434917164,1.649166102179999e-06,2.9344680183807476e-08,true,12,true,0.017793647434917164,1.649166102179999e-06,2.9344680183807476e-08,true,12,true,0.017344319501672329,3.3041215022297546e-07,5.7307739007018405e-09,true,11,true,0.00044932793324483939,5.2553835488533937e-05,2.3613906284152249e-08,true,0,false
n3_compact_f0.1_d2.1,3,compact,2,0.10000000000000001,2.1000000000000001,0.011033496553310861,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,13,13,273,91,1.058059414519118,5.2476222845939272e-17,3.592489048976334e-38,4.3710758668334931e-16,1.1257304012334249e-16,0,0.015409759513255811:0.0088968288031256604:0;-0.015409759513255824:0.0088968288031256587:0;-6.2741331262778821e-18:-0.017793657606251307:0,0:0:0;0:0:0;0:0:0,0.015409759513255811:0.0088968288031256604:0;-0.015409759513255824:0.0088968288031256587:0;-6.2741331262778821e-18:-0.017793657606251307:0,0.015020622933091872:0.0086721606938164782:0;-0.015020622933091882:0.0086721606938164764:0;-6.0986884032303981e-18:-0.017344321387632942:0,0.00038913658016393994:0.00022466810930918171:0;-0.00038913658016394038:0.00022466810930918185:0;-1.7544472304748423e-19:-0.00044933621861836283:0,balanced_sqrt,true,true,0.0177936576062513,5.7162694466491056e-07,1.0171334131874978e-08,true,12,true,0.0177936576062513,5.7162694466491056e-07,1.0171334131874978e-08,true,12,true,0.017344321387632936,1.0873648870659588e-07,1.8859606066899181e-09,true,11,true,0.00044933621861836277,1.8439140180817127e-05,8.2853735234222818e-09,true,0,false
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,2,12,9,3,1.0657327580482672,6.4952213096115669e-17,2.2575473389796569e-18,7.2897172292137003e-17,0,0,0.12522989764444462:0.072301515115609366:0;-0.12522989764444462:0.072301515115609366:0;-2.0624860922272183e-17:-0.1446030302312187:0,0:0:0;0:0:0;0:0:0,0.12522989764444462:0.072301515115609366:0;-0.12522989764444462:0.072301515115609366:0;-2.0624860922272183e-17:-0.1446030302312187:0,0.12189109202213234:0.07037385479079554:0;-0.12189109202213234:0.07037385479079554:0;-2.0077431577987849e-17:-0.14074770958159105:0,0.003338805622312277:0.0019276603248138291:0;-0.003338805622312277:0.0019276603248138291:0;-5.4742934428433467e-19:-0.0038553206496276583:0,balanced_sqrt,true,true,0.14460303023121873,0,0,false,10,true,0.14460303023121873,0,0,false,10,true,0.14074770958159108,0,0,false,9,true,0.0038553206496276583,0,0,false,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,3,12,18,6,1.0765181749987274,3.9480547792610138e-17,1.3579239185666625e-18,1.0469547886338243e-16,0,0,0.12792601216754837:0.073858117561289391:0;-0.12792601216754837:0.073858117561289377:0;-1.8856609525243222e-17:-0.14771623512257875:0,0:0:0;0:0:0;0:0:0,0.12792601216754837:0.073858117561289391:0;-0.12792601216754837:0.073858117561289377:0;-1.8856609525243222e-17:-0.14771623512257875:0,0.12271353064125767:0.070848689948939503:0;-0.12271353064125767:0.070848689948939489:0;-1.8324844076694866e-17:-0.14169737989787898:0,0.0052124815262906922:0.003009427612349882:0;-0.0052124815262906922:0.0030094276123498816:0;-5.317654485483566e-19:-0.0060188552246997632:0,balanced_sqrt,true,true,0.14771623512257875,0.021075577026293806,0.0031132048913600349,true,10,true,0.14771623512257875,0.021075577026293806,0.0031132048913600349,true,10,true,0.14169737989787901,0.0067021021628793625,0.00094967031628791362,true,9,true,0.0060188552246997649,0.359459480964676,0.0021635345750721058,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,4,12,30,10,1.080710323183939,4.0007423496477981e-17,8.6366105263889581e-21,8.1505474772292631e-17,0,0,0.12871798005202337:0.074315360432580579:0;-0.12871798005202345:0.074315360432580579:0;-3.4932284448796702e-17:-0.14863072086516116:0,0:0:0;0:0:0;0:0:0,0.12871798005202337:0.074315360432580579:0;-0.12871798005202345:0.074315360432580579:0;-3.4932284448796702e-17:-0.14863072086516116:0,0.12293218328861932:0.070974929113752791:0;-0.12293218328861941:0.070974929113752791:0;-3.3425698324076858e-17:-0.14194985822750558:0,0.0057857967634040467:0.0033404313188277902:0;-0.0057857967634040476:0.0033404313188277906:0;-1.5065861247198444e-18:-0.0066808626376555812:0,balanced_sqrt,true,true,0.14863072086516116,0.0061527370469529677,0.00091448574258240251,true,10,true,0.14863072086516116,0.0061527370469529677,0.00091448574258240251,true,10,true,0.14194985822750561,0.0017786444648781913,0.00025247832962659684,true,9,true,0.0066808626376555829,0.099090109894569997,0.00066200741295581846,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,5,12,45,15,1.0823276797716617,2.6809522402224152e-17,1.0474727305821196e-21,7.0808793279629772e-17,0,0,0.12893120626398949:0.074438466643457546:0;-0.12893120626398952:0.074438466643457518:0;-3.9040712830386549e-17:-0.14887693328691506:0,0:0:0;0:0:0;0:0:0,0.12893120626398949:0.074438466643457546:0;-0.12893120626398952:0.074438466643457518:0;-3.9040712830386549e-17:-0.14887693328691506:0,0.12297888692629896:0.071001893471539304:0;-0.12297888692629899:0.071001893471539276:0;-3.7334035213312594e-17:-0.14200378694307858:0,0.0059523193376905294:0.0034365731719182419:0;-0.005952319337690532:0.0034365731719182419:0;-1.7066776170739556e-18:-0.0068731463438364854:0,balanced_sqrt,true,true,0.14887693328691504,0.0016537983172944719,0.00024621242175386143,true,10,true,0.14887693328691504,0.0016537983172944719,0.00024621242175386143,true,10,true,0.14200378694307855,0.00037976955920601837,5.3928715572958285e-05,true,9,true,0.0068731463438364854,0.027976082068052223,0.00019228370618090259,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,6,12,63,21,1.0829538134391341,2.311204547220693e-17,6.8515511133143571e-24,8.0162554662479145e-17,0,0,0.12899897622106987:0.074477593646420828:0;-0.1289989762210699:0.074477593646420828:0;-3.2967031591063545e-17:-0.14895518729284166:0,0:0:0;0:0:0;0:0:0,0.12899897622106987:0.074477593646420828:0;-0.1289989762210699:0.074477593646420828:0;-3.2967031591063545e-17:-0.14895518729284166:0,0.12299267373918897:0.071009853291672573:0;-0.122992673739189:0.071009853291672573:0;-3.1587109464174238e-17:-0.14201970658334515:0,0.0060063024818809048:0.0034677403547482581:0;-0.0060063024818809057:0.0034677403547482581:0;-1.3799221268893084e-18:-0.0069354807094965162:0,balanced_sqrt,true,true,0.14895518729284166,0.0005253526738399465,7.8254005926624385e-05,true,10,true,0.14895518729284166,0.0005253526738399465,7.8254005926624385e-05,true,10,true,0.14201970658334515,0.00011209458637525484,1.5919640266595131e-05,true,9,true,0.0069354807094965162,0.0089877498433062423,6.2334365660030781e-05,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,7,12,84,28,1.0831837257305146,2.7675355435231456e-17,5.7616408442111765e-26,1.4254676624256021e-16,0,0,0.12901970971393617:0.074489564134108358:0;-0.12901970971393617:0.074489564134108358:0;-2.5104029884144127e-17:-0.14897912826821683:0,0:0:0;0:0:0;0:0:0,0.12901970971393617:0.074489564134108358:0;-0.12901970971393617:0.074489564134108358:0;-2.5104029884144127e-17:-0.14897912826821683:0,0.12299655984623448:0.071012096936621333:0;-0.12299655984623448:0.071012096936621333:0;-2.4664387596578853e-17:-0.14202419387324275:0,0.0060231498677016972:0.0034774671974870303:0;-0.0060231498677016972:0.0034774671974870312:0;-4.3964228756527323e-19:-0.0069549343949740659:0,balanced_sqrt,true,true,0.14897912826821683,0.00016070019776229534,2.394097537515681e-05,true,10,true,0.14897912826821683,0.00016070019776229534,2.394097537515681e-05,true,10,true,0.14202419387324275,3.1595249902332109e-05,4.4872898976023695e-06,true,9,true,0.0069549343949740659,0.0027971055329591489,1.9453685477549849e-05,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,8,12,108,36,1.0832607395359386,3.5578300696662406e-17,1.6459058154285442e-27,2.3911520537821098e-16,0,0,0.12902521890414442:0.0744927448665582:0;-0.12902521890414445:0.0744927448665582:0;-2.7313662180054802e-17:-0.14898548973311632:0,0:0:0;0:0:0;0:0:0,0.12902521890414442:0.0744927448665582:0;-0.12902521890414445:0.0744927448665582:0;-2.7313662180054802e-17:-0.14898548973311632:0,0.12299752357156983:0.071012653343703214:0;-0.12299752357156986:0.071012653343703214:0;-2.6797546884712711e-17:-0.14202530668740634:0,0.0060276953325745872:0.0034800915228549909:0;-0.0060276953325745872:0.0034800915228549905:0;-5.1611529534208939e-19:-0.006960183045709974:0,balanced_sqrt,true,true,0.14898548973311634,4.2698553469419272e-05,6.3614648995370839e-06,true,10,true,0.14898548973311634,4.2698553469419272e-05,6.3614648995370839e-06,true,10,true,0.14202530668740637,7.8353230813583368e-06,1.1128141636248316e-06,true,9,true,0.0069601830457099775,0.00075409665255085038,5.2486507359110762e-06,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,9,12,135,45,1.0832844986241315,6.8807625649242311e-17,3.2593413061048219e-29,3.8721555181670527e-16,0,0,0.12902649507849517:0.074493481666163111:0;-0.12902649507849517:0.074493481666163111:0;-4.2209573763182318e-17:-0.14898696333232608:0,0:0:0;0:0:0;0:0:0,0.12902649507849517:0.074493481666163111:0;-0.12902649507849517:0.074493481666163111:0;-4.2209573763182318e-17:-0.14898696333232608:0,0.12299773546407419:0.071012775679897611:0;-0.12299773546407419:0.071012775679897611:0;-4.0207074392567761e-17:-0.14202555135979511:0,0.0060287596144209749:0.0034807059862654991:0;-0.0060287596144209766:0.0034807059862654991:0;-2.0024993706145586e-18:-0.0069614119725309844:0,balanced_sqrt,true,true,0.14898696333232619,9.8907929718420239e-06,1.4735992098234572e-06,true,10,true,0.14898696333232619,9.8907929718420239e-06,1.4735992098234572e-06,true,10,true,0.14202555135979519,1.7227350041580718e-06,2.446723888123692e-07,true,9,true,0.0069614119725309896,0.00017653413213605725,1.2289268210123167e-06,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,10,12,165,55,1.0832915485647023,4.0609208671406228e-17,2.4428859508997067e-31,2.4929369523032611e-16,0,0,0.12902676917548209:0.074493639916132295:0;-0.12902676917548209:0.074493639916132295:0;8.7118547352159893e-18:-0.14898727983226476:0,0:0:0;0:0:0;0:0:0,0.12902676917548209:0.074493639916132295:0;-0.12902676917548209:0.074493639916132295:0;8.7118547352159893e-18:-0.14898727983226476:0,0.12299777929072994:0.07101280098322911:0;-0.12299777929072994:0.07101280098322911:0;8.6024569224482335e-18:-0.14202560196645839:0,0.0060289898847521476:0.0034808389329031792:0;-0.0060289898847521459:0.00348083893290318:0;1.0939781276775579e-19:-0.006961677865806367:0,balanced_sqrt,true,true,0.14898727983226465,2.1243420164510494e-06,3.1649993846442985e-07,true,10,true,0.14898727983226465,2.1243420164510494e-06,3.1649993846442985e-07,true,10,true,0.14202560196645828,3.5632070827871765e-07,5.060666308639965e-08,true,9,true,0.0069616778658063653,3.8193849313491265e-05,2.6589327537567576e-07,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,11,12,198,66,1.0832936542460234,3.2712754791465165e-17,3.5996112313860919e-33,7.7154044541637528e-17,0,0,0.12902682823952494:0.074493674016773273:0;-0.12902682823952491:0.074493674016773273:0;-4.2473138110405141e-17:-0.14898734803354655:0,0:0:0;0:0:0;0:0:0,0.12902682823952494:0.074493674016773273:0;-0.12902682823952491:0.074493674016773273:0;-4.2473138110405141e-17:-0.14898734803354655:0,0.12299778845536682:0.071012806274434626:0;-0.1229977884553668:0.071012806274434626:0;-4.0695650878887235e-17:-0.14202561254886925:0,0.0060290397841581203:0.0034808677423386514:0;-0.0060290397841581203:0.003480867742338654:0;-1.7774872315179054e-18:-0.0069617354846773045:0,balanced_sqrt,true,true,0.1489873480335466,4.5776559455400609e-07,6.8201281953601091e-08,true,10,true,0.1489873480335466,4.5776559455400609e-07,6.8201281953601091e-08,true,10,true,0.14202561254886931,7.4510581811426223e-08,1.0582411023140449e-08,true,9,true,0.0069617354846773062,8.2765096531223459e-06,5.7618870941416094e-08,true,12,true
n3_compact_f0.4_d2.5,3,compact,3,0.40000000000000002,2.5,0.026387876003953033,-1.25:-0.72168783648703216:0;1.25:-0.72168783648703216:0;0:1.4433756729740643:0,12,12,234,78,1.0832942955642977,2.7891913193014166e-17,3.7971976357054675e-35,2.0964434216529211e-16,0,0,0.12902684152357527:0.074493681686323435:0;-0.12902684152357533:0.074493681686323407:0;-2.5990059335847237e-17:-0.14898736337264687:0,0:0:0;0:0:0;0:0:0,0.12902684152357527:0.074493681686323435:0;-0.12902684152357533:0.074493681686323407:0;-2.5990059335847237e-17:-0.14898736337264687:0,0.12299779045215201:0.071012807427279209:0;-0.12299779045215208:0.071012807427279195:0;-2.5182389167805173e-17:-0.14202561485455842:0,0.0060290510714232672:0.0034808742590442259:0;-0.0060290510714232515:0.003480874259044215:0;-8.0767016804206241e-19:-0.0069617485180884491:0,balanced_sqrt,true,true,0.14898736337264681,1.029557129470023e-07,1.5339100216124951e-08,true,10,true,0.14898736337264681,1.029557129470023e-07,1.5339100216124951e-08,true,10,true,0.14202561485455836,1.623431853411522e-08,2.305689071552467e-09,true,9,true,0.006961748518088443,1.8721462149001285e-06,1.3033411137225858e-08,true,12,true
n3_compact_f0.8_d2.1,3,compact,4,0.80000000000000004,2.1000000000000001,0.088267972426486929,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,2,13,9,3,1.299616782765441,2.2764318676632818e-17,6.150661402372888e-18,9.7980275257655546e-17,4.4663219912337561e-17,0,1.2428828763401283:0.71757876322614988:0;-1.2428828763401287:0.71757876322615:0;-3.2940849301571854e-16:-1.4351575264523:0,0:0:0;0:0:0;0:0:0,1.2428828763401283:0.71757876322614988:0;-1.2428828763401287:0.71757876322615:0;-3.2940849301571854e-16:-1.4351575264523:0,1.1263963591498947:0.65032524116940649:0;-1.1263963591498951:0.65032524116940649:0;-2.9855155823330612e-16:-1.300650482338813:0,0.11648651719023372:0.067253522056743453:0;-0.11648651719023372:0.067253522056743453:0;-3.0856934782412411e-17:-0.13450704411348707:0,balanced_sqrt,true,true,1.4351575264522995,0,0,false,0,false,1.4351575264522995,0,0,false,0,false,1.3006504823388128,0,0,false,0,false,0.13450704411348691,0,0,false,0,false
n3_compact_f0.8_d2.1,3,compact,4,0.80000000000000004,2.1000000000000001,0.088267972426486929,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,3,13,18,6,1.4155192075529326,2.4369604542938326e-17,1.4465980715212666e-19,1.192849638644781e-16,0,0,1.4203126913364548:0.82001791467654495:0;-1.4203126913364552:0.82001791467654495:0;-3.2949232850769317e-16:-1.6400358293530892:0,0:0:0;0:0:0;0:0:0,1.4203126913364548:0.82001791467654495:0;-1.4203126913364552:0.82001791467654495:0;-3.2949232850769317e-16:-1.6400358293530892:0,1.1829797361912078:0.68299366913586712:0;-1.1829797361912082:0.68299366913586712:0;-2.7497813655799065e-16:-1.3659873382717336:0,0.23733295514524697:0.13702424554067785:0;-0.23733295514524705:0.13702424554067788:0;-5.4514191949702528e-17:-0.27404849108135565:0,balanced_sqrt,true,true,1.640035829353089,0.12492306523669269,0.20487830290078934,true,0,false,1.640035829353089,0.12492306523669269,0.20487830290078934,true,0,false,1.3659873382717331,0.047831231009495122,0.065336855932920629,true,0,false,0.27404849108135559,0.50918524096687545,0.13954144696786866,true,0,false
n3_compact_f0.8_d2.1,3,compact,4,0.80000000000000004,2.1000000000000001,0.088267972426486929,-1.05:-0.60621778264910697:0;1.05:-0.60621778264910697:0;0:1.2124355652982139:0,4,13,30,10,1.4945744912282752,1.7988787978891864e-17,2.5336847092590302e-21,1.3032821354991841e-16,8.2078683330876424e-17,0,1.5122892159707628:0.87312058593328856:0;-1.5122892159707628:0.87312058593328834:0;-3.0861669185960698e-16:-1.7462411718665771:0,0:0:0;0:0:0;0:0:0,1.5122892159707628:0.87312058593328856:0;-1.5122892159707628:0.87312058593328834:0;-3.0861669185960698e-16:-1.7462411718665771:0,1.2072943361438633:0.69703170996377029:0;-1.2072943361438633:0.69703170996377017:0;-2.4045406618360577e-16:-1.3940634199275408:0,0.30499487982689955:0.17608887596951825:0;-0.3049948798268996:0.17608887596951822:0;-6.8162625676001204e-17:-0.35217775193903644:0,balanced_sqrt,true,true,1.7462411718665767,0.060819401251411109,0.10620534251348768,true,0,false,1.7462411718665767,0.060819401251411109,0.10620534251348768,true,0,false,1.3940634199275403,0.020139744902901439,0.028076081655807029,true,0,false,0.35217775193903628,0.22184610023635237,0.078129260857680682,true,0,false
