case_id,split,particle_count,family,f1,distance_ratio,rho_frozen,rho_analytic,rho_absolute_difference,rho_near_field,near_field_relative_difference,spectral_norm,infinity_norm,spectral_norm_to_rho,infinity_norm_to_rho,normalized_commutator
n2_pair_f0.4_d6.0,calibration,2,pair,0.40000000000000002,6,0.001079805906452833,0.0010798059064528332,2.1684043449710089e-19,0.00092592592592592574,0.14250707428745585,0.0010798059064528332,0.0010798059064528332,1,1,4.4347478928203381e-18
n2_pair_f0.4_d10.0,calibration,2,pair,0.40000000000000002,10,0.00028284271247461907,0.00028284271247461907,0,0.00020000000000000006,0.29289321881345243,0.00028284271247461912,0.00028284271247461912,1.0000000000000002,1.0000000000000002,2.3254664867038154e-17
n2_pair_f0.8_d2.1,calibration,2,pair,0.80000000000000004,2.1000000000000001,0.044133986213243409,0.044133986213243381,2.7755575615628914e-17,0.043191879926573799,0.02134650339802939,0.044133986213243395,0.044133986213243381,1.0000000000000002,1,1.4842065227666463e-19
n2_pair_f0.8_d2.5,calibration,2,pair,0.80000000000000004,2.5,0.026387876003953037,0.026387876003953037,0,0.025600000000000008,0.029857499854668141,0.026387876003953037,0.026387876003953033,1,0.99999999999999989,3.986919009721705e-19
n2_pair_f0.8_d3.0,calibration,2,pair,0.80000000000000004,3,0.015467120753941556,0.015467120753941552,3.4694469519536142e-18,0.014814814814814812,0.042173714778848584,0.015467120753941552,0.015467120753941552,1,1,1.1420537677473521e-18
n2_pair_f0.8_d4.0,calibration,2,pair,0.80000000000000004,4,0.0067314560089181347,0.0067314560089181312,3.4694469519536142e-18,0.0062500000000000003,0.071523309114740793,0.0067314560089181312,0.0067314560089181312,1,1,3.2702612363391033e-19
n2_pair_f0.8_d6.0,calibration,2,pair,0.80000000000000004,6,0.0021596118129056673,0.002159611812905666,1.3010426069826053e-18,0.0018518518518518515,0.14250707428745565,0.0021596118129056665,0.0021596118129056665,1.0000000000000002,1.0000000000000002,4.4347478928203381e-18
n2_pair_f0.8_d10.0,calibration,2,pair,0.80000000000000004,10,0.00056568542494923836,0.00056568542494923814,2.1684043449710089e-19,0.00040000000000000013,0.29289321881345243,0.00056568542494923825,0.00056568542494923825,1.0000000000000002,1.0000000000000002,2.3254664867038154e-17
n2_pair_f1.0_d2.1,calibration,2,pair,1,2.1000000000000001,0.055167482766554234,0.05516748276655422,1.3877787807814457e-17,0.053989849908217244,0.021346503398029359,0.055167482766554234,0.05516748276655422,1.0000000000000002,1,2.0614336528411393e-20
n2_pair_f1.0_d2.5,calibration,2,pair,1,2.5,0.032984845004941289,0.032984845004941289,0,0.032000000000000008,0.029857499854668016,0.032984845004941289,0.032984845004941289,1,1,1.8688252205337913e-19
n2_pair_f1.0_d3.0,calibration,2,pair,1,3,0.019333900942426936,0.019333900942426943,6.9388939039072284e-18,0.018518518518518514,0.042173714778848757,0.019333900942426943,0.019333900942426943,1,1,4.8760779597553846e-19
n2_pair_f1.0_d4.0,calibration,2,pair,1,4,0.0084143200111476638,0.0084143200111476638,0,0.0078125,0.071523309114740821,0.0084143200111476638,0.0084143200111476638,1,1,1.8761809334736836e-18
n2_pair_f1.0_d6.0,calibration,2,pair,1,6,0.0026995147661320832,0.0026995147661320832,0,0.0023148148148148143,0.1425070742874559,0.0026995147661320832,0.0026995147661320832,1,1,1.8273201423118483e-18
n2_pair_f1.0_d10.0,calibration,2,pair,1,10,0.00070710678118654762,0.00070710678118654784,2.1684043449710089e-19,0.00050000000000000012,0.29289321881345259,0.00070710678118654773,0.00070710678118654784,0.99999999999999989,1,7.9241839649631095e-18
n3_linear_f0.1_d2.1,calibration,3,linear,0.10000000000000001,2.1000000000000001,0.0081763586247051157,0.0081763586247051087,6.9388939039072284e-18,0.0079802070867793194,0.023990084942349721,0.0081764302979969485,0.011033496553310845,1.0000087659183177,1.3494389201536257,0.0025467295553464166
n3_linear_f0.1_d2.5,calibration,3,linear,0.10000000000000001,2.5,0.0048936098384128809,0.0048936098384128792,1.7347234759768071e-18,0.0047299006611624516,0.033453663584983029,0.0048937245692842295,0.0065969690009882584,1.0000234450385581,1.3480782528277369,0.0042085361001007902
n3_linear_f0.1_d3.0,calibration,3,linear,0.10000000000000001,3,0.0028723477911963041,0.0028723477911963054,1.3010426069826053e-18,0.0027372110307653089,0.047047492244911372,0.0028725317583659124,0.0038667801884853881,1.0000640476651785,1.3462089097765251,0.0070542756527767056
n3_linear_f0.1_d4.0,calibration,3,linear,0.10000000000000001,4,0.0012537701602417441,0.0012537701602417441,0,0.0011547609036041142,0.078969224007165384,0.0012541368585941557,0.0016828640022295328,1.0002924765352055,1.3422428253556884,0.015519084918333571
n3_linear_f0.1_d6.0,calibration,3,linear,0.10000000000000001,6,0.00040420849819232016,0.00040420849819232016,0,0.00034215137884566362,0.15352749787346162,0.00040503644186160514,0.00053990295322641662,1.0020483084175311,1.3357041122117472,0.043143773876605854
n3_linear_f0.1_d10.0,calibration,3,linear,0.10000000000000001,10,0.00010559456374047438,0.00010559456374047441,2.7105054312137611e-20,7.3904697830663306e-05,0.30010887670029146,0.00010723155575684588,0.00014142135623730956,1.0155026164073635,1.3392863347102664,0.12163130412601073
n3_linear_f0.4_d2.1,calibration,3,linear,0.40000000000000002,2.1000000000000001,0.032705434498820463,0.032705434498820435,2.7755575615628914e-17,0.031920828347117278,0.023990084942349721,0.032705721191987794,0.044133986213243381,1.0000087659183177,1.3494389201536257,0.0025467295553464166
n3_linear_f0.4_d2.5,calibration,3,linear,0.40000000000000002,2.5,0.019574439353651524,0.019574439353651517,6.9388939039072284e-18,0.018919602644649806,0.033453663584983029,0.019574898277136918,0.026387876003953033,1.0000234450385581,1.3480782528277369,0.0042085361001007902
n3_linear_f0.4_d3.0,calibration,3,linear,0.40000000000000002,3,0.011489391164785217,0.011489391164785222,5.2041704279304213e-18,0.010948844123061236,0.047047492244911372,0.01149012703346365,0.015467120753941552,1.0000640476651785,1.3462089097765251,0.0070542756527767056
n3_linear_f0.4_d4.0,calibration,3,linear,0.40000000000000002,4,0.0050150806409669764,0.0050150806409669764,0,0.0046190436144164567,0.078969224007165384,0.0050165474343766229,0.0067314560089181312,1.0002924765352055,1.3422428253556884,0.015519084918333571
n3_linear_f0.4_d6.0,calibration,3,linear,0.40000000000000002,6,0.0016168339927692807,0.0016168339927692807,0,0.0013686055153826545,0.15352749787346162,0.0016201457674464206,0.0021596118129056665,1.0020483084175311,1.3357041122117472,0.043143773876605854
n3_linear_f0.4_d10.0,calibration,3,linear,0.40000000000000002,10,0.00042237825496189752,0.00042237825496189762,1.0842021724855044e-19,0.00029561879132265322,0.30010887670029146,0.0004289262230273835,0.00056568542494923825,1.0155026164073635,1.3392863347102664,0.12163130412601073
n3_linear_f0.8_d2.1,calibration,3,linear,0.80000000000000004,2.1000000000000001,0.065410868997640925,0.06541086899764087,5.5511151231257827e-17,0.063841656694234555,0.023990084942349721,0.065411442383975588,0.088267972426486763,1.0000087659183177,1.3494389201536257,0.0025467295553464166
n3_linear_f0.8_d2.5,calibration,3,linear,0.80000000000000004,2.5,0.039148878707303048,0.039148878707303034,1.3877787807814457e-17,0.037839205289299613,0.033453663584983029,0.039149796554273836,0.052775752007906067,1.0000234450385581,1.3480782528277369,0.0042085361001007902
n3_linear_f0.8_d3.0,calibration,3,linear,0.80000000000000004,3,0.022978782329570461,0.022978782329570444,1.7347234759768071e-17,0.021897688246122472,0.047047492244911372,0.022980254066927299,0.030934241507883105,1.0000640476651785,1.3462089097765251,0.0070542756527767056
n3_linear_f0.8_d4.0,calibration,3,linear,0.80000000000000004,4,0.010030161281933956,0.010030161281933953,3.4694469519536142e-18,0.0092380872288329134,0.078969224007165384,0.010033094868753246,0.013462912017836262,1.0002924765352055,1.3422428253556884,0.015519084918333571
n3_linear_f0.8_d6.0,calibration,3,linear,0.80000000000000004,6,0.003233667985538563,0.0032336679855385613,1.7347234759768071e-18,0.0027372110307653089,0.15352749787346162,0.0032402915348928411,0.0043192236258113329,1.0020483084175311,1.3357041122117472,0.043143773876605854
n3_linear_f0.8_d10.0,calibration,3,linear,0.80000000000000004,10,0.00084475650992379568,0.00084475650992379579,1.0842021724855044e-19,0.00059123758264530645,0.3001088767002919,0.000857852446054767,0.0011313708498984765,1.0155026164073628,1.3392863347102655,0.12163130412601073
n3_linear_f1.0_d2.1,calibration,3,linear,1,2.1000000000000001,0.081763586247051059,0.081763586247050976,8.3266726846886741e-17,0.079802070867793173,0.023990084942348649,0.081764302979969478,0.11033496553310844,1.000008765918319,1.3494389201536272,0.0025467295553464205
n3_linear_f1.0_d2.5,calibration,3,linear,1,2.5,0.048936098384128761,0.048936098384128761,0,0.047299006611624492,0.033453663584982904,0.048937245692842246,0.065969690009882578,1.0000234450385579,1.3480782528277377,0.0042085361001007893
n3_linear_f1.0_d3.0,calibration,3,linear,1,3,0.028723477911963061,0.028723477911963082,2.0816681711721685e-17,0.027372110307653047,0.047047492244913773,0.028725317583659121,0.038667801884853886,1.0000640476651774,1.346208909776524,0.0070542756527767238
n3_linear_f1.0_d4.0,calibration,3,linear,1,4,0.012537701602417446,0.012537701602417439,6.9388939039072284e-18,0.011547609036041136,0.078969224007165703,0.012541368585941556,0.016828640022295328,1.0002924765352057,1.3422428253556886,0.015519084918333563
n3_linear_f1.0_d6.0,calibration,3,linear,1,6,0.0040420849819231969,0.0040420849819231969,0,0.0034215137884566309,0.15352749787346193,0.0040503644186160514,0.0053990295322641664,1.0020483084175325,1.3357041122117488,0.043143773876605833
n3_linear_f1.0_d10.0,calibration,3,linear,1,10,0.0010559456374047429,0.0010559456374047442,1.3010426069826053e-18,0.00073904697830663268,0.3001088767002919,0.0010723155575684585,0.0014142135623730957,1.0155026164073631,1.3392863347102661,0.12163130412601074
n3_compact_f0.1_d2.1,calibration,3,compact,0.10000000000000001,2.1000000000000001,0.011033496553310861,0.011033496553310856,5.2041704279304213e-18,0.010797969981643455,0.021346503398029841,0.011033496553310847,0.011033496553310854,0.99999999999999922,0.99999999999999989,1.5142821258765192e-18
n3_compact_f0.1_d2.5,calibration,3,compact,0.10000000000000001,2.5,0.0065969690009882584,0.0065969690009882566,1.7347234759768071e-18,0.006400000000000002,0.029857499854667759,0.006596969000988261,0.0065969690009882584,1.0000000000000007,1.0000000000000002,2.8191774678157719e-19
n3_compact_f0.1_d3.0,calibration,3,compact,0.10000000000000001,3,0.0038667801884853872,0.0038667801884853885,1.3010426069826053e-18,0.0037037037037037025,0.042173714778848806,0.0038667801884853881,0.0038667801884853881,0.99999999999999989,0.99999999999999989,8.0755396365379921e-19
n3_compact_f0.1_d4.0,calibration,3,compact,0.10000000000000001,4,0.0016828640022295335,0.0016828640022295335,0,0.0015625000000000005,0.071523309114740904,0.001682864002229533,0.0016828640022295337,0.99999999999999978,1.0000000000000002,3.6042709706947327e-17
n3_compact_f0.1_d6.0,calibration,3,compact,0.10000000000000001,6,0.00053990295322641662,0.00053990295322641662,0,0.00046296296296296282,0.14250707428745593,0.00053990295322641662,0.00053990295322641662,1,1,3.1358403078660122e-18
n3_compact_f0.1_d10.0,calibration,3,compact,0.10000000000000001,10,0.00014142135623730956,0.00014142135623730956,0,0.00010000000000000003,0.29289321881345254,0.00014142135623730956,0.00014142135623730956,1,1,1.6443531221703246e-17
n3_compact_f0.4_d2.1,calibration,3,compact,0.40000000000000002,2.1000000000000001,0.044133986213243444,0.044133986213243423,2.0816681711721685e-17,0.04319187992657382,0.021346503398029841,0.044133986213243388,0.044133986213243416,0.99999999999999922,0.99999999999999989,1.5142821258765192e-18
n3_compact_f0.4_d2.5,calibration,3,compact,0.40000000000000002,2.5,0.026387876003953033,0.026387876003953026,6.9388939039072284e-18,0.025600000000000008,0.029857499854667759,0.026387876003953044,0.026387876003953033,1.0000000000000007,1.0000000000000002,2.8191774678157719e-19
n3_compact_f0.4_d3.0,calibration,3,compact,0.40000000000000002,3,0.015467120753941549,0.015467120753941554,5.2041704279304213e-18,0.01481481481481481,0.042173714778848806,0.015467120753941552,0.015467120753941552,0.99999999999999989,0.99999999999999989,8.0755396365379921e-19
n3_compact_f0.4_d4.0,calibration,3,compact,0.40000000000000002,4,0.0067314560089181338,0.0067314560089181338,0,0.0062500000000000021,0.071523309114740904,0.0067314560089181321,0.0067314560089181347,0.99999999999999978,1.0000000000000002,3.6042709706947327e-17
n3_compact_f0.4_d6.0,calibration,3,compact,0.40000000000000002,6,0.0021596118129056665,0.0021596118129056665,0,0.0018518518518518513,0.14250707428745593,0.0021596118129056665,0.0021596118129056665,1,1,3.1358403078660122e-18
n3_compact_f0.4_d10.0,calibration,3,compact,0.40000000000000002,10,0.00056568542494923825,0.00056568542494923825,0,0.00040000000000000013,0.29289321881345254,0.00056568542494923825,0.00056568542494923825,1,1,1.6443531221703246e-17
n3_compact_f0.8_d2.1,calibration,3,compact,0.80000000000000004,2.1000000000000001,0.088267972426486929,0.088267972426486846,8.3266726846886741e-17,0.08638375985314764,0.021346503398029841,0.088267972426486777,0.088267972426486832,0.99999999999999922,0.99999999999999989,1.5142821258765192e-18
n3_compact_f0.8_d2.5,calibration,3,compact,0.80000000000000004,2.5,0.052775752007906074,0.052775752007906053,2.0816681711721685e-17,0.051200000000000016,0.029857499854667759,0.052775752007906088,0.052775752007906067,1.0000000000000007,1.0000000000000002,2.8191774678157719e-19
n3_compact_f0.8_d3.0,calibration,3,compact,0.80000000000000004,3,0.030934241507883112,0.030934241507883108,3.4694469519536142e-18,0.02962962962962962,0.042173714778848806,0.030934241507883105,0.030934241507883105,0.99999999999999989,0.99999999999999989,8.0755396365379921e-19
n3_compact_f0.8_d4.0,calibration,3,compact,0.80000000000000004,4,0.013462912017836269,0.013462912017836268,1.7347234759768071e-18,0.012500000000000004,0.071523309114740904,0.013462912017836264,0.013462912017836269,0.99999999999999978,1.0000000000000002,3.6042709706947327e-17
n3_compact_f0.8_d6.0,calibration,3,compact,0.80000000000000004,6,0.0043192236258113356,0.0043192236258113329,2.6020852139652106e-18,0.0037037037037037025,0.14250707428745593,0.0043192236258113329,0.0043192236258113329,1,1,3.1358403078660122e-18
n3_compact_f0.8_d10.0,calibration,3,compact,0.80000000000000004,10,0.0011313708498984767,0.0011313708498984765,2.1684043449710089e-19,0.00080000000000000026,0.29289321881345254,0.0011313708498984765,0.0011313708498984765,1,1,1.6443531221703246e-17
n3_compact_f1.0_d2.1,calibration,3,compact,1,2.1000000000000001,0.11033496553310866,0.11033496553310859,6.9388939039072284e-17,0.10797969981643454,0.021346503398030209,0.11033496553310852,0.11033496553310852,0.99999999999999933,0.99999999999999933,1.4989648908597327e-18
n3_compact_f1.0_d2.5,calibration,3,compact,1,2.5,0.065969690009882564,0.065969690009882564,0,0.064000000000000001,0.029857499854668023,0.065969690009882606,0.065969690009882578,1.0000000000000007,1.0000000000000002,1.3214589862918894e-19
n3_compact_f1.0_d3.0,calibration,3,compact,1,3,0.038667801884853872,0.038667801884853886,1.3877787807814457e-17,0.037037037037037021,0.042173714778848938,0.038667801884853879,0.038667801884853886,0.99999999999999978,1,3.4479077909372976e-19
n3_compact_f1.0_d4.0,calibration,3,compact,1,4,0.016828640022295324,0.016828640022295321,3.4694469519536142e-18,0.015625000000000007,0.07152330911474003,0.016828640022295331,0.016828640022295338,1.0000000000000007,1.0000000000000011,2.7139302112657757e-17
n3_compact_f1.0_d6.0,calibration,3,compact,1,6,0.0053990295322641655,0.0053990295322641664,8.6736173798840355e-19,0.0046296296296296276,0.14250707428745607,0.0053990295322641664,0.0053990295322641664,1,1,1.2921104640274752e-18
n3_compact_f1.0_d10.0,calibration,3,compact,1,10,0.0014142135623730955,0.001414213562373095,4.3368086899420177e-19,0.001,0.29289321881345243,0.0014142135623730952,0.0014142135623730957,1.0000000000000002,1.0000000000000004,5.6032442169951166e-18
n3_irregular_f0.1_d2.1,calibration,3,irregular,0.10000000000000001,2.1000000000000001,0.0080676724779565265,0.008067672477956549,2.2551405187698492e-17,0.0078612578150251307,0.025585404402001809,0.0080676821593806108,0.0094182895824017274,1.0000012000269085,1.1674109984181305,0.0016731979359138631
n3_irregular_f0.1_d2.5,calibration,3,irregular,0.10000000000000001,2.5,0.0048318387051689152,0.0048318387051689256,1.0408340855860843e-17,0.0046593989519966555,0.035688226303539551,0.0048318545015555237,0.0056362849137719185,1.0000032692288716,1.1664886304549913,0.0027661551675918715
n3_irregular_f0.1_d3.0,calibration,3,irregular,0.10000000000000001,3,0.0028389581530360573,0.0028389581530360538,3.4694469519536142e-18,0.0026964114305536207,0.050210927670768971,0.0028389841521869611,0.0033079101417452968,1.0000091579901871,1.1651845372245919,0.0046402145484518795
n3_irregular_f0.1_d4.0,calibration,3,irregular,0.10000000000000001,4,0.0012423642159447243,0.0012423642159447264,2.1684043449710089e-18,0.0011375485722648091,0.084367886916489152,0.0012424190297325901,0.0014439082084096685,1.0000441205462618,1.1622261731932473,0.010236587602399127
n3_irregular_f0.1_d6.0,calibration,3,irregular,0.10000000000000001,6,0.00040341416036334646,0.00040341416036334646,0,0.00033705142881920258,0.16450273209143773,0.00040355237782445738,0.00046634153174306614,1.000342619260034,1.1559870167250508,0.028821848811250508
n3_irregular_f0.1_d10.0,calibration,3,irregular,0.10000000000000001,10,0.00010771151416836103,0.00010771151416836106,2.7105054312137611e-20,7.2803108624947742e-05,0.3240916796401998,0.0001080382869933475,0.00012362747035807393,1.0030337780274416,1.1477646685463456,0.086886082612301588
n3_irregular_f0.4_d2.1,calibration,3,irregular,0.40000000000000002,2.1000000000000001,0.032270689911826106,0.032270689911826196,9.0205620750793969e-17,0.031445031260100523,0.025585404402001809,0.032270728637522443,0.037673158329606909,1.0000012000269085,1.1674109984181305,0.0016731979359138631
n3_irregular_f0.4_d2.5,calibration,3,irregular,0.40000000000000002,2.5,0.019327354820675661,0.019327354820675702,4.163336342344337e-17,0.018637595807986622,0.035688226303539551,0.019327418006222095,0.022545139655087674,1.0000032692288716,1.1664886304549913,0.0027661551675918715
n3_irregular_f0.4_d3.0,calibration,3,irregular,0.40000000000000002,3,0.011355832612144229,0.011355832612144215,1.3877787807814457e-17,0.010785645722214483,0.050210927670768971,0.011355936608747844,0.013231640566981187,1.0000091579901871,1.1651845372245919,0.0046402145484518795
n3_irregular_f0.4_d4.0,calibration,3,irregular,0.40000000000000002,4,0.0049694568637788971,0.0049694568637789057,8.6736173798840355e-18,0.0045501942890592362,0.084367886916489152,0.0049696761189303605,0.0057756328336386739,1.0000441205462618,1.1622261731932473,0.010236587602399127
n3_irregular_f0.4_d6.0,calibration,3,irregular,0.40000000000000002,6,0.0016136566414533858,0.0016136566414533858,0,0.0013482057152768103,0.16450273209143773,0.0016142095112978295,0.0018653661269722645,1.000342619260034,1.1559870167250508,0.028821848811250508
n3_irregular_f0.4_d10.0,calibration,3,irregular,0.40000000000000002,10,0.00043084605667344412,0.00043084605667344423,1.0842021724855044e-19,0.00029121243449979097,0.3240916796401998,0.00043215314797339,0.00049450988143229571,1.0030337780274416,1.1477646685463456,0.086886082612301588
n3_irregular_f0.8_d2.1,calibration,3,irregular,0.80000000000000004,2.1000000000000001,0.064541379823652281,0.064541379823652392,1.1102230246251565e-16,0.062890062520201045,0.025585404402001809,0.064541457275044886,0.075346316659213819,1.0000012000269085,1.1674109984181305,0.0016731979359138631
n3_irregular_f0.8_d2.5,calibration,3,irregular,0.80000000000000004,2.5,0.038654709641351363,0.038654709641351405,4.163336342344337e-17,0.037275191615973244,0.035688226303539551,0.038654836012444189,0.045090279310175348,1.0000032692288716,1.1664886304549913,0.0027661551675918715
n3_irregular_f0.8_d3.0,calibration,3,irregular,0.80000000000000004,3,0.022711665224288465,0.022711665224288431,3.4694469519536142e-17,0.021571291444428965,0.050210927670768971,0.022711873217495689,0.026463281133962374,1.0000091579901871,1.1651845372245919,0.0046402145484518795
n3_irregular_f0.8_d4.0,calibration,3,irregular,0.80000000000000004,4,0.009938913727557815,0.0099389137275578115,3.4694469519536142e-18,0.0091003885781184724,0.084367886916489152,0.009939352237860721,0.011551265667277348,1.0000441205462618,1.1622261731932473,0.010236587602399127
n3_irregular_f0.8_d6.0,calibration,3,irregular,0.80000000000000004,6,0.0032273132829067738,0.0032273132829067717,2.1684043449710089e-18,0.0026964114305536207,0.16450273209143773,0.003228419022595659,0.0037307322539445291,1.000342619260034,1.1559870167250508,0.028821848811250508
n3_irregular_f0.8_d10.0,calibration,3,irregular,0.80000000000000004,10,0.00086169211334688792,0.0008616921133468889,9.7578195523695399e-19,0.00058242486899958193,0.32409167964020014,0.00086430629594678001,0.00098901976286459143,1.0030337780274412,1.147764668546345,0.086886082612301588
n3_irregular_f1.0_d2.1,calibration,3,irregular,1,2.1000000000000001,0.080676724779565265,0.080676724779565251,1.3877787807814457e-17,0.0786125781502513,0.025585404401999006,0.080676821593806111,0.09418289582401726,1.0000012000269114,1.1674109984181338,0.0016731979359138702
n3_irregular_f1.0_d2.5,calibration,3,irregular,1,2.5,0.048318387051689192,0.048318387051689241,4.8572257327350599e-17,0.046593989519966565,0.035688226303539024,0.048318545015555207,0.056362849137719183,1.0000032692288714,1.1664886304549915,0.0027661551675918689
n3_irregular_f1.0_d3.0,calibration,3,irregular,1,3,0.028389581530360551,0.028389581530360562,1.0408340855860843e-17,0.026964114305536208,0.050210927670769692,0.028389841521869616,0.033079101417452968,1.0000091579901864,1.165184537224591,0.0046402145484519116
n3_irregular_f1.0_d4.0,calibration,3,irregular,1,4,0.01242364215944727,0.012423642159447272,1.7347234759768071e-18,0.011375485722648088,0.084367886916489859,0.012424190297325902,0.014439082084096683,1.0000441205462614,1.1622261731932464,0.010236587602399132
n3_irregular_f1.0_d6.0,calibration,3,irregular,1,6,0.0040341416036334642,0.004034141603633465,8.6736173798840355e-19,0.003370514288192026,0.16450273209143776,0.004035523778244573,0.0046634153174306622,1.0003426192600338,1.155987016725051,0.028821848811250505
n3_irregular_f1.0_d10.0,calibration,3,irregular,1,10,0.0010771151416836113,0.0010771151416836104,8.6736173798840355e-19,0.00072803108624947758,0.32409167964019953,0.0010803828699334753,0.0012362747035807391,1.0030337780274421,1.1477646685463456,0.086886082612301602
n4_linear_f0.1_d2.1,calibration,4,linear,0.10000000000000001,2.1000000000000001,0.0096598744644465964,0.0096598744644466016,5.2041704279304213e-18,0.0094062286780393373,0.026257669014314169,0.0096599135517362635,0.011765477271535454,1.0000040463558617,1.2179741377425322,0.0026085570338912727
n4_linear_f0.1_d2.5,calibration,4,linear,0.10000000000000001,2.5,0.005786311711646854,0.0057863117116468505,3.4694469519536142e-18,0.0055751093623886347,0.036500340766831112,0.0057863747301721714,0.007044182596488216,1.000010890966208,1.2173873354090978,0.0042931160669381473
n4_linear_f0.1_d3.0,calibration,4,linear,0.10000000000000001,3,0.0034000806868721262,0.0034000806868721232,3.0357660829594124e-18,0.0032263364365674942,0.05110003741248377,0.0034001825895461709,0.0041367316650985963,1.0000299706634732,1.2166569108405922,0.0071524554015578662
n4_linear_f0.1_d4.0,calibration,4,linear,0.10000000000000001,4,0.0014873332531789561,0.0014873332531789569,8.6736173798840355e-19,0.0013611106841769128,0.084865021831699014,0.0014875387784343357,0.0018079250224918931,1.000138183729127,1.2155480411856039,0.015496524435399265
n4_linear_f0.1_d6.0,calibration,4,linear,0.10000000000000001,6,0.00048067007276963981,0.0004806700727696404,5.9631119486702744e-19,0.00040329205457093677,0.1609794796519125,0.0004811284218268008,0.00058510115736939495,1.0009535627099049,1.2172614658491601,0.041303012818070889
n4_linear_f0.1_d10.0,calibration,4,linear,0.10000000000000001,10,0.00012451577297741773,0.00012451577297741803,2.9815559743351372e-19,8.7111083787322417e-05,0.3004012125988188,0.00012525477912181626,0.00015539678109668327,1.0059350404107619,1.2480088054777265,0.10343027584136211
n4_linear_f0.4_d2.1,calibration,4,linear,0.40000000000000002,2.1000000000000001,0.038639497857786385,0.038639497857786406,2.0816681711721685e-17,0.037624914712157349,0.026257669014314169,0.038639654206945054,0.047061909086141815,1.0000040463558617,1.2179741377425322,0.0026085570338912727
n4_linear_f0.4_d2.5,calibration,4,linear,0.40000000000000002,2.5,0.023145246846587416,0.023145246846587402,1.3877787807814457e-17,0.022300437449554539,0.036500340766831112,0.023145498920688685,0.028176730385952864,1.000010890966208,1.2173873354090978,0.0042931160669381473
n4_linear_f0.4_d3.0,calibration,4,linear,0.40000000000000002,3,0.013600322747488505,0.013600322747488493,1.214306433183765e-17,0.012905345746269977,0.05110003741248377,0.013600730358184683,0.016546926660394385,1.0000299706634732,1.2166569108405922,0.0071524554015578662
n4_linear_f0.4_d4.0,calibration,4,linear,0.40000000000000002,4,0.0059493330127158243,0.0059493330127158277,3.4694469519536142e-18,0.0054444427367076513,0.084865021831699014,0.0059501551137373428,0.0072317000899675722,1.000138183729127,1.2155480411856039,0.015496524435399265
n4_linear_f0.4_d6.0,calibration,4,linear,0.40000000000000002,6,0.0019226802910785592,0.0019226802910785616,2.3852447794681098e-18,0.0016131682182837471,0.1609794796519125,0.0019245136873072032,0.0023404046294775798,1.0009535627099049,1.2172614658491601,0.041303012818070889
n4_linear_f0.4_d10.0,calibration,4,linear,0.40000000000000002,10,0.00049806309190967093,0.00049806309190967213,1.1926223897340549e-18,0.00034844433514928967,0.3004012125988188,0.00050101911648726505,0.00062158712438673306,1.0059350404107619,1.2480088054777265,0.10343027584136211
n4_linear_f0.8_d2.1,calibration,4,linear,0.80000000000000004,2.1000000000000001,0.077278995715572771,0.077278995715572812,4.163336342344337e-17,0.075249829424314699,0.026257669014314169,0.077279308413890108,0.09412381817228363,1.0000040463558617,1.2179741377425322,0.0026085570338912727
n4_linear_f0.8_d2.5,calibration,4,linear,0.80000000000000004,2.5,0.046290493693174818,0.046290493693174804,1.3877787807814457e-17,0.044600874899109078,0.036500340766831112,0.046290997841377371,0.056353460771905728,1.000010890966208,1.2173873354090978,0.0042931160669381473
n4_linear_f0.8_d3.0,calibration,4,linear,0.80000000000000004,3,0.027200645494976996,0.027200645494976992,3.4694469519536142e-18,0.025810691492539953,0.051100037412484013,0.027201460716369367,0.03309385332078877,1.0000299706634728,1.2166569108405918,0.0071524554015578662
n4_linear_f0.8_d4.0,calibration,4,linear,0.80000000000000004,4,0.01189866602543165,0.011898666025431649,1.7347234759768071e-18,0.010888885473415303,0.084865021831698487,0.011900310227474686,0.014463400179935144,1.0001381837291274,1.2155480411856046,0.015496524435399265
n4_linear_f0.8_d6.0,calibration,4,linear,0.80000000000000004,6,0.0038453605821571236,0.0038453605821571232,4.3368086899420177e-19,0.0032263364365674942,0.1609794796519125,0.0038490273746144064,0.0046808092589551596,1.0009535627099049,1.2172614658491601,0.041303012818070889
n4_linear_f0.8_d10.0,calibration,4,linear,0.80000000000000004,10,0.00099612618381934208,0.00099612618381934165,4.3368086899420177e-19,0.00069688867029857934,0.30040121259881702,0.0010020382329745301,0.0012431742487734661,1.0059350404107645,1.2480088054777299,0.10343027584136211
n4_linear_f1.0_d2.1,calibration,4,linear,1,2.1000000000000001,0.096598744644466036,0.096598744644466064,2.7755575615628914e-17,0.094062286780393412,0.026257669014314266,0.096599135517362641,0.11765477271535452,1.0000040463558613,1.2179741377425313,0.002608557033891274
n4_linear_f1.0_d2.5,calibration,4,linear,1,2.5,0.057863117116468479,0.057863117116468479,0,0.055751093623886361,0.036500340766830439,0.057863747301721703,0.07044182596488216,1.0000108909662084,1.2173873354090985,0.0042931160669381473
n4_linear_f1.0_d3.0,calibration,4,linear,1,3,0.034000806868721263,0.034000806868721277,1.3877787807814457e-17,0.032263364365674951,0.051100037412484749,0.034001825895461697,0.041367316650985968,1.0000299706634714,1.2166569108405907,0.0071524554015578714
