schema_version,campaign_id,manifest_sha256,case_order,case_id,classification,evidence_role,eligible,include_in_scientific_tables,metric,value,unit,applicable,reason
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,24,p1_dimer_ka005_fluid_f000_f1060_d1000_t000,confirmatory_new,primary,true,true,be_minus_a_rms,2.2223391296313528e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,24,p1_dimer_ka005_fluid_f000_f1060_d1000_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.00031354655172090708,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,24,p1_dimer_ka005_fluid_f000_f1060_d1000_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,24,p1_dimer_ka005_fluid_f000_f1060_d1000_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,25,p1_dimer_ka005_fluid_f020_f1060_d0210_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.10019082868187185,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,25,p1_dimer_ka005_fluid_f020_f1060_d0210_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.22276796637187998,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,25,p1_dimer_ka005_fluid_f020_f1060_d0210_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,25,p1_dimer_ka005_fluid_f020_f1060_d0210_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,26,p1_dimer_ka005_fluid_f020_f1060_d0225_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.046851329257778351,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,26,p1_dimer_ka005_fluid_f020_f1060_d0225_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.15007576543596865,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,26,p1_dimer_ka005_fluid_f020_f1060_d0225_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,26,p1_dimer_ka005_fluid_f020_f1060_d0225_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,27,p1_dimer_ka005_fluid_f020_f1060_d0250_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.016852370626690982,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,27,p1_dimer_ka005_fluid_f020_f1060_d0250_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.088221207753371236,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,27,p1_dimer_ka005_fluid_f020_f1060_d0250_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,27,p1_dimer_ka005_fluid_f020_f1060_d0250_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,28,p1_dimer_ka005_fluid_f020_f1060_d0300_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.0034166925909254187,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,28,p1_dimer_ka005_fluid_f020_f1060_d0300_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.039044159733047021,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,28,p1_dimer_ka005_fluid_f020_f1060_d0300_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,28,p1_dimer_ka005_fluid_f020_f1060_d0300_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,29,p1_dimer_ka005_fluid_f020_f1060_d0400_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.00033527407225808839,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,29,p1_dimer_ka005_fluid_f020_f1060_d0400_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.012407938835564068,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,29,p1_dimer_ka005_fluid_f020_f1060_d0400_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,29,p1_dimer_ka005_fluid_f020_f1060_d0400_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,30,p1_dimer_ka005_fluid_f020_f1060_d0600_t000,confirmatory_new,primary,true,true,be_minus_a_rms,1.3767530711385895e-05,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,30,p1_dimer_ka005_fluid_f020_f1060_d0600_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0025830090307546022,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,30,p1_dimer_ka005_fluid_f020_f1060_d0600_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,30,p1_dimer_ka005_fluid_f020_f1060_d0600_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,31,p1_dimer_ka005_fluid_f020_f1060_d0800_t000,confirmatory_new,primary,true,true,be_minus_a_rms,1.0262734233385494e-06,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,31,p1_dimer_ka005_fluid_f020_f1060_d0800_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.00060240588206199796,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,31,p1_dimer_ka005_fluid_f020_f1060_d0800_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,31,p1_dimer_ka005_fluid_f020_f1060_d0800_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,32,p1_dimer_ka005_fluid_f020_f1060_d1000_t000,confirmatory_new,primary,true,true,be_minus_a_rms,4.4194578180216382e-08,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,32,p1_dimer_ka005_fluid_f020_f1060_d1000_t000,confirmatory_new,primary,true,true,epsilon_a_e,6.2376926345122924e-05,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,32,p1_dimer_ka005_fluid_f020_f1060_d1000_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,32,p1_dimer_ka005_fluid_f020_f1060_d1000_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,33,p1_dimer_ka005_fluid_f000_f1080_d0210_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.27185501821257707,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,33,p1_dimer_ka005_fluid_f000_f1080_d0210_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.30432632922523778,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,33,p1_dimer_ka005_fluid_f000_f1080_d0210_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,33,p1_dimer_ka005_fluid_f000_f1080_d0210_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,34,p1_dimer_ka005_fluid_f000_f1080_d0225_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.12031847636919263,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,34,p1_dimer_ka005_fluid_f000_f1080_d0225_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.20323314842170592,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,34,p1_dimer_ka005_fluid_f000_f1080_d0225_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,34,p1_dimer_ka005_fluid_f000_f1080_d0225_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,35,p1_dimer_ka005_fluid_f000_f1080_d0250_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.041994282425608709,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,35,p1_dimer_ka005_fluid_f000_f1080_d0250_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.11942652643604638,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,35,p1_dimer_ka005_fluid_f000_f1080_d0250_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,35,p1_dimer_ka005_fluid_f000_f1080_d0250_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,36,p1_dimer_ka005_fluid_f000_f1080_d0300_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.0084055403273984447,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,36,p1_dimer_ka005_fluid_f000_f1080_d0300_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.053232660823291506,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,36,p1_dimer_ka005_fluid_f000_f1080_d0300_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,36,p1_dimer_ka005_fluid_f000_f1080_d0300_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,37,p1_dimer_ka005_fluid_f000_f1080_d0400_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.00084217811863774097,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,37,p1_dimer_ka005_fluid_f000_f1080_d0400_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.017442413497928966,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,37,p1_dimer_ka005_fluid_f000_f1080_d0400_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,37,p1_dimer_ka005_fluid_f000_f1080_d0400_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,38,p1_dimer_ka005_fluid_f000_f1080_d0600_t000,confirmatory_new,primary,true,true,be_minus_a_rms,4.0621266885631016e-05,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,38,p1_dimer_ka005_fluid_f000_f1080_d0600_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0042796326275784382,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,38,p1_dimer_ka005_fluid_f000_f1080_d0600_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,38,p1_dimer_ka005_fluid_f000_f1080_d0600_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,39,p1_dimer_ka005_fluid_f000_f1080_d0800_t000,confirmatory_new,primary,true,true,be_minus_a_rms,4.9573648956834256e-06,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,39,p1_dimer_ka005_fluid_f000_f1080_d0800_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0016351233836033551,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,39,p1_dimer_ka005_fluid_f000_f1080_d0800_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,39,p1_dimer_ka005_fluid_f000_f1080_d0800_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,40,p1_dimer_ka005_fluid_f000_f1080_d1000_t000,confirmatory_new,primary,true,true,be_minus_a_rms,9.4442060147694254e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,40,p1_dimer_ka005_fluid_f000_f1080_d1000_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.00074918725005257197,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,40,p1_dimer_ka005_fluid_f000_f1080_d1000_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,40,p1_dimer_ka005_fluid_f000_f1080_d1000_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,41,p1_dimer_ka005_rigid_boundary_d0210_t000,confirmatory_new,primary,false,true,be_minus_a_rms,,a2e0,false,case_ineligible
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,41,p1_dimer_ka005_rigid_boundary_d0210_t000,confirmatory_new,primary,false,true,epsilon_a_e,,1,false,case_ineligible
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,41,p1_dimer_ka005_rigid_boundary_d0210_t000,confirmatory_new,primary,false,true,epsilon_be_e,,1,false,case_ineligible
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,41,p1_dimer_ka005_rigid_boundary_d0210_t000,confirmatory_new,primary,false,true,be_e_identity_error,,1,false,case_ineligible
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,42,p1_dimer_ka005_rigid_boundary_d0225_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.25401186163739464,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,42,p1_dimer_ka005_rigid_boundary_d0225_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.25630619316073167,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,42,p1_dimer_ka005_rigid_boundary_d0225_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,42,p1_dimer_ka005_rigid_boundary_d0225_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,43,p1_dimer_ka005_rigid_boundary_d0250_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.085081806776280633,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,43,p1_dimer_ka005_rigid_boundary_d0250_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.14955705310444278,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,43,p1_dimer_ka005_rigid_boundary_d0250_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,43,p1_dimer_ka005_rigid_boundary_d0250_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,44,p1_dimer_ka005_rigid_boundary_d0300_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.016464592516725857,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,44,p1_dimer_ka005_rigid_boundary_d0300_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.065844486250422329,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,44,p1_dimer_ka005_rigid_boundary_d0300_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,44,p1_dimer_ka005_rigid_boundary_d0300_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,45,p1_dimer_ka005_rigid_boundary_d0400_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.0015646448071181542,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,45,p1_dimer_ka005_rigid_boundary_d0400_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.020671348495306569,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,45,p1_dimer_ka005_rigid_boundary_d0400_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,45,p1_dimer_ka005_rigid_boundary_d0400_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,46,p1_dimer_ka005_rigid_boundary_d0600_t000,confirmatory_new,primary,true,true,be_minus_a_rms,6.0922747926732412e-05,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,46,p1_dimer_ka005_rigid_boundary_d0600_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0041085360611245987,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,46,p1_dimer_ka005_rigid_boundary_d0600_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,46,p1_dimer_ka005_rigid_boundary_d0600_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,47,p1_dimer_ka005_rigid_boundary_d0800_t000,confirmatory_new,primary,true,true,be_minus_a_rms,3.7489223420556286e-06,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,47,p1_dimer_ka005_rigid_boundary_d0800_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.00079205008960280389,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,47,p1_dimer_ka005_rigid_boundary_d0800_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,47,p1_dimer_ka005_rigid_boundary_d0800_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,48,p1_dimer_ka005_rigid_boundary_d1000_t000,confirmatory_new,primary,true,true,be_minus_a_rms,6.2384076649716486e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,48,p1_dimer_ka005_rigid_boundary_d1000_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.00031706026376925338,1,true,scientific_relative_metric_not_a_gate
